DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-06 00:00:00;2;3;1;3;2;3;1;0;0;0
2020-10-06 00:15:00;7;3;0;3;4;7;5;0;0;0
2020-10-06 00:30:00;3;1;1;5;5;4;1;0;0;0
2020-10-06 00:45:00;4;0;0;2;4;7;3;0;0;0
2020-10-06 01:00:00;5;0;0;3;3;12;1;0;0;0
2020-10-06 01:15:00;9;3;1;1;7;6;1;0;0;0
2020-10-06 01:30:00;6;2;2;2;2;2;1;0;0;0
2020-10-06 01:45:00;3;0;1;2;2;6;3;0;0;0
2020-10-06 02:00:00;3;0;0;6;5;9;1;0;0;0
2020-10-06 02:15:00;3;2;2;2;2;7;2;0;0;0
2020-10-06 02:30:00;2;1;0;1;3;7;2;0;0;0
2020-10-06 02:45:00;1;1;0;4;6;7;1;0;0;0
2020-10-06 03:00:00;3;3;1;4;3;10;4;0;0;0
2020-10-06 03:15:00;6;4;3;3;6;5;3;0;0;0
2020-10-06 03:30:00;2;2;0;1;5;8;1;0;0;0
2020-10-06 03:45:00;5;5;3;1;3;5;1;0;0;0
2020-10-06 04:00:00;5;4;1;1;2;6;4;0;0;0
2020-10-06 04:15:00;0;2;3;5;8;11;12;0;0;0
2020-10-06 04:30:00;7;6;3;4;3;10;11;0;0;0
2020-10-06 04:45:00;8;10;13;11;5;15;21;0;0;0
2020-10-06 05:00:00;17;34;49;14;5;23;33;0;0;0
2020-10-06 05:15:00;57;73;101;57;16;15;39;0;0;0
2020-10-06 05:30:00;71;74;89;52;23;42;49;0;0;0
2020-10-06 05:45:00;93;44;45;179;26;35;39;0;1;0
2020-10-06 06:00:00;85;32;46;129;40;28;32;0;0;0
2020-10-06 06:15:00;48;36;90;61;27;17;34;0;1;0
2020-10-06 06:30:00;60;57;73;86;18;17;35;0;0;0
2020-10-06 06:45:00;64;48;68;46;11;36;41;0;0;0
2020-10-06 07:00:00;86;44;68;64;15;42;43;0;0;0
2020-10-06 07:15:00;108;69;93;71;21;44;48;0;0;0
2020-10-06 07:30:00;130;67;74;92;25;50;54;1;0;0
2020-10-06 07:45:00;109;49;66;95;13;33;84;0;0;0
2020-10-06 08:00:00;117;47;51;87;17;47;77;0;0;0
2020-10-06 08:15:00;96;49;60;82;16;45;121;0;0;0
2020-10-06 08:30:00;97;25;42;56;16;43;64;0;0;0
2020-10-06 08:45:00;101;28;33;43;23;41;101;0;0;0
2020-10-06 09:00:00;108;23;25;34;13;34;43;0;0;0
2020-10-06 09:15:00;94;23;26;30;12;50;85;0;0;0
2020-10-06 09:30:00;99;31;26;46;17;38;131;0;0;0
2020-10-06 09:45:00;86;17;15;42;21;30;118;0;0;0
2020-10-06 10:00:00;89;20;17;40;16;29;62;0;0;0
2020-10-06 10:15:00;89;27;27;36;20;36;74;0;0;0
2020-10-06 10:30:00;80;20;29;47;21;27;107;0;0;0
2020-10-06 10:45:00;89;17;22;46;17;26;57;0;0;0
2020-10-06 11:00:00;68;22;24;47;19;28;113;0;0;0
2020-10-06 11:15:00;83;18;25;41;12;40;109;0;0;0
2020-10-06 11:30:00;70;19;20;45;16;25;152;0;0;0
2020-10-06 11:45:00;70;22;20;33;20;33;66;0;0;0
2020-10-06 12:00:00;78;24;21;57;23;31;59;0;0;0
2020-10-06 12:15:00;82;22;21;41;13;42;62;0;0;0
2020-10-06 12:30:00;78;30;33;68;23;48;146;0;0;0
2020-10-06 12:45:00;81;27;31;80;17;69;72;0;0;0
2020-10-06 13:00:00;68;31;52;56;18;45;105;0;0;0
2020-10-06 13:15:00;78;37;42;76;22;41;50;0;0;0
2020-10-06 13:30:00;101;46;63;72;19;36;92;0;0;0
2020-10-06 13:45:00;115;52;70;98;29;49;86;2;0;0
2020-10-06 14:00:00;159;31;49;148;57;49;67;0;0;0
2020-10-06 14:15:00;175;43;59;197;74;28;64;0;0;1
2020-10-06 14:30:00;175;38;46;201;64;21;71;0;0;2
2020-10-06 14:45:00;150;29;40;110;45;33;53;2;0;0
2020-10-06 15:00:00;131;24;22;125;21;36;68;0;1;1
2020-10-06 15:15:00;143;43;43;125;40;31;44;0;0;0
2020-10-06 15:30:00;134;41;38;115;29;43;48;0;0;1
2020-10-06 15:45:00;140;32;41;100;27;38;47;0;0;1
2020-10-06 16:00:00;155;34;34;105;38;50;61;0;0;1
2020-10-06 16:15:00;132;38;40;124;28;32;54;0;0;1
2020-10-06 16:30:00;144;44;35;99;22;47;86;1;0;2
2020-10-06 16:45:00;122;32;26;88;34;38;76;1;0;1
2020-10-06 17:00:00;148;37;32;82;41;40;58;3;0;1
2020-10-06 17:15:00;147;32;40;82;26;42;68;0;0;1
2020-10-06 17:30:00;140;31;38;85;25;39;76;0;0;1
2020-10-06 17:45:00;137;26;31;56;30;35;65;0;0;2
2020-10-06 18:00:00;113;33;31;60;23;35;67;0;3;0
2020-10-06 18:15:00;106;31;35;62;24;28;66;0;0;1
2020-10-06 18:30:00;93;22;30;55;11;23;66;0;0;2
2020-10-06 18:45:00;79;22;25;51;20;29;59;0;0;0
2020-10-06 19:00:00;58;21;23;35;10;20;40;0;0;2
2020-10-06 19:15:00;58;14;20;37;16;17;39;0;0;1
2020-10-06 19:30:00;65;19;14;43;14;12;32;0;0;1
2020-10-06 19:45:00;47;12;6;28;10;10;38;0;0;0
2020-10-06 20:00:00;18;14;10;37;14;18;25;0;0;1
2020-10-06 20:15:00;20;8;17;24;10;17;26;0;0;0
2020-10-06 20:30:00;26;13;18;19;4;16;24;0;0;2
2020-10-06 20:45:00;31;10;19;26;11;21;21;0;0;0
2020-10-06 21:00:00;37;36;45;30;7;29;33;0;0;0
2020-10-06 21:15:00;42;59;55;44;8;22;43;0;0;0
2020-10-06 21:30:00;58;40;41;48;14;30;34;0;0;0
2020-10-06 21:45:00;82;20;27;99;38;17;27;0;0;0
2020-10-06 22:00:00;60;12;16;108;37;9;22;0;0;0
2020-10-06 22:15:00;17;10;2;38;15;10;24;0;2;0
2020-10-06 22:30:00;11;8;4;24;9;16;13;0;0;0
2020-10-06 22:45:00;7;5;1;11;6;12;9;0;0;0
2020-10-06 23:00:00;6;3;5;7;3;12;15;0;0;0
2020-10-06 23:15:00;14;3;2;12;6;11;12;0;0;0
2020-10-06 23:30:00;10;6;0;3;8;6;5;0;0;0
