DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-10-09 00:00:00;13;0;5;0;0;0;0;0;0;0;0;0
2020-10-09 00:15:00;5;0;3;0;0;0;0;0;0;0;0;0
2020-10-09 00:30:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-10-09 00:45:00;7;0;6;0;0;0;0;0;0;0;0;0
2020-10-09 01:00:00;5;0;12;0;0;0;0;0;0;0;0;0
2020-10-09 01:15:00;6;0;1;0;0;0;0;0;0;0;0;0
2020-10-09 01:30:00;5;0;5;0;0;0;0;0;0;0;0;0
2020-10-09 01:45:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-10-09 02:00:00;6;0;2;0;0;0;0;0;0;0;0;0
2020-10-09 02:15:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-09 02:30:00;1;0;6;0;0;0;0;0;0;0;0;0
2020-10-09 02:45:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-10-09 03:00:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-10-09 03:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-10-09 03:30:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-10-09 03:45:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-10-09 04:00:00;1;0;5;0;0;0;0;0;0;0;0;0
2020-10-09 04:15:00;3;0;12;0;0;0;0;0;0;0;0;0
2020-10-09 04:30:00;2;0;16;0;0;0;0;0;0;0;0;0
2020-10-09 04:45:00;2;0;22;0;0;0;0;0;0;0;0;0
2020-10-09 05:00:00;5;0;84;0;0;0;0;0;0;0;0;0
2020-10-09 05:15:00;13;0;120;0;0;0;0;0;0;0;0;0
2020-10-09 05:30:00;18;0;152;0;0;0;0;0;0;0;0;0
2020-10-09 05:45:00;48;0;87;0;0;0;0;0;0;0;0;0
2020-10-09 06:00:00;62;0;109;0;2;0;0;0;0;0;0;0
2020-10-09 06:15:00;63;0;167;0;4;1;0;0;0;0;0;0
2020-10-09 06:30:00;47;0;216;0;12;0;0;0;0;0;1;0
2020-10-09 06:45:00;51;0;188;0;12;0;0;0;0;0;0;0
2020-10-09 07:00:00;58;0;234;0;12;1;0;0;0;1;0;0
2020-10-09 07:15:00;62;0;230;0;11;4;0;0;0;1;3;0
2020-10-09 07:30:00;92;0;169;0;7;5;0;0;0;7;3;0
2020-10-09 07:45:00;118;0;143;0;11;6;0;0;0;1;1;0
2020-10-09 08:00:00;101;0;156;0;10;1;0;0;0;3;0;0
2020-10-09 08:15:00;91;0;165;0;6;2;0;0;0;3;9;0
2020-10-09 08:30:00;67;0;162;0;4;4;0;0;0;3;0;0
2020-10-09 08:45:00;83;0;123;0;4;2;0;0;0;3;0;0
2020-10-09 09:00:00;80;0;151;0;4;1;0;0;0;2;0;0
2020-10-09 09:15:00;80;0;136;0;9;2;0;0;0;0;0;0
2020-10-09 09:30:00;92;0;174;0;8;1;0;0;0;3;0;0
2020-10-09 09:45:00;92;0;127;0;2;1;0;0;0;6;1;0
2020-10-09 10:00:00;105;0;103;0;5;1;0;0;0;2;0;0
2020-10-09 10:15:00;105;0;123;0;5;1;0;0;0;6;5;0
2020-10-09 10:30:00;106;0;134;0;2;3;0;0;0;3;0;0
2020-10-09 10:45:00;118;0;108;0;5;2;0;0;0;2;2;0
2020-10-09 11:00:00;113;0;113;0;3;3;0;0;0;2;0;0
2020-10-09 11:15:00;93;0;132;0;7;1;0;0;0;3;0;0
2020-10-09 11:30:00;117;0;131;0;1;7;0;0;0;3;1;0
2020-10-09 11:45:00;145;0;136;0;3;1;0;0;0;1;0;0
2020-10-09 12:00:00;153;0;115;0;8;3;0;0;0;4;0;0
2020-10-09 12:15:00;166;0;103;0;6;5;0;0;0;6;0;0
2020-10-09 12:30:00;193;0;149;0;3;7;0;0;0;1;0;0
2020-10-09 12:45:00;191;0;163;0;3;7;0;0;0;1;0;0
