DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-04-21 00:00:00;4;2;3;1;0;1;0
2020-04-21 00:15:00;8;3;7;4;0;2;0
2020-04-21 00:30:00;2;3;6;3;2;0;0
2020-04-21 00:45:00;2;5;8;1;0;0;0
2020-04-21 01:00:00;2;2;5;3;1;4;0
2020-04-21 01:15:00;2;2;3;3;1;0;0
2020-04-21 01:30:00;2;2;7;4;0;0;0
2020-04-21 01:45:00;5;0;3;3;0;1;0
2020-04-21 02:00:00;6;3;0;2;0;2;0
2020-04-21 02:15:00;0;4;4;3;1;0;0
2020-04-21 02:30:00;5;6;5;2;0;1;0
2020-04-21 02:45:00;4;2;2;3;0;0;0
2020-04-21 03:00:00;3;4;4;1;0;0;0
2020-04-21 03:15:00;1;2;4;0;2;0;0
2020-04-21 03:30:00;0;3;3;2;1;0;0
2020-04-21 03:45:00;4;5;9;5;0;1;0
2020-04-21 04:00:00;5;4;5;7;0;0;0
2020-04-21 04:15:00;4;5;8;7;0;0;0
2020-04-21 04:30:00;10;7;5;4;0;0;0
2020-04-21 04:45:00;14;12;11;9;3;2;0
2020-04-21 05:00:00;22;16;30;7;4;3;0
2020-04-21 05:15:00;18;30;64;29;2;4;0
2020-04-21 05:30:00;34;44;128;70;6;7;0
2020-04-21 05:45:00;39;50;120;64;13;8;0
2020-04-21 06:00:00;63;85;100;71;10;10;0
2020-04-21 06:15:00;51;67;130;79;14;13;2
2020-04-21 06:30:00;70;94;170;105;13;20;0
2020-04-21 06:45:00;45;75;145;119;16;13;0
2020-04-21 07:00:00;51;70;124;85;8;18;0
2020-04-21 07:15:00;58;79;137;113;12;19;0
2020-04-21 07:30:00;59;75;136;124;15;22;0
2020-04-21 07:45:00;54;89;132;107;47;29;0
2020-04-21 08:00:00;53;87;131;77;19;21;0
2020-04-21 08:15:00;42;72;101;73;8;16;0
2020-04-21 08:30:00;61;79;93;84;15;9;0
2020-04-21 08:45:00;55;106;103;95;8;14;0
2020-04-21 09:00:00;59;78;76;91;18;13;0
2020-04-21 09:15:00;55;83;95;86;16;10;0
2020-04-21 09:30:00;62;86;78;70;19;15;0
2020-04-21 09:45:00;66;110;92;95;12;8;10
2020-04-21 10:00:00;70;96;95;96;16;23;3
2020-04-21 10:15:00;60;104;80;87;26;16;0
2020-04-21 10:30:00;77;103;90;95;20;17;0
2020-04-21 10:45:00;68;109;88;105;13;19;31
2020-04-21 11:00:00;77;126;95;80;8;18;2
2020-04-21 11:15:00;60;97;77;84;29;15;0
2020-04-21 11:30:00;72;110;81;83;14;13;0
2020-04-21 11:45:00;77;116;89;80;13;16;2
2020-04-21 12:00:00;94;118;83;73;25;27;21
2020-04-21 12:15:00;67;100;71;75;14;21;0
2020-04-21 12:30:00;76;118;85;90;30;21;0
2020-04-21 12:45:00;76;109;86;95;15;20;0
2020-04-21 13:00:00;74;126;68;64;7;21;0
2020-04-21 13:15:00;77;124;114;83;18;20;6
2020-04-21 13:30:00;77;120;91;88;14;18;0
2020-04-21 13:45:00;73;124;115;115;22;20;0
2020-04-21 14:00:00;107;159;99;83;15;19;3
2020-04-21 14:15:00;102;146;89;82;6;20;0
2020-04-21 14:30:00;130;183;89;99;24;16;0
2020-04-21 14:45:00;105;163;88;96;15;23;0
2020-04-21 15:00:00;105;146;90;103;22;31;3
2020-04-21 15:15:00;100;150;90;107;16;35;0
2020-04-21 15:30:00;109;159;81;92;11;26;0
2020-04-21 15:45:00;116;161;83;105;19;21;1
2020-04-21 16:00:00;154;198;84;91;24;24;0
2020-04-21 16:15:00;115;168;94;119;17;23;0
2020-04-21 16:30:00;104;141;85;101;30;26;8
2020-04-21 16:45:00;107;150;78;84;65;18;2
2020-04-21 17:00:00;110;161;90;108;262;26;0
2020-04-21 17:15:00;99;144;90;110;17;12;3
2020-04-21 17:30:00;104;132;74;80;16;27;0
2020-04-21 17:45:00;94;133;68;81;22;22;0
2020-04-21 18:00:00;72;111;71;79;21;16;0
2020-04-21 18:15:00;57;107;67;77;14;23;0
2020-04-21 18:30:00;58;95;78;67;14;12;0
2020-04-21 18:45:00;63;99;62;76;16;15;0
2020-04-21 19:00:00;57;67;65;59;11;17;0
2020-04-21 19:15:00;52;67;59;64;20;12;0
2020-04-21 19:30:00;53;69;49;52;6;16;0
2020-04-21 19:45:00;30;54;39;47;9;12;0
2020-04-21 20:00:00;50;60;31;31;1;13;0
2020-04-21 20:15:00;34;50;40;40;3;5;0
2020-04-21 20:30:00;27;31;38;30;2;6;0
2020-04-21 20:45:00;32;52;40;39;6;4;0
2020-04-21 21:00:00;21;23;27;22;3;12;0
2020-04-21 21:15:00;27;27;47;27;5;3;0
2020-04-21 21:30:00;16;33;55;18;3;14;0
2020-04-21 21:45:00;29;28;42;26;0;6;0
2020-04-21 22:00:00;50;59;28;18;2;5;0
2020-04-21 22:15:00;23;34;26;19;1;2;0
2020-04-21 22:30:00;14;18;10;12;2;1;0
2020-04-21 22:45:00;14;8;15;10;0;2;0
2020-04-21 23:00:00;10;13;13;13;2;0;0
2020-04-21 23:15:00;10;15;16;13;0;4;0
2020-04-21 23:30:00;3;6;13;7;0;0;1
