DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-04-07 00:00:00;2;3;3;3;0;0;0
2020-04-07 00:15:00;2;3;6;4;0;3;0
2020-04-07 00:30:00;1;3;4;4;0;2;0
2020-04-07 00:45:00;4;2;4;3;0;2;0
2020-04-07 01:00:00;2;1;0;2;0;0;0
2020-04-07 01:15:00;2;3;3;14;2;0;0
2020-04-07 01:30:00;2;4;4;2;0;1;0
2020-04-07 01:45:00;3;1;1;2;0;4;0
2020-04-07 02:00:00;3;2;1;3;0;2;0
2020-04-07 02:15:00;1;3;4;4;0;1;0
2020-04-07 02:30:00;4;4;2;1;0;1;0
2020-04-07 02:45:00;2;3;3;7;0;1;0
2020-04-07 03:00:00;4;4;3;0;1;0;0
2020-04-07 03:15:00;2;3;4;3;0;0;0
2020-04-07 03:30:00;0;5;3;3;0;1;0
2020-04-07 03:45:00;3;5;10;1;1;0;0
2020-04-07 04:00:00;6;5;3;3;0;0;0
2020-04-07 04:15:00;6;6;3;6;0;0;0
2020-04-07 04:30:00;11;12;4;5;0;1;0
2020-04-07 04:45:00;14;14;9;6;3;1;0
2020-04-07 05:00:00;12;13;20;6;0;3;0
2020-04-07 05:15:00;21;26;39;23;3;5;0
2020-04-07 05:30:00;30;45;86;44;11;4;0
2020-04-07 05:45:00;37;38;99;49;17;5;0
2020-04-07 06:00:00;59;63;84;59;4;9;0
2020-04-07 06:15:00;45;43;88;46;12;15;0
2020-04-07 06:30:00;52;66;107;79;17;14;0
2020-04-07 06:45:00;48;75;101;92;13;8;0
2020-04-07 07:00:00;50;66;92;84;9;11;0
2020-04-07 07:15:00;40;70;104;96;11;10;0
2020-04-07 07:30:00;51;74;97;102;9;28;0
2020-04-07 07:45:00;54;67;103;98;14;15;0
2020-04-07 08:00:00;48;71;92;62;243;14;0
2020-04-07 08:15:00;41;71;81;74;15;11;4
2020-04-07 08:30:00;45;66;88;64;13;9;0
2020-04-07 08:45:00;47;66;79;72;62;15;0
2020-04-07 09:00:00;50;66;77;62;11;12;0
2020-04-07 09:15:00;55;75;60;76;15;16;0
2020-04-07 09:30:00;47;64;69;76;17;12;0
2020-04-07 09:45:00;65;88;71;87;16;15;0
2020-04-07 10:00:00;51;78;65;69;11;12;0
2020-04-07 10:15:00;63;86;76;83;21;12;0
2020-04-07 10:30:00;68;73;72;81;15;17;0
2020-04-07 10:45:00;67;104;72;75;16;13;3
2020-04-07 11:00:00;62;95;74;89;8;17;0
2020-04-07 11:15:00;64;91;65;65;22;10;0
2020-04-07 11:30:00;54;87;89;82;18;21;0
2020-04-07 11:45:00;60;102;81;71;14;18;0
2020-04-07 12:00:00;86;90;63;54;11;25;3
2020-04-07 12:15:00;70;107;76;55;14;21;0
2020-04-07 12:30:00;55;97;83;83;13;15;0
2020-04-07 12:45:00;60;95;83;72;9;17;0
2020-04-07 13:00:00;66;90;57;69;21;12;0
2020-04-07 13:15:00;73;98;73;71;21;18;0
2020-04-07 13:30:00;60;95;89;73;16;18;0
2020-04-07 13:45:00;71;111;93;86;11;24;0
2020-04-07 14:00:00;97;142;102;60;11;16;0
2020-04-07 14:15:00;75;100;94;89;4;25;0
2020-04-07 14:30:00;87;112;61;71;11;16;0
2020-04-07 14:45:00;80;108;76;63;39;21;0
2020-04-07 15:00:00;82;120;79;85;12;15;0
2020-04-07 15:15:00;71;133;75;68;17;24;0
2020-04-07 15:30:00;88;121;68;63;11;30;0
2020-04-07 15:45:00;84;135;79;93;23;20;0
2020-04-07 16:00:00;101;156;95;87;14;20;0
2020-04-07 16:15:00;99;132;67;73;18;19;16
2020-04-07 16:30:00;95;134;69;86;12;27;0
2020-04-07 16:45:00;83;114;87;86;13;16;0
2020-04-07 17:00:00;92;130;71;78;11;19;0
2020-04-07 17:15:00;71;118;83;78;13;35;0
2020-04-07 17:30:00;88;91;66;73;26;22;0
2020-04-07 17:45:00;67;89;72;68;19;19;1
2020-04-07 18:00:00;75;81;75;67;13;25;0
2020-04-07 18:15:00;56;78;63;59;10;13;0
2020-04-07 18:30:00;56;64;54;56;10;17;0
2020-04-07 18:45:00;42;74;50;40;9;24;0
2020-04-07 19:00:00;38;55;50;40;7;18;0
2020-04-07 19:15:00;43;59;41;34;12;14;0
2020-04-07 19:30:00;31;47;46;45;12;12;0
2020-04-07 19:45:00;34;50;40;41;4;14;3
2020-04-07 20:00:00;41;40;46;44;5;11;0
2020-04-07 20:15:00;35;37;32;37;4;3;0
2020-04-07 20:30:00;27;30;36;17;5;1;0
2020-04-07 20:45:00;20;34;31;35;2;3;0
2020-04-07 21:00:00;19;23;32;25;4;7;0
2020-04-07 21:15:00;25;16;41;24;3;7;0
2020-04-07 21:30:00;15;16;56;23;0;4;0
2020-04-07 21:45:00;23;37;25;18;1;2;0
2020-04-07 22:00:00;40;44;14;12;0;2;0
2020-04-07 22:15:00;18;22;18;18;1;4;0
2020-04-07 22:30:00;12;19;6;8;1;2;0
2020-04-07 22:45:00;13;8;14;8;2;3;0
2020-04-07 23:00:00;6;10;10;10;2;1;0
2020-04-07 23:15:00;4;9;10;10;1;2;0
2020-04-07 23:30:00;6;7;18;10;0;0;0
