DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-01-16 00:00:00;4;2;2;2;1;0;0;0;0;0
2020-01-16 00:15:00;7;8;1;6;0;2;0;0;0;0
2020-01-16 00:30:00;10;2;1;3;1;3;0;0;0;0
2020-01-16 00:45:00;7;8;0;2;0;1;0;0;0;0
2020-01-16 01:00:00;6;5;0;3;0;0;0;0;0;0
2020-01-16 01:15:00;2;1;0;1;0;1;0;0;0;0
2020-01-16 01:30:00;3;4;0;1;0;2;0;0;0;0
2020-01-16 01:45:00;1;0;0;0;0;0;0;0;0;0
2020-01-16 02:00:00;2;2;0;0;0;0;0;0;0;0
2020-01-16 02:15:00;0;0;0;0;0;1;0;0;0;0
2020-01-16 02:30:00;2;0;0;1;2;0;0;0;0;0
2020-01-16 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-01-16 03:00:00;0;1;0;1;1;1;0;0;0;0
2020-01-16 03:15:00;2;2;1;0;0;0;0;0;0;0
2020-01-16 03:30:00;0;1;0;0;0;0;0;0;0;0
2020-01-16 03:45:00;0;0;0;2;0;1;0;0;0;0
2020-01-16 04:00:00;0;0;0;0;0;0;0;0;0;0
2020-01-16 04:15:00;0;0;1;0;1;0;0;0;0;0
2020-01-16 04:30:00;0;0;2;3;1;1;0;0;0;0
2020-01-16 04:45:00;0;2;2;0;2;3;0;0;0;0
2020-01-16 05:00:00;1;3;3;3;1;4;0;0;0;0
2020-01-16 05:15:00;3;3;2;4;1;1;0;0;0;0
2020-01-16 05:30:00;5;8;5;5;8;12;0;0;0;0
2020-01-16 05:45:00;5;11;7;10;14;21;0;0;0;0
2020-01-16 06:00:00;10;26;12;8;10;22;0;0;0;0
2020-01-16 06:15:00;14;26;16;7;14;33;0;0;0;0
2020-01-16 06:30:00;15;28;25;20;32;50;0;0;0;0
2020-01-16 06:45:00;19;29;47;18;34;59;0;0;0;0
2020-01-16 07:00:00;24;44;63;19;41;74;0;0;0;0
2020-01-16 07:15:00;18;33;94;25;50;89;0;0;0;0
2020-01-16 07:30:00;36;65;137;36;73;121;0;0;0;0
2020-01-16 07:45:00;34;46;77;20;63;100;0;0;0;0
2020-01-16 08:00:00;29;54;49;34;67;97;0;0;0;0
2020-01-16 08:15:00;21;51;40;27;39;65;0;0;0;0
2020-01-16 08:30:00;27;44;57;34;64;79;0;0;0;0
2020-01-16 08:45:00;24;20;42;36;37;68;0;0;0;0
2020-01-16 09:00:00;29;28;27;29;37;35;0;0;0;0
2020-01-16 09:15:00;20;30;37;48;72;35;0;0;0;0
2020-01-16 09:30:00;47;53;60;67;122;52;0;0;0;0
2020-01-16 09:45:00;23;43;42;43;87;28;0;0;0;0
2020-01-16 10:00:00;33;59;44;55;80;33;0;0;0;0
2020-01-16 10:15:00;34;45;30;58;46;33;0;0;0;0
2020-01-16 10:30:00;42;48;50;53;34;28;0;0;0;0
2020-01-16 10:45:00;29;46;34;57;20;30;0;0;0;0
2020-01-16 11:00:00;41;51;35;54;32;31;0;0;0;0
2020-01-16 11:15:00;43;59;39;46;32;23;0;0;0;0
2020-01-16 11:30:00;35;41;35;65;13;21;0;0;0;0
2020-01-16 11:45:00;51;50;30;59;36;36;0;0;0;0
2020-01-16 12:00:00;53;46;32;55;15;34;0;0;0;0
2020-01-16 12:15:00;53;53;42;64;23;29;0;0;0;0
2020-01-16 12:30:00;41;39;30;47;31;23;0;0;0;0
2020-01-16 12:45:00;42;52;43;44;28;29;0;0;0;0
2020-01-16 13:00:00;65;72;43;62;22;32;0;0;0;0
2020-01-16 13:15:00;57;64;37;60;25;30;0;0;0;0
2020-01-16 13:30:00;42;51;26;53;38;42;0;0;0;0
2020-01-16 13:45:00;60;68;38;51;38;40;0;0;0;0
2020-01-16 14:00:00;68;60;23;58;23;22;0;0;0;0
2020-01-16 14:15:00;58;73;29;68;28;33;0;0;0;0
2020-01-16 14:30:00;59;72;35;46;11;27;0;0;0;0
2020-01-16 14:45:00;80;90;55;52;32;38;0;0;0;0
2020-01-16 15:00:00;67;59;48;58;22;33;0;0;0;0
2020-01-16 15:15:00;61;91;43;56;39;37;0;0;0;0
2020-01-16 15:30:00;65;83;62;67;30;44;0;0;0;0
2020-01-16 15:45:00;71;97;57;64;25;44;0;0;0;0
2020-01-16 16:00:00;97;128;59;65;46;54;0;0;0;0
2020-01-16 16:15:00;93;123;64;69;36;52;0;0;0;0
2020-01-16 16:30:00;89;125;90;50;32;46;0;0;0;0
2020-01-16 16:45:00;81;119;74;54;37;54;0;0;0;0
2020-01-16 17:00:00;90;110;61;54;23;44;0;0;0;0
2020-01-16 17:15:00;77;126;57;59;30;53;0;0;0;0
2020-01-16 17:30:00;65;92;73;60;28;43;0;0;0;0
2020-01-16 17:45:00;72;75;47;65;25;57;0;0;0;0
2020-01-16 18:00:00;73;67;51;54;23;57;0;0;0;0
2020-01-16 18:15:00;57;58;54;58;29;41;0;0;0;0
2020-01-16 18:30:00;58;42;41;50;19;42;0;0;0;0
2020-01-16 18:45:00;35;46;52;57;31;67;0;0;0;0
2020-01-16 19:00:00;47;57;32;51;42;45;0;0;0;0
2020-01-16 19:15:00;47;44;46;34;32;44;0;0;0;0
2020-01-16 19:30:00;32;53;28;24;36;35;0;0;0;0
2020-01-16 19:45:00;25;36;36;25;11;29;0;0;0;0
2020-01-16 20:00:00;32;24;19;21;17;22;0;0;0;0
2020-01-16 20:15:00;41;32;15;24;10;19;0;0;0;0
2020-01-16 20:30:00;46;38;17;30;8;22;0;0;0;0
2020-01-16 20:45:00;32;26;13;22;2;14;0;0;0;0
2020-01-16 21:00:00;37;41;9;18;9;14;0;0;0;0
2020-01-16 21:15:00;34;26;5;36;7;6;0;0;0;0
2020-01-16 21:30:00;39;40;8;19;13;14;0;0;0;0
2020-01-16 21:45:00;40;32;9;17;6;11;0;0;0;0
2020-01-16 22:00:00;34;26;22;86;8;6;0;0;0;0
2020-01-16 22:15:00;46;28;29;93;6;6;0;0;0;0
2020-01-16 22:30:00;27;23;9;14;4;9;0;0;0;0
2020-01-16 22:45:00;24;27;7;20;5;17;0;0;0;0
2020-01-16 23:00:00;25;25;7;12;1;5;0;0;0;0
2020-01-16 23:15:00;17;12;5;7;2;6;0;0;0;0
2020-01-16 23:30:00;5;7;5;9;4;2;0;0;0;0
2020-01-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
