DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-06-15 00:00:00;14;5;2;2;0;0;15;5;7;0;0;0
2020-06-15 00:15:00;15;8;5;2;0;0;17;12;13;1;0;1
2020-06-15 00:30:00;13;3;4;5;0;0;13;12;14;0;0;0
2020-06-15 00:45:00;11;3;0;0;0;0;11;7;7;0;0;1
2020-06-15 01:00:00;3;2;1;1;0;0;4;7;8;0;0;2
2020-06-15 01:15:00;7;4;3;2;2;2;7;8;7;2;0;0
2020-06-15 01:30:00;10;8;1;2;2;2;10;4;3;0;0;0
2020-06-15 01:45:00;16;11;4;1;3;0;17;8;9;0;0;0
2020-06-15 02:00:00;15;10;0;1;1;0;15;4;7;0;0;1
2020-06-15 02:15:00;9;6;0;0;0;0;9;2;5;2;0;0
2020-06-15 02:30:00;5;4;1;0;0;0;5;4;6;0;0;0
2020-06-15 03:00:00;6;4;1;0;0;0;7;3;6;0;0;0
2020-06-15 03:15:00;6;3;0;0;0;0;6;5;5;2;0;0
2020-06-15 03:30:00;8;3;1;0;0;0;6;6;8;1;0;0
2020-06-15 03:45:00;10;7;1;0;0;0;11;4;5;0;0;0
2020-06-15 04:00:00;18;12;1;0;0;0;18;3;6;1;0;0
2020-06-15 04:15:00;21;5;0;2;0;0;21;6;9;0;0;0
2020-06-15 04:30:00;17;10;4;1;0;0;18;7;11;0;0;1
2020-06-15 04:45:00;35;9;5;0;0;0;34;17;16;0;0;1
2020-06-15 05:00:00;42;13;12;3;0;0;44;49;41;1;0;5
2020-06-15 05:15:00;55;17;19;3;0;0;54;59;50;0;0;3
2020-06-15 05:30:00;90;25;27;4;0;0;94;80;61;0;0;10
2020-06-15 05:45:00;75;16;16;9;0;0;84;62;60;0;0;4
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;112;25;40;8;0;0;117;82;73;1;1;3
2020-06-15 06:30:00;157;26;58;11;0;0;173;98;107;0;0;12
2020-06-15 06:45:00;136;34;55;10;0;0;157;102;89;1;0;7
2020-06-15 07:00:00;131;36;54;12;0;0;153;94;109;2;0;8
2020-06-15 07:15:00;170;42;70;25;0;0;206;113;101;2;0;6
2020-06-15 07:30:00;169;44;70;29;0;0;203;93;97;3;2;14
2020-06-15 07:45:00;172;45;56;37;0;0;201;95;117;3;0;11
2020-06-15 08:00:00;156;36;82;22;0;0;180;111;116;2;3;9
2020-06-15 08:15:00;165;32;69;22;0;0;183;94;94;6;3;13
2020-06-15 08:30:00;180;39;45;23;0;0;203;91;87;3;2;11
2020-06-15 08:45:00;154;29;66;28;0;0;169;101;91;1;1;5
2020-06-15 09:00:00;151;29;41;28;0;0;173;84;89;1;1;5
2020-06-15 09:15:00;147;21;60;34;0;0;161;108;94;0;2;2
2020-06-15 09:30:00;164;24;49;29;0;0;176;77;93;1;0;7
2020-06-15 09:45:00;183;34;63;39;0;0;207;91;99;4;3;4
2020-06-15 10:00:00;167;22;46;36;0;0;175;85;86;0;2;3
2020-06-15 10:15:00;150;25;45;27;0;0;164;90;75;2;2;3
2020-06-15 10:30:00;176;24;36;35;0;0;191;93;84;3;1;4
2020-06-15 10:45:00;180;30;61;36;0;0;205;109;107;2;2;2
2020-06-15 11:00:00;167;30;55;32;0;0;183;90;94;2;2;2
2020-06-15 11:15:00;172;36;63;48;0;0;191;114;105;2;2;5
2020-06-15 11:45:00;207;24;52;44;0;0;211;90;92;3;1;3
2020-06-15 12:00:00;195;30;52;42;0;0;218;88;83;2;2;3
2020-06-15 12:15:00;189;23;52;45;0;0;205;80;92;2;2;8
2020-06-15 12:30:00;190;27;62;36;0;0;206;89;85;1;1;3
2020-06-15 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 13:00:00;214;32;81;46;0;0;237;107;97;3;2;5
2020-06-15 13:15:00;185;22;81;49;0;0;200;106;116;2;1;6
2020-06-15 13:30:00;159;44;91;38;0;0;180;95;51;2;0;3
2020-06-15 13:45:00;192;31;94;36;1;1;213;76;21;2;1;4
2020-06-15 14:00:00;165;20;105;41;0;0;182;75;28;1;2;4
2020-06-15 14:30:00;220;25;101;41;1;1;219;66;28;2;2;10
2020-06-15 14:45:00;184;34;97;47;1;1;213;63;30;2;3;11
2020-06-15 15:00:00;140;23;96;56;1;1;143;73;30;1;1;7
2020-06-15 15:15:00;183;28;78;53;0;0;190;52;24;2;6;4
2020-06-15 15:30:00;181;12;77;48;2;2;174;54;27;2;6;5
2020-06-15 15:45:00;179;20;97;48;0;0;183;75;21;1;3;4
2020-06-15 16:00:00;235;27;96;52;0;0;253;73;23;1;0;9
2020-06-15 16:15:00;203;26;112;41;0;0;212;85;29;1;3;8
2020-06-15 16:30:00;232;18;113;59;0;0;239;79;39;0;2;7
2020-06-15 16:45:00;213;22;105;44;0;0;218;81;27;0;1;9
2020-06-15 17:00:00;211;26;103;50;0;0;226;72;28;2;3;6
2020-06-15 17:15:00;186;24;117;44;0;0;196;90;28;0;1;16
2020-06-15 17:30:00;222;32;100;37;0;0;217;68;34;1;1;4
2020-06-15 17:45:00;192;26;131;37;0;0;171;78;41;1;0;6
2020-06-15 18:00:00;165;38;95;36;0;0;171;70;24;2;3;2
2020-06-15 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 18:30:00;171;38;95;25;0;0;164;66;32;0;0;4
2020-06-15 18:45:00;155;26;115;37;0;0;152;73;36;1;1;2
2020-06-15 19:00:00;149;38;88;35;0;0;156;65;21;1;3;3
2020-06-15 19:15:00;134;35;90;22;0;0;122;58;22;1;4;5
2020-06-15 19:30:00;105;34;59;21;0;0;97;43;15;0;1;4
2020-06-15 19:45:00;116;34;58;12;0;0;116;38;20;1;0;2
2020-06-15 20:00:00;107;28;60;22;0;0;111;46;15;0;1;1
2020-06-15 20:15:00;113;25;76;19;0;0;120;55;16;0;0;3
2020-06-15 20:30:00;84;21;55;16;0;0;83;40;16;0;1;3
2020-06-15 20:45:00;81;23;66;20;0;0;86;48;15;0;0;0
2020-06-15 21:00:00;71;14;83;22;0;0;70;59;21;0;0;1
2020-06-15 21:15:00;68;20;73;9;0;0;75;47;20;0;1;2
2020-06-15 21:30:00;69;28;46;8;0;0;72;37;15;1;0;3
2020-06-15 21:45:00;113;42;47;19;0;0;112;35;15;0;0;3
2020-06-15 22:00:00;127;42;25;13;0;0;120;16;9;0;0;1
2020-06-15 22:15:00;82;35;25;13;0;0;80;17;9;0;0;4
2020-06-15 22:30:00;52;15;22;10;0;0;49;16;4;0;0;2
2020-06-15 22:45:00;32;12;24;9;0;0;37;19;11;0;0;0
2020-06-15 23:00:00;40;18;20;1;0;0;39;17;5;0;0;0
2020-06-15 23:15:00;19;7;15;4;0;0;21;9;7;0;0;0
