DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-10-05 00:00:00;15;10;2;5;0;0;0;0
2019-10-05 00:15:00;16;15;0;1;0;0;0;0
2019-10-05 00:30:00;16;16;1;1;0;0;0;0
2019-10-05 00:45:00;7;13;1;0;0;0;0;0
2019-10-05 01:00:00;12;18;2;2;0;0;0;0
2019-10-05 01:15:00;12;11;2;2;0;0;0;0
2019-10-05 01:30:00;7;5;0;0;0;0;0;0
2019-10-05 01:45:00;7;13;1;1;0;0;0;0
2019-10-05 02:00:00;3;10;0;0;0;0;0;0
2019-10-05 02:15:00;5;3;2;1;0;0;0;0
2019-10-05 02:30:00;4;16;3;3;0;0;0;0
2019-10-05 02:45:00;3;3;0;0;0;0;0;0
2019-10-05 03:00:00;3;6;1;4;0;0;0;0
2019-10-05 03:15:00;5;2;0;0;0;0;0;0
2019-10-05 03:30:00;4;6;1;1;0;0;0;0
2019-10-05 03:45:00;9;6;0;0;0;0;0;0
2019-10-05 04:00:00;6;4;3;3;0;0;0;0
2019-10-05 04:15:00;2;5;0;1;0;0;0;0
2019-10-05 04:30:00;1;2;2;2;0;0;0;0
2019-10-05 04:45:00;4;1;1;1;0;0;0;0
2019-10-05 05:00:00;7;8;2;4;0;0;0;0
2019-10-05 05:15:00;7;3;1;1;0;0;0;0
2019-10-05 05:30:00;11;8;0;0;0;0;0;0
2019-10-05 05:45:00;7;11;1;0;0;0;0;0
2019-10-05 06:00:00;8;14;4;4;0;0;0;0
2019-10-05 06:15:00;6;9;1;2;0;0;0;0
2019-10-05 06:30:00;10;18;2;1;0;0;0;0
2019-10-05 06:45:00;6;12;1;0;0;0;0;0
2019-10-05 07:00:00;13;13;3;2;0;0;0;0
2019-10-05 07:15:00;19;15;3;3;0;0;0;0
2019-10-05 07:30:00;12;26;0;1;0;0;0;0
2019-10-05 07:45:00;22;20;3;1;0;0;0;0
2019-10-05 08:00:00;19;11;1;1;0;0;0;0
2019-10-05 08:15:00;23;22;2;4;0;0;0;0
2019-10-05 08:30:00;24;22;0;0;0;0;1;0
2019-10-05 08:45:00;23;35;4;4;0;0;0;0
2019-10-05 09:00:00;31;25;0;0;0;0;0;0
2019-10-05 09:15:00;25;44;2;6;0;0;0;0
2019-10-05 09:30:00;33;30;1;1;0;0;1;0
2019-10-05 09:45:00;42;35;4;1;0;0;0;0
2019-10-05 10:00:00;44;57;4;3;0;0;0;0
2019-10-05 10:15:00;44;31;3;2;0;0;0;0
2019-10-05 10:30:00;49;47;5;1;0;0;3;0
2019-10-05 10:45:00;37;43;2;4;0;0;0;0
2019-10-05 11:00:00;45;38;1;1;0;0;0;0
2019-10-05 11:15:00;49;51;3;4;0;0;0;0
2019-10-05 11:30:00;50;39;3;1;0;0;0;0
2019-10-05 11:45:00;51;56;0;0;0;0;3;0
2019-10-05 12:00:00;69;56;2;2;0;0;0;0
