DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-04-07 00:00:00;2;3;5;5;0;0;0;0;0;0;0;0
2020-04-07 00:15:00;3;4;0;3;0;0;0;0;0;0;0;0
2020-04-07 00:30:00;7;0;2;4;0;0;0;0;0;0;0;0
2020-04-07 00:45:00;3;3;1;3;0;0;0;0;0;0;0;0
2020-04-07 01:00:00;3;0;2;2;0;0;0;0;0;0;0;0
2020-04-07 01:15:00;3;3;3;5;0;0;0;0;0;0;0;0
2020-04-07 01:30:00;3;1;1;3;0;0;0;0;0;0;0;0
2020-04-07 01:45:00;3;1;6;1;0;0;0;0;0;0;0;0
2020-04-07 02:00:00;4;0;0;1;0;0;0;0;0;0;0;0
2020-04-07 02:15:00;6;2;2;4;0;0;0;0;0;0;0;0
2020-04-07 02:30:00;3;0;7;6;0;0;0;0;0;0;0;0
2020-04-07 02:45:00;2;2;2;2;0;0;0;0;0;0;0;0
2020-04-07 03:00:00;4;0;5;3;0;0;0;0;0;0;0;0
2020-04-07 03:15:00;3;1;3;4;0;0;0;0;0;0;0;0
2020-04-07 03:30:00;8;3;2;3;0;0;0;0;0;0;0;0
2020-04-07 03:45:00;3;1;4;2;0;0;0;0;0;0;0;0
2020-04-07 04:00:00;5;1;4;9;0;0;0;0;0;0;0;0
2020-04-07 04:15:00;5;1;6;4;0;0;0;0;0;0;0;0
2020-04-07 04:30:00;13;3;10;12;0;0;0;0;0;0;0;0
2020-04-07 04:45:00;10;0;5;10;0;0;0;0;0;0;0;0
2020-04-07 05:00:00;8;2;10;11;0;0;0;0;0;0;0;0
2020-04-07 05:15:00;18;12;21;26;0;0;0;0;0;0;0;0
2020-04-07 05:30:00;42;15;26;41;0;0;0;0;0;0;0;0
2020-04-07 05:45:00;55;19;28;38;0;0;0;0;0;0;0;0
2020-04-07 06:00:00;42;25;35;42;0;0;0;0;0;0;0;0
2020-04-07 06:15:00;56;19;32;57;0;0;0;0;0;0;0;0
2020-04-07 06:30:00;64;31;39;61;0;0;0;0;0;1;0;0
2020-04-07 06:45:00;82;38;40;56;0;0;0;0;0;0;0;0
2020-04-07 07:00:00;67;43;52;73;0;0;0;0;1;0;0;0
2020-04-07 07:15:00;88;44;52;66;0;0;0;0;0;0;0;0
2020-04-07 07:30:00;90;40;55;68;5;0;0;0;0;0;0;0
2020-04-07 07:45:00;71;57;56;69;0;1;0;0;3;4;0;0
2020-04-07 08:00:00;66;40;51;55;0;0;0;0;0;0;0;0
2020-04-07 08:15:00;64;41;44;69;0;0;0;0;0;1;0;0
2020-04-07 08:30:00;60;41;37;48;5;0;0;0;0;3;0;0
2020-04-07 08:45:00;66;38;47;50;6;0;0;0;1;14;0;0
2020-04-07 09:00:00;74;46;50;64;0;2;0;0;1;1;0;0
2020-04-07 09:15:00;76;42;60;74;0;0;0;0;1;1;0;0
2020-04-07 09:30:00;62;49;45;60;0;1;0;0;1;0;0;0
2020-04-07 09:45:00;84;55;56;70;0;1;0;0;1;1;0;0
2020-04-07 10:00:00;76;48;54;72;1;7;0;0;4;1;0;0
2020-04-07 10:15:00;80;51;65;71;2;0;0;0;0;1;0;0
2020-04-07 10:30:00;80;54;57;60;0;4;0;0;7;0;0;0
2020-04-07 10:45:00;80;52;71;62;2;0;1;0;0;1;0;1
2020-04-07 11:00:00;81;68;73;83;4;3;0;0;1;1;0;0
2020-04-07 11:15:00;61;44;66;71;0;0;0;0;4;0;0;0
2020-04-07 11:30:00;78;56;71;75;5;2;0;0;1;3;0;0
2020-04-07 11:45:00;81;62;67;67;0;21;0;6;0;3;0;0
2020-04-07 12:00:00;72;41;64;74;0;4;0;0;6;9;0;0
2020-04-07 12:15:00;74;52;63;80;5;2;0;0;3;1;0;0
2020-04-07 12:30:00;54;66;58;73;3;6;0;0;2;1;0;0
2020-04-07 12:45:00;61;89;51;76;0;0;0;0;1;0;0;0
2020-04-07 13:00:00;58;67;61;75;1;2;0;0;1;0;0;0
2020-04-07 13:15:00;71;49;61;86;1;6;0;0;7;0;0;0
2020-04-07 13:30:00;58;46;68;72;1;0;0;0;0;5;0;0
2020-04-07 13:45:00;74;54;57;81;0;0;0;0;0;13;0;0
2020-04-07 14:00:00;68;62;69;89;0;0;0;0;0;2;0;0
2020-04-07 14:15:00;82;53;62;76;3;1;0;0;9;13;0;0
2020-04-07 14:30:00;82;44;55;77;0;0;0;0;0;0;0;0
2020-04-07 14:45:00;71;44;73;91;15;1;0;0;4;6;0;0
2020-04-07 15:00:00;70;65;56;93;16;4;0;0;2;2;0;0
2020-04-07 15:15:00;68;46;58;89;2;0;0;0;0;0;0;0
2020-04-07 15:30:00;74;52;64;108;13;0;3;0;3;0;0;0
2020-04-07 15:45:00;91;59;68;102;5;0;0;0;0;1;0;0
2020-04-07 16:00:00;102;75;81;111;2;13;0;0;0;9;0;0
2020-04-07 16:15:00;71;42;67;111;0;1;0;0;1;2;0;0
2020-04-07 16:30:00;73;43;75;107;0;0;0;0;2;0;0;0
2020-04-07 16:45:00;77;59;53;79;4;0;0;0;0;4;0;0
2020-04-07 17:00:00;83;59;74;108;4;0;0;0;4;4;0;0
2020-04-07 17:15:00;87;62;65;92;0;2;0;0;5;0;0;0
2020-04-07 17:30:00;69;57;51;84;0;1;0;0;0;0;0;0
2020-04-07 17:45:00;56;44;57;72;1;0;0;0;6;0;0;0
2020-04-07 18:00:00;64;55;66;74;2;2;3;0;1;6;0;0
2020-04-07 18:15:00;50;29;51;63;0;1;0;0;6;7;0;0
2020-04-07 18:30:00;70;42;48;69;0;0;0;0;1;0;0;0
2020-04-07 18:45:00;59;36;47;61;2;4;0;0;7;0;0;0
2020-04-07 19:00:00;37;30;37;44;0;0;0;0;5;0;0;0
2020-04-07 19:15:00;33;21;38;57;0;0;0;0;0;0;0;0
2020-04-07 19:30:00;39;30;34;45;1;2;0;0;0;6;0;0
2020-04-07 19:45:00;30;15;31;45;0;0;0;0;0;1;0;0
2020-04-07 20:00:00;31;29;33;37;3;0;0;0;0;3;0;2
2020-04-07 20:15:00;26;18;26;36;0;0;0;0;0;3;0;4
2020-04-07 20:30:00;29;17;25;35;0;0;0;0;0;0;0;0
2020-04-07 20:45:00;22;15;15;13;0;0;0;0;0;0;0;0
2020-04-07 21:00:00;22;17;22;27;0;1;0;0;0;0;0;0
