DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-05-21 00:00:00;10;3;1;2;0;5;2;0;0;0;0
2020-05-21 00:15:00;14;11;3;4;0;13;5;0;0;0;0
2020-05-21 00:30:00;12;3;4;5;0;11;1;0;0;0;0
2020-05-21 00:45:00;13;8;6;4;0;12;5;0;0;0;0
2020-05-21 01:00:00;12;6;2;4;0;6;3;0;0;0;0
2020-05-21 01:15:00;10;3;3;4;0;9;0;0;0;0;0
2020-05-21 01:30:00;4;6;3;0;0;5;0;0;0;0;0
2020-05-21 01:45:00;8;5;3;2;0;5;4;0;0;0;0
2020-05-21 02:00:00;11;5;1;2;0;9;0;0;0;0;0
2020-05-21 02:15:00;4;1;1;2;0;8;2;0;0;0;0
2020-05-21 02:30:00;5;3;1;1;0;4;0;0;0;0;0
2020-05-21 02:45:00;8;2;2;1;0;7;2;0;0;0;0
2020-05-21 03:00:00;6;3;0;0;0;3;0;0;0;0;0
2020-05-21 03:15:00;5;1;0;0;0;4;1;0;0;0;0
2020-05-21 03:30:00;4;2;0;2;0;0;1;0;0;0;0
2020-05-21 03:45:00;3;2;0;1;0;0;0;0;0;0;0
2020-05-21 04:00:00;6;2;1;2;0;0;0;0;0;0;0
2020-05-21 04:15:00;6;6;1;2;0;1;2;0;0;0;0
2020-05-21 04:30:00;5;3;1;1;0;3;0;0;0;0;0
2020-05-21 04:45:00;6;2;0;3;0;2;1;0;0;0;0
2020-05-21 05:00:00;10;7;1;1;0;3;1;0;0;0;0
2020-05-21 05:15:00;17;6;0;1;0;4;1;0;0;0;0
2020-05-21 05:30:00;25;9;1;9;0;8;1;0;0;0;0
2020-05-21 05:45:00;38;28;0;10;0;6;0;0;0;0;0
2020-05-21 06:00:00;49;42;2;9;0;6;3;0;4;0;0
2020-05-21 06:15:00;29;31;3;8;0;6;4;0;0;0;0
2020-05-21 06:30:00;14;8;2;5;0;4;4;0;0;0;0
2020-05-21 06:45:00;11;7;3;3;0;5;2;0;0;0;0
2020-05-21 07:00:00;23;10;1;2;0;3;3;0;0;0;0
2020-05-21 07:15:00;11;8;2;4;0;3;4;0;0;3;0
2020-05-21 07:30:00;11;3;4;11;0;5;3;0;0;0;0
2020-05-21 07:45:00;15;8;1;12;0;3;5;0;0;0;0
2020-05-21 08:00:00;15;5;4;9;0;4;10;0;0;0;0
2020-05-21 08:15:00;21;8;2;13;0;3;5;0;0;0;0
