DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-01-06 00:00:00;3;9;19;11;7;0;0;0;0;0;0;0
2020-01-06 00:15:00;5;19;20;12;7;0;0;0;0;0;0;0
2020-01-06 00:30:00;6;10;8;7;6;0;0;0;0;0;0;0
2020-01-06 00:45:00;5;10;9;10;8;0;0;0;0;0;0;0
2020-01-06 01:00:00;3;5;6;9;3;0;0;0;0;0;0;0
2020-01-06 01:15:00;3;11;9;6;5;0;0;0;0;0;0;0
2020-01-06 01:30:00;5;6;5;5;6;0;0;0;0;0;0;0
2020-01-06 01:45:00;0;7;6;4;9;0;0;0;0;0;0;0
2020-01-06 02:00:00;2;2;5;5;3;0;0;0;0;0;0;0
2020-01-06 02:15:00;2;6;6;4;0;0;0;0;0;0;0;0
2020-01-06 02:30:00;2;1;3;1;1;0;0;0;0;0;0;0
2020-01-06 02:45:00;3;6;2;7;2;0;0;0;0;0;0;0
2020-01-06 03:00:00;0;7;6;6;2;0;0;0;0;0;0;0
2020-01-06 03:15:00;0;7;5;5;2;0;0;0;0;0;0;0
2020-01-06 03:30:00;1;1;4;5;3;0;0;0;0;0;0;0
2020-01-06 03:45:00;0;0;2;2;3;0;0;0;0;0;0;0
2020-01-06 04:00:00;1;2;2;6;5;0;0;0;0;0;0;0
2020-01-06 04:15:00;1;5;5;7;1;0;0;0;0;0;0;0
2020-01-06 04:30:00;6;9;2;2;3;0;0;0;0;0;0;0
2020-01-06 04:45:00;2;1;4;0;2;0;0;0;0;0;0;0
2020-01-06 05:00:00;2;6;3;4;3;0;0;0;0;0;0;0
2020-01-06 05:15:00;2;7;6;3;3;0;0;0;0;0;0;0
2020-01-06 05:30:00;5;7;4;8;3;0;0;0;0;0;0;0
2020-01-06 05:45:00;2;2;2;4;3;0;0;0;0;0;0;0
2020-01-06 06:00:00;0;6;4;11;3;0;0;0;0;0;0;0
2020-01-06 06:15:00;0;5;4;8;3;0;0;0;0;0;0;0
2020-01-06 06:30:00;3;8;5;10;5;0;0;0;0;0;0;0
2020-01-06 06:45:00;2;10;6;8;4;0;0;0;0;0;0;0
2020-01-06 07:00:00;4;7;3;8;1;0;0;0;0;0;0;0
2020-01-06 07:15:00;2;13;13;8;4;0;0;0;0;0;0;0
2020-01-06 07:30:00;2;6;11;4;1;0;0;0;0;0;0;0
2020-01-06 07:45:00;4;10;6;13;12;0;0;0;0;0;0;0
2020-01-06 08:00:00;1;7;8;13;4;0;0;0;0;0;0;0
2020-01-06 08:15:00;2;19;17;15;6;0;0;0;0;0;0;0
2020-01-06 08:30:00;4;5;7;7;6;0;0;0;0;0;0;0
2020-01-06 08:45:00;5;10;14;19;12;0;0;0;0;0;0;0
2020-01-06 09:00:00;4;9;8;11;5;0;1;0;0;0;0;0
2020-01-06 09:15:00;9;20;22;17;14;1;0;0;0;0;0;0
2020-01-06 09:30:00;6;22;19;16;8;1;0;0;0;0;0;1
2020-01-06 09:45:00;15;18;17;30;20;0;0;0;0;0;0;0
2020-01-06 10:00:00;6;21;30;20;14;2;2;0;0;0;3;21
2020-01-06 10:15:00;12;18;20;20;11;3;3;0;0;20;0;0
2020-01-06 10:30:00;11;26;24;21;24;2;1;0;0;34;2;9
2020-01-06 10:45:00;11;26;23;29;15;1;3;0;0;16;0;0
2020-01-06 11:00:00;14;27;30;30;25;1;6;0;0;1;3;1
2020-01-06 11:15:00;10;20;18;17;16;1;2;0;0;16;1;0
2020-01-06 11:30:00;14;29;24;31;14;1;2;0;0;15;2;3
2020-01-06 11:45:00;11;18;33;34;16;3;3;0;0;4;0;0
2020-01-06 12:00:00;12;26;33;31;18;3;3;0;0;0;4;3
2020-01-06 12:15:00;11;29;22;30;18;2;1;0;0;32;0;2
2020-01-06 12:30:00;14;39;33;31;27;1;2;0;0;3;3;3
2020-01-06 12:45:00;17;38;37;30;26;2;0;0;0;2;3;16
2020-01-06 13:00:00;11;32;49;43;30;4;3;0;0;43;6;0
2020-01-06 13:15:00;31;42;44;40;33;4;0;0;0;48;1;0
2020-01-06 13:30:00;18;37;36;38;24;2;0;0;0;1;7;9
2020-01-06 13:45:00;21;42;42;41;39;4;3;0;0;2;3;9
2020-01-06 14:00:00;14;41;44;47;32;6;1;0;0;1;3;8
2020-01-06 14:15:00;23;31;26;48;33;1;3;0;2;3;4;4
2020-01-06 14:30:00;16;54;49;44;38;3;1;0;0;3;8;46
2020-01-06 14:45:00;21;40;50;35;33;1;1;0;0;6;4;7
2020-01-06 15:00:00;16;52;41;35;31;3;2;0;0;12;5;0
2020-01-06 15:15:00;16;28;34;42;31;2;0;0;0;3;2;0
2020-01-06 15:30:00;17;48;40;36;29;3;1;0;0;8;5;0
2020-01-06 15:45:00;22;41;37;49;38;2;4;0;0;30;10;104
2020-01-06 16:00:00;15;47;44;46;33;5;0;0;0;33;2;0
2020-01-06 16:15:00;16;45;50;47;35;3;4;0;0;16;9;6
2020-01-06 16:30:00;22;52;39;40;29;6;0;0;0;7;13;3
2020-01-06 16:45:00;12;37;59;61;40;6;11;0;9;34;1;2
2020-01-06 17:00:00;18;39;55;40;39;1;3;0;1;28;1;23
2020-01-06 17:15:00;9;41;46;49;28;12;1;0;0;10;2;14
2020-01-06 17:30:00;12;33;47;37;35;1;4;0;0;3;0;0
2020-01-06 17:45:00;11;38;36;42;44;2;4;0;0;26;4;3
2020-01-06 18:00:00;19;43;41;40;39;2;1;0;0;4;6;0
2020-01-06 18:15:00;8;33;36;45;26;2;3;0;0;11;2;1
2020-01-06 18:30:00;13;39;37;41;39;2;0;0;0;18;4;0
2020-01-06 18:45:00;8;32;29;29;18;2;1;0;0;26;2;0
2020-01-06 19:00:00;11;37;30;44;22;2;1;0;0;48;0;0
2020-01-06 19:15:00;8;46;25;52;24;0;0;0;0;0;0;0
2020-01-06 19:30:00;12;28;27;34;20;1;1;0;0;6;4;5
2020-01-06 19:45:00;12;27;25;39;20;0;2;0;0;3;1;2
2020-01-06 20:00:00;11;39;26;32;23;0;0;0;0;0;0;0
2020-01-06 20:15:00;7;25;21;28;12;4;0;0;0;1;0;0
2020-01-06 20:30:00;10;30;26;31;16;3;0;0;0;0;0;0
2020-01-06 20:45:00;12;26;21;22;13;0;3;0;0;0;0;0
2020-01-06 21:00:00;5;27;20;18;12;0;0;0;0;0;0;0
2020-01-06 21:15:00;7;23;23;27;17;0;0;0;0;0;0;0
2020-01-06 21:30:00;5;25;20;24;6;0;0;0;0;0;0;0
2020-01-06 21:45:00;14;22;21;21;8;0;0;0;0;0;1;0
2020-01-06 22:00:00;3;20;18;27;12;0;0;0;0;0;4;0
2020-01-06 22:15:00;18;12;20;20;10;0;0;0;0;0;0;0
2020-01-06 22:30:00;3;8;9;12;16;0;0;0;0;0;0;0
2020-01-06 22:45:00;4;20;7;21;11;0;0;0;0;0;0;0
2020-01-06 23:00:00;4;12;11;10;8;0;0;0;0;0;0;0
2020-01-06 23:15:00;3;18;17;10;3;0;0;0;0;0;0;0
2020-01-06 23:30:00;4;5;2;4;5;0;0;0;0;0;0;0
2020-01-06 23:45:00;0;7;6;4;3;0;0;0;0;0;0;0
