DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-01-20 00:00:00;1;3;2;6;5;0;0;0;0;0;0;0
2020-01-20 00:15:00;2;10;6;8;5;0;0;0;0;0;0;0
2020-01-20 00:30:00;4;9;10;2;4;0;0;0;0;0;0;0
2020-01-20 00:45:00;4;3;4;7;3;0;0;0;0;0;0;0
2020-01-20 01:00:00;0;1;2;5;3;0;0;0;0;0;0;0
2020-01-20 01:15:00;3;4;7;5;3;0;0;0;0;0;0;0
2020-01-20 01:30:00;1;5;3;4;5;0;0;0;0;0;0;0
2020-01-20 01:45:00;1;2;2;4;0;0;0;0;0;0;0;0
2020-01-20 02:00:00;1;0;3;3;2;0;0;0;0;0;0;0
2020-01-20 02:15:00;0;2;3;1;1;0;0;0;0;0;0;0
2020-01-20 02:30:00;3;4;0;2;1;0;0;0;0;0;0;0
2020-01-20 02:45:00;1;3;1;3;2;0;0;0;0;0;0;0
2020-01-20 03:00:00;3;3;2;2;3;0;0;0;0;0;0;0
2020-01-20 03:15:00;1;2;2;1;3;0;0;0;0;0;0;0
2020-01-20 03:30:00;0;4;3;2;1;0;0;0;0;0;0;0
2020-01-20 03:45:00;3;6;2;5;4;0;0;0;0;0;0;0
2020-01-20 04:00:00;2;2;3;6;1;0;0;0;0;0;0;0
2020-01-20 04:15:00;1;5;3;9;3;0;0;0;0;0;0;0
2020-01-20 04:30:00;5;5;9;8;6;0;0;0;0;0;0;0
2020-01-20 04:45:00;6;8;11;14;7;0;0;0;0;0;0;0
2020-01-20 05:00:00;8;17;11;20;7;0;0;0;0;0;0;0
2020-01-20 05:15:00;11;36;19;33;27;1;0;0;0;0;0;0
2020-01-20 05:30:00;26;32;28;32;30;0;0;0;0;0;0;0
2020-01-20 05:45:00;13;36;23;49;70;0;0;0;0;0;0;0
2020-01-20 06:00:00;10;43;26;44;49;0;0;0;0;0;0;0
2020-01-20 06:15:00;15;50;36;103;94;0;0;0;0;0;0;0
2020-01-20 06:30:00;17;57;42;110;123;4;1;0;0;16;0;0
2020-01-20 06:45:00;22;61;44;115;141;2;0;0;0;4;1;0
2020-01-20 07:00:00;19;50;40;126;167;6;1;0;0;16;2;3
2020-01-20 07:15:00;18;60;41;140;168;7;2;0;0;32;3;13
2020-01-20 07:30:00;36;67;51;140;171;3;3;0;0;40;4;25
2020-01-20 07:45:00;25;88;64;120;119;2;3;0;0;54;4;2
2020-01-20 08:00:00;28;60;52;119;123;3;1;0;0;3;8;40
2020-01-20 08:15:00;34;72;56;105;119;1;2;0;0;4;6;1
2020-01-20 08:30:00;26;52;43;88;91;1;1;0;0;5;9;3
2020-01-20 08:45:00;23;54;49;81;80;1;4;0;0;19;8;1
2020-01-20 09:00:00;21;58;67;86;80;2;1;0;0;5;7;31
2020-01-20 09:15:00;18;57;39;70;72;3;3;0;0;5;8;21
2020-01-20 09:30:00;24;50;37;85;75;3;2;0;0;9;2;6
2020-01-20 09:45:00;21;70;43;62;59;0;3;0;0;5;0;0
2020-01-20 10:00:00;13;46;60;57;45;0;1;0;0;10;6;7
2020-01-20 10:15:00;29;65;42;66;45;8;6;0;0;12;8;0
2020-01-20 10:30:00;23;54;49;65;55;1;0;0;0;5;7;5
2020-01-20 10:45:00;28;57;49;57;51;3;8;0;0;10;10;0
2020-01-20 11:00:00;19;64;56;55;43;9;4;0;0;27;3;0
2020-01-20 11:15:00;16;64;70;61;51;2;9;0;0;8;6;0
2020-01-20 11:30:00;20;70;64;55;56;2;5;0;0;2;9;0
2020-01-20 11:45:00;21;74;57;65;51;8;1;0;0;4;9;3
2020-01-20 12:00:00;27;75;89;60;52;2;2;0;0;1;10;26
2020-01-20 12:15:00;27;68;67;51;62;0;3;0;0;1;10;1
2020-01-20 12:30:00;23;80;64;54;48;1;1;0;0;1;7;2
2020-01-20 12:45:00;20;67;56;49;51;1;1;0;0;8;11;15
2020-01-20 13:00:00;31;86;64;61;40;0;4;0;0;14;16;12
2020-01-20 13:15:00;17;102;83;58;61;8;4;0;0;49;12;9
2020-01-20 13:30:00;26;66;57;41;57;7;9;0;0;10;5;15
2020-01-20 13:45:00;30;70;63;68;62;1;3;0;0;21;7;12
2020-01-20 14:00:00;25;94;59;61;54;2;4;0;0;23;7;36
2020-01-20 14:15:00;21;93;99;64;58;1;2;0;0;5;8;16
2020-01-20 14:30:00;23;105;75;75;63;2;10;0;0;7;4;0
2020-01-20 14:45:00;30;104;89;55;65;5;4;0;0;6;6;16
2020-01-20 15:00:00;23;117;87;68;66;2;10;0;0;23;10;7
2020-01-20 15:15:00;21;104;88;67;60;2;9;0;0;31;5;5
2020-01-20 15:30:00;24;100;87;80;65;16;4;0;0;10;9;13
2020-01-20 15:45:00;25;107;76;67;46;4;3;0;0;10;7;19
2020-01-20 16:00:00;29;169;165;72;63;3;3;0;0;14;15;96
2020-01-20 16:15:00;34;146;135;84;76;4;7;0;0;15;29;49
2020-01-20 16:30:00;22;140;120;74;70;3;5;0;0;15;24;20
2020-01-20 16:45:00;29;118;108;76;58;2;0;0;0;6;8;0
2020-01-20 17:00:00;31;146;108;83;78;1;4;0;0;47;8;3
2020-01-20 17:15:00;22;137;121;81;72;7;2;0;0;11;10;47
2020-01-20 17:30:00;23;117;92;63;55;4;3;0;0;16;7;41
2020-01-20 17:45:00;32;101;80;60;54;1;1;0;0;2;8;19
2020-01-20 18:00:00;16;101;88;60;62;2;5;0;0;13;2;0
2020-01-20 18:15:00;21;90;70;63;48;5;2;0;0;29;3;0
2020-01-20 18:30:00;19;70;70;60;56;2;3;0;0;13;3;0
2020-01-20 18:45:00;17;66;49;43;44;2;2;0;0;21;11;7
2020-01-20 19:00:00;24;40;50;39;33;5;6;0;0;35;0;4
2020-01-20 19:15:00;10;40;38;35;29;2;2;0;0;0;0;0
2020-01-20 19:30:00;13;40;25;32;25;2;3;0;0;9;4;5
2020-01-20 19:45:00;14;36;25;29;23;2;0;0;0;32;0;0
