DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-09-25 00:00:00;7;1;10;5;0;0;0;0;0;0;0;0
2019-09-25 00:15:00;14;6;6;4;0;0;0;0;0;0;0;0
2019-09-25 00:30:00;14;5;9;8;0;0;0;0;0;0;0;0
2019-09-25 00:45:00;5;9;9;5;0;0;0;0;0;0;0;0
2019-09-25 01:00:00;8;1;4;5;0;0;0;0;0;0;0;0
2019-09-25 01:15:00;16;3;4;7;0;0;0;0;0;0;0;0
2019-09-25 01:30:00;6;1;4;1;0;0;0;0;0;0;0;0
2019-09-25 01:45:00;1;3;10;8;0;0;0;0;0;0;0;0
2019-09-25 02:00:00;2;4;6;1;0;0;0;0;0;0;0;0
2019-09-25 02:15:00;6;1;6;4;0;0;0;0;0;0;0;0
2019-09-25 02:30:00;3;4;4;3;0;0;0;0;0;0;0;0
2019-09-25 02:45:00;8;0;2;0;0;0;0;0;0;0;0;0
2019-09-25 03:00:00;7;1;4;1;0;0;0;0;0;0;0;0
2019-09-25 03:15:00;8;0;3;0;0;0;0;0;0;0;0;0
2019-09-25 03:30:00;5;0;1;1;0;0;0;0;0;0;0;0
2019-09-25 03:45:00;4;2;3;6;0;0;0;0;0;0;0;0
2019-09-25 04:00:00;14;3;7;5;0;0;0;0;0;0;0;0
2019-09-25 04:15:00;11;2;8;5;0;0;0;0;0;0;0;0
2019-09-25 04:30:00;8;9;17;5;0;0;0;0;0;0;0;0
2019-09-25 05:00:00;17;5;13;12;0;0;0;0;0;0;0;0
2019-09-25 05:15:00;38;13;27;22;0;0;0;0;1;0;0;0
2019-09-25 05:30:00;53;9;38;27;0;0;0;0;0;0;0;0
2019-09-25 05:45:00;96;53;38;56;0;0;0;0;0;0;0;0
2019-09-25 06:00:00;72;30;49;71;0;0;0;0;0;0;0;0
2019-09-25 06:15:00;107;49;60;78;0;0;0;0;0;0;0;0
2019-09-25 06:30:00;100;40;75;107;2;2;0;0;1;2;0;0
2019-09-25 06:45:00;138;59;70;105;13;2;0;0;9;11;3;0
2019-09-25 07:00:00;136;78;89;118;6;8;0;0;5;6;0;0
2019-09-25 07:15:00;139;89;83;115;18;3;0;0;3;10;0;0
2019-09-25 07:30:00;137;75;94;121;5;23;0;2;31;1;2;0
2019-09-25 07:45:00;159;96;98;129;2;5;0;1;8;7;2;0
2019-09-25 08:00:00;150;90;86;105;7;21;1;0;63;20;0;0
2019-09-25 08:15:00;129;80;88;123;43;4;6;0;8;11;0;2
2019-09-25 08:30:00;138;83;80;89;4;39;0;0;62;7;24;2
2019-09-25 08:45:00;125;96;63;79;1;7;0;0;8;4;0;0
2019-09-25 09:00:00;116;72;56;83;6;0;0;0;5;6;0;1
2019-09-25 09:15:00;124;72;63;80;8;2;0;0;7;13;0;1
2019-09-25 09:30:00;128;76;72;80;2;22;0;0;13;9;0;0
2019-09-25 09:45:00;130;78;78;89;3;9;0;0;9;24;0;0
2019-09-25 10:00:00;117;65;66;72;4;9;2;0;44;6;0;0
2019-09-25 10:15:00;133;80;84;100;17;1;3;0;6;9;0;0
2019-09-25 10:30:00;112;70;62;68;13;1;0;0;1;12;0;0
2019-09-25 10:45:00;131;78;78;92;12;5;0;0;2;14;0;0
2019-09-25 11:00:00;109;84;88;111;10;4;0;0;4;11;0;0
2019-09-25 11:15:00;105;57;77;81;7;1;2;0;3;13;0;6
2019-09-25 11:30:00;112;76;87;106;10;14;0;3;11;1;13;1
2019-09-25 11:45:00;117;62;79;103;10;0;0;0;8;9;4;0
2019-09-25 12:00:00;114;59;95;121;15;3;0;0;3;6;0;0
2019-09-25 12:15:00;112;71;89;95;24;1;0;0;5;34;0;4
2019-09-25 12:30:00;98;54;94;103;4;18;0;0;11;5;0;0
2019-09-25 12:45:00;128;92;68;99;11;0;0;0;1;22;0;4
2019-09-25 13:00:00;102;65;70;103;86;2;10;0;12;41;0;7
2019-09-25 13:15:00;115;79;81;103;58;3;2;0;8;60;0;5
2019-09-25 13:30:00;105;61;72;89;6;0;0;0;8;7;0;0
2019-09-25 13:45:00;138;88;95;109;4;16;0;0;15;18;1;0
2019-09-25 14:00:00;123;77;81;92;20;3;0;0;0;18;0;6
2019-09-25 14:15:00;141;90;103;118;41;6;0;0;14;10;0;1
2019-09-25 14:30:00;130;84;90;115;20;33;0;1;5;8;2;0
2019-09-25 14:45:00;61;52;48;48;4;4;0;0;7;0;1;0
2019-09-25 15:00:00;137;102;97;124;10;6;3;1;5;18;0;0
2019-09-25 15:15:00;124;101;96;132;8;3;0;0;7;11;0;2
2019-09-25 15:30:00;143;118;115;137;8;6;0;0;16;31;0;5
2019-09-25 15:45:00;125;101;101;148;15;14;0;0;10;23;0;0
2019-09-25 16:00:00;134;116;119;132;15;32;7;0;14;28;0;1
2019-09-25 16:15:00;150;112;139;166;52;45;0;0;31;70;0;12
2019-09-25 16:30:00;160;114;125;155;11;4;0;0;12;13;3;0
2019-09-25 16:45:00;133;116;152;168;7;11;0;4;21;27;0;1
2019-09-25 17:00:00;149;116;131;168;38;9;0;0;45;34;5;0
2019-09-25 17:15:00;168;103;130;166;18;4;3;1;9;11;3;0
2019-09-25 17:30:00;150;115;120;166;18;3;6;0;6;36;0;0
2019-09-25 17:45:00;149;110;119;143;15;22;0;0;13;62;0;0
2019-09-25 18:00:00;148;100;87;126;53;7;0;0;26;36;0;0
2019-09-25 18:15:00;153;117;107;118;4;13;0;0;21;5;0;0
2019-09-25 18:30:00;113;82;91;114;15;9;0;0;3;8;0;0
2019-09-25 18:45:00;114;76;119;135;27;11;0;1;18;64;1;39
2019-09-25 19:00:00;102;82;88;133;7;1;0;0;6;14;0;0
2019-09-25 19:15:00;93;71;83;103;7;0;0;0;5;4;0;0
2019-09-25 19:30:00;78;61;75;96;3;3;0;0;3;9;0;0
2019-09-25 19:45:00;64;36;80;87;10;0;0;0;0;8;0;0
2019-09-25 20:00:00;59;34;88;98;18;0;0;0;0;5;0;0
2019-09-25 20:15:00;58;37;61;86;4;0;0;0;0;1;0;0
2019-09-25 20:30:00;52;33;49;52;0;0;0;0;0;0;0;0
2019-09-25 20:45:00;58;36;45;51;1;0;0;0;0;0;0;0
2019-09-25 21:00:00;46;26;40;47;0;0;0;0;0;0;0;0
2019-09-25 21:15:00;58;27;38;35;0;0;0;0;0;0;0;0
2019-09-25 21:30:00;33;24;39;31;0;0;0;0;0;0;0;0
2019-09-25 21:45:00;39;24;32;30;0;0;0;0;0;0;0;0
2019-09-25 22:00:00;40;16;35;38;0;0;0;0;0;0;0;0
2019-09-25 22:15:00;54;20;44;30;0;0;0;0;0;0;0;0
2019-09-25 22:30:00;34;15;32;21;0;0;0;0;0;0;0;0
2019-09-25 22:45:00;17;12;22;26;0;0;0;0;0;0;0;0
2019-09-25 23:00:00;15;5;20;15;0;0;0;0;0;0;0;0
2019-09-25 23:15:00;20;9;14;16;0;0;0;0;0;0;0;0
2019-09-25 23:30:00;15;3;8;8;0;0;0;0;0;0;0;0
2019-09-25 23:45:00;13;7;6;5;0;0;0;0;0;0;0;0
