DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-11-13 00:00:00;1;1;0;2;7;0;1;1;0;0;0;0;0;0
2020-11-13 00:15:00;5;10;0;6;5;2;0;1;5;0;0;0;0;0
2020-11-13 00:30:00;5;12;0;1;2;0;0;2;0;0;0;0;0;0
2020-11-13 00:45:00;9;8;0;3;12;0;0;0;0;0;0;0;0;0
2020-11-13 01:00:00;0;6;0;3;5;1;0;0;0;0;0;0;0;0
2020-11-13 01:15:00;3;3;0;4;6;0;0;0;1;0;0;0;0;0
2020-11-13 01:30:00;3;4;0;3;5;0;1;1;0;0;0;0;0;0
2020-11-13 01:45:00;2;2;0;4;3;1;1;1;1;0;0;0;0;0
2020-11-13 02:00:00;2;4;0;6;3;0;0;0;0;0;0;0;0;0
2020-11-13 02:15:00;1;1;0;4;6;1;1;0;0;0;0;0;0;0
2020-11-13 02:30:00;2;8;0;3;4;0;0;0;0;0;0;0;0;0
2020-11-13 02:45:00;2;9;0;3;5;0;0;1;0;0;0;0;0;0
2020-11-13 03:00:00;2;7;0;3;3;0;0;0;1;0;0;0;0;0
2020-11-13 03:15:00;3;5;0;4;7;2;0;0;0;0;0;0;0;0
2020-11-13 03:30:00;1;7;0;2;8;1;1;1;0;0;0;0;0;0
2020-11-13 03:45:00;3;7;0;1;6;1;0;0;0;0;0;0;0;0
2020-11-13 04:00:00;8;7;0;4;4;0;0;0;1;0;0;0;0;0
2020-11-13 04:15:00;5;5;0;6;13;0;0;0;0;0;0;0;0;0
2020-11-13 04:30:00;10;17;0;3;12;2;0;0;1;0;0;0;0;0
2020-11-13 04:45:00;19;17;1;15;15;2;0;0;0;0;0;0;0;0
2020-11-13 05:00:00;43;44;1;11;29;2;1;1;0;0;0;0;0;0
2020-11-13 05:15:00;89;125;0;16;28;3;2;3;0;0;0;0;0;0
2020-11-13 05:30:00;94;105;0;26;58;10;0;2;0;2;0;0;0;0
2020-11-13 05:45:00;71;89;0;51;68;8;0;4;1;1;0;0;0;0
2020-11-13 06:00:00;42;69;0;60;92;11;0;2;0;2;0;0;0;0
2020-11-13 06:15:00;70;101;0;60;109;24;2;4;2;3;0;0;0;0
2020-11-13 06:30:00;115;142;1;68;102;29;1;10;0;9;0;0;2;0
2020-11-13 06:45:00;131;161;0;54;87;32;5;14;7;2;1;0;0;0
2020-11-13 07:00:00;108;140;0;57;81;45;5;19;4;1;0;0;1;0
2020-11-13 07:15:00;150;190;0;90;98;83;14;24;8;8;0;1;3;0
2020-11-13 07:30:00;124;143;0;135;93;115;60;59;14;33;1;7;15;1
2020-11-13 07:45:00;150;174;0;106;98;70;62;59;21;19;2;2;7;0
2020-11-13 08:00:00;114;151;0;89;100;72;19;31;14;16;0;0;3;0
2020-11-13 08:15:00;93;123;0;77;105;51;12;25;9;8;0;6;1;0
2020-11-13 08:30:00;90;140;3;84;111;60;6;21;11;14;4;0;0;0
2020-11-13 08:45:00;105;141;1;78;107;48;7;18;9;14;2;0;0;0
2020-11-13 09:00:00;83;130;2;65;88;50;13;29;12;6;0;3;0;0
2020-11-13 09:15:00;85;139;2;79;88;43;5;15;12;13;2;0;2;0
2020-11-13 09:30:00;96;156;2;80;99;63;20;21;9;18;0;0;0;0
2020-11-13 09:45:00;99;142;0;77;99;40;12;29;12;7;7;0;2;0
2020-11-13 10:00:00;80;141;0;86;108;44;19;23;10;5;0;0;5;0
2020-11-13 10:15:00;92;135;1;80;105;44;7;15;12;8;0;5;1;0
2020-11-13 10:30:00;84;134;3;75;110;44;14;31;9;6;6;0;0;1
2020-11-13 10:45:00;94;152;2;99;120;41;12;32;7;3;1;14;0;4
2020-11-13 11:00:00;84;135;0;92;108;39;17;24;8;12;3;3;4;0
2020-11-13 11:15:00;102;147;1;95;116;47;16;20;19;10;4;0;0;3
2020-11-13 11:30:00;93;140;2;99;114;50;19;28;9;10;6;35;4;14
2020-11-13 11:45:00;103;150;0;85;106;39;15;26;16;12;10;6;1;5
2020-11-13 12:00:00;106;147;2;97;121;40;13;28;14;10;1;2;13;1
