DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-10-17 00:00:00;7;3;0;0;2;21;11;0;0;0;0;0;0;0
2019-10-17 00:15:00;12;0;0;0;5;15;13;0;0;0;0;0;0;0
2019-10-17 00:30:00;11;0;0;0;6;10;15;0;0;0;0;0;0;0
2019-10-17 00:45:00;7;0;0;0;3;8;8;0;0;0;0;0;0;0
2019-10-17 01:00:00;8;0;0;0;3;2;12;0;0;0;0;0;0;0
2019-10-17 01:15:00;4;1;1;0;2;6;7;0;0;0;0;0;0;0
2019-10-17 01:30:00;4;0;0;0;4;12;6;0;0;0;0;0;0;0
2019-10-17 01:45:00;3;0;1;1;3;6;4;0;0;0;0;0;0;0
2019-10-17 02:00:00;4;1;0;0;3;9;5;0;0;0;0;0;0;0
2019-10-17 02:15:00;3;2;0;0;3;6;3;0;0;0;0;0;0;0
2019-10-17 02:30:00;3;0;1;1;3;6;4;0;0;0;0;0;0;0
2019-10-17 02:45:00;3;1;0;0;1;5;8;0;0;0;0;0;0;0
2019-10-17 03:00:00;3;1;0;0;5;6;7;0;0;0;0;0;0;0
2019-10-17 03:15:00;4;0;0;0;1;7;4;0;0;0;0;0;0;0
2019-10-17 03:30:00;5;1;1;0;2;6;1;0;0;0;0;0;0;0
2019-10-17 03:45:00;6;1;1;1;1;8;5;0;0;0;0;0;0;0
2019-10-17 04:00:00;7;0;1;0;2;13;10;0;0;0;0;0;0;0
2019-10-17 04:15:00;8;1;1;2;3;14;5;0;0;0;0;0;0;0
2019-10-17 04:30:00;5;1;3;1;10;22;21;0;0;0;0;0;0;0
2019-10-17 04:45:00;28;0;2;1;5;33;28;0;0;0;0;0;0;0
2019-10-17 05:00:00;52;5;1;2;9;41;63;0;0;0;0;0;0;0
2019-10-17 05:15:00;108;4;7;8;15;42;136;0;0;0;0;0;0;0
2019-10-17 05:30:00;122;10;25;7;21;62;132;1;0;0;0;0;0;0
2019-10-17 05:45:00;101;4;22;8;46;100;126;0;0;0;0;0;0;0
2019-10-17 06:00:00;86;5;25;5;61;122;94;2;0;1;0;0;0;0
2019-10-17 06:15:00;122;10;28;16;57;116;150;0;0;0;0;0;0;0
2019-10-17 06:30:00;174;24;35;13;64;129;184;0;0;0;0;0;0;0
2019-10-17 06:45:00;195;39;31;18;56;92;191;0;0;0;0;0;0;0
2019-10-17 07:00:00;186;40;46;17;68;127;189;0;0;2;0;0;0;0
2019-10-17 07:15:00;151;32;54;27;93;123;156;2;3;0;0;0;0;0
2019-10-17 07:30:00;147;51;59;36;100;122;156;22;0;1;1;1;1;2
2019-10-17 07:45:00;145;49;43;27;75;101;144;1;0;2;0;0;0;0
2019-10-17 08:00:00;149;44;27;24;56;93;170;0;0;1;0;0;0;0
2019-10-17 08:15:00;159;51;33;22;74;109;163;2;0;0;0;0;0;0
2019-10-17 08:30:00;139;34;32;15;75;109;147;3;1;2;0;0;0;0
2019-10-17 08:45:00;124;27;26;23;57;112;141;3;0;0;4;4;4;0
2019-10-17 09:00:00;119;26;24;14;68;95;144;0;0;3;0;0;0;0
2019-10-17 09:15:00;101;29;20;11;64;102;131;3;0;0;0;0;0;0
2019-10-17 09:30:00;106;32;33;24;67;97;144;0;0;1;0;0;0;0
2019-10-17 09:45:00;102;22;22;19;71;126;153;3;0;1;0;0;0;0
2019-10-17 10:00:00;103;21;26;15;69;129;137;3;0;0;0;0;0;0
2019-10-17 10:15:00;111;25;23;18;69;120;151;4;0;0;9;9;9;2
2019-10-17 10:30:00;100;28;29;15;70;133;138;0;0;1;0;0;0;0
2019-10-17 10:45:00;94;26;32;24;81;133;134;1;0;0;0;0;0;0
2019-10-17 11:00:00;106;24;20;12;69;134;129;7;1;0;0;0;0;0
2019-10-17 11:15:00;73;23;30;19;57;111;134;1;0;0;0;0;0;0
2019-10-17 11:30:00;101;28;32;16;70;119;144;6;0;0;0;0;0;0
2019-10-17 11:45:00;94;28;24;18;87;143;129;14;0;4;0;0;0;1
2019-10-17 12:00:00;94;26;34;26;64;125;127;0;0;0;0;0;0;0
2019-10-17 12:15:00;94;28;42;19;77;136;130;0;0;0;0;0;0;0
2019-10-17 12:30:00;90;21;33;17;81;146;127;2;0;8;0;0;0;0
2019-10-17 12:45:00;123;30;30;24;84;125;132;0;0;1;0;0;0;0
2019-10-17 13:00:00;111;27;34;22;72;146;132;0;0;39;0;0;0;0
2019-10-17 13:15:00;123;40;38;20;95;140;150;12;0;1;14;14;14;0
2019-10-17 13:30:00;135;49;34;20;80;131;157;6;0;6;0;0;0;0
2019-10-17 13:45:00;136;33;52;22;101;137;169;0;11;7;0;0;0;0
2019-10-17 14:00:00;105;34;46;25;90;139;137;1;0;1;0;0;0;0
2019-10-17 14:15:00;103;33;57;24;127;127;151;6;0;0;0;0;0;0
2019-10-17 14:30:00;115;35;54;22;116;110;123;0;0;10;0;0;0;0
2019-10-17 14:45:00;115;34;50;26;113;133;140;6;0;17;0;0;0;0
2019-10-17 15:00:00;110;24;56;28;102;126;145;1;0;3;0;0;0;0
2019-10-17 15:15:00;124;41;53;17;118;117;164;1;0;7;0;0;0;0
2019-10-17 15:30:00;105;36;63;31;113;102;135;0;0;1;0;0;0;0
2019-10-17 15:45:00;136;50;60;30;99;105;158;4;9;5;1;1;1;0
2019-10-17 16:00:00;135;32;63;23;95;93;158;0;0;1;0;0;0;0
2019-10-17 16:15:00;137;43;82;27;100;84;111;2;2;19;0;0;0;2
2019-10-17 16:30:00;153;52;62;28;111;103;146;1;0;0;0;0;0;0
2019-10-17 16:45:00;117;38;69;27;93;88;115;0;2;10;0;0;0;0
2019-10-17 17:00:00;121;39;73;28;110;93;135;13;0;3;0;0;0;3
2019-10-17 17:15:00;148;50;55;25;119;97;162;7;0;3;0;0;0;0
2019-10-17 17:30:00;123;48;79;35;93;76;140;5;1;2;3;3;3;0
2019-10-17 17:45:00;145;40;58;21;112;110;146;7;0;8;0;0;0;0
2019-10-17 18:00:00;140;37;48;28;129;119;148;2;0;30;0;0;0;2
2019-10-17 18:15:00;148;29;51;25;104;106;180;11;1;25;15;15;15;0
2019-10-17 18:30:00;115;33;40;21;105;108;166;7;0;3;0;0;0;0
2019-10-17 18:45:00;101;21;37;22;94;132;145;0;0;0;0;0;0;0
2019-10-17 19:00:00;92;10;27;17;80;127;139;1;0;11;0;0;0;0
2019-10-17 19:15:00;96;18;33;26;89;145;142;1;0;5;0;0;0;0
