DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-04-24 00:00:00;9;1;2;3;1;0
2020-04-24 00:15:00;10;3;5;7;0;0
2020-04-24 00:30:00;3;2;3;6;1;2
2020-04-24 00:45:00;9;1;1;4;0;1
2020-04-24 01:00:00;7;0;5;6;0;1
2020-04-24 01:15:00;2;3;2;2;0;1
2020-04-24 01:30:00;9;1;2;4;0;1
2020-04-24 01:45:00;4;4;2;5;0;0
2020-04-24 02:00:00;3;1;2;4;1;2
2020-04-24 02:15:00;2;0;1;5;1;1
2020-04-24 02:30:00;5;1;2;3;1;1
2020-04-24 02:45:00;2;1;5;3;0;0
2020-04-24 03:00:00;5;1;7;1;1;2
2020-04-24 03:15:00;8;1;2;2;0;1
2020-04-24 03:30:00;5;0;1;0;0;0
2020-04-24 03:45:00;4;0;3;2;0;0
2020-04-24 04:00:00;4;2;1;3;1;0
2020-04-24 04:15:00;6;1;1;7;1;1
2020-04-24 04:30:00;8;3;5;8;0;7
2020-04-24 04:45:00;19;4;7;7;0;3
2020-04-24 05:00:00;18;13;8;20;0;3
2020-04-24 05:15:00;41;33;9;25;0;7
2020-04-24 05:30:00;57;55;21;30;2;11
2020-04-24 05:45:00;60;49;22;31;2;11
2020-04-24 06:00:00;46;31;21;27;2;8
2020-04-24 06:15:00;63;58;27;41;3;11
2020-04-24 06:30:00;87;81;34;42;2;12
2020-04-24 06:45:00;87;81;32;57;3;17
2020-04-24 07:00:00;82;60;39;61;12;15
2020-04-24 07:15:00;100;68;27;74;12;25
2020-04-24 07:30:00;100;92;57;61;9;28
2020-04-24 07:45:00;93;94;60;94;10;25
2020-04-24 08:00:00;84;67;47;60;7;16
2020-04-24 08:15:00;93;63;55;69;6;30
2020-04-24 08:30:00;83;62;44;61;8;28
2020-04-24 08:45:00;100;77;64;79;13;21
2020-04-24 09:00:00;69;50;38;76;11;33
2020-04-24 09:15:00;81;72;50;69;7;28
2020-04-24 09:30:00;97;83;62;85;15;34
2020-04-24 09:45:00;108;80;61;98;14;38
2020-04-24 10:00:00;108;82;53;108;13;32
2020-04-24 10:15:00;123;60;63;104;15;29
2020-04-24 10:30:00;108;83;63;94;12;33
2020-04-24 10:45:00;116;94;73;105;6;33
2020-04-24 11:00:00;114;75;55;116;16;36
2020-04-24 11:15:00;104;85;72;110;6;40
2020-04-24 11:30:00;118;79;73;125;16;39
2020-04-24 11:45:00;114;67;64;119;12;31
2020-04-24 12:00:00;105;82;81;131;20;42
2020-04-24 12:15:00;90;75;105;153;10;39
2020-04-24 12:30:00;130;110;101;135;12;37
2020-04-24 12:45:00;110;103;79;131;19;35
2020-04-24 13:00:00;117;102;96;122;17;28
2020-04-24 13:15:00;121;87;82;125;14;47
2020-04-24 13:30:00;118;82;73;135;17;49
2020-04-24 13:45:00;117;103;79;125;12;42
2020-04-24 14:00:00;128;100;87;152;20;44
2020-04-24 14:15:00;117;96;88;141;14;41
2020-04-24 14:30:00;122;102;82;142;13;45
2020-04-24 14:45:00;116;92;94;120;21;39
2020-04-24 15:00:00;120;111;66;122;13;42
2020-04-24 15:15:00;109;78;79;129;10;35
2020-04-24 15:30:00;102;84;76;119;10;37
2020-04-24 15:45:00;114;79;67;112;15;31
2020-04-24 16:00:00;120;86;66;124;14;38
2020-04-24 16:15:00;122;91;66;100;11;41
2020-04-24 16:30:00;101;79;76;116;13;48
2020-04-24 16:45:00;102;80;69;109;11;34
2020-04-24 17:00:00;120;82;71;102;14;30
2020-04-24 17:15:00;102;88;58;106;18;40
2020-04-24 17:30:00;109;88;60;106;15;33
2020-04-24 17:45:00;102;62;73;124;22;41
2020-04-24 18:00:00;105;57;58;96;11;39
2020-04-24 18:15:00;97;61;59;80;11;42
2020-04-24 18:30:00;99;73;58;89;14;37
2020-04-24 18:45:00;86;52;46;94;13;41
2020-04-24 19:00:00;86;65;40;87;11;30
2020-04-24 19:15:00;75;58;38;64;16;39
2020-04-24 19:30:00;73;47;39;62;8;22
2020-04-24 19:45:00;75;35;38;68;2;26
2020-04-24 20:00:00;59;38;32;48;6;11
2020-04-24 20:15:00;55;27;43;54;6;16
2020-04-24 20:30:00;51;27;24;42;5;12
2020-04-24 20:45:00;46;23;32;35;1;10
2020-04-24 21:00:00;49;17;22;25;1;10
2020-04-24 21:15:00;62;28;23;30;6;9
2020-04-24 21:30:00;39;17;28;36;3;7
2020-04-24 21:45:00;32;22;21;33;5;3
2020-04-24 22:00:00;33;8;23;33;1;6
2020-04-24 22:15:00;29;17;14;24;0;11
2020-04-24 22:30:00;32;11;6;24;3;5
2020-04-24 22:45:00;28;5;9;16;3;5
2020-04-24 23:00:00;35;13;10;11;1;1
2020-04-24 23:15:00;25;6;12;17;1;3
2020-04-24 23:30:00;20;5;3;12;0;1
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
