DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-06-05 00:00:00;2;1;1;3;0;2;3;0;0
2020-06-05 00:15:00;3;1;3;6;1;4;2;0;1
2020-06-05 00:30:00;3;3;0;3;0;6;3;0;0
2020-06-05 00:45:00;5;1;1;2;1;2;0;0;0
2020-06-05 01:00:00;1;2;3;1;2;3;4;0;0
2020-06-05 01:15:00;2;3;1;3;1;3;2;0;0
2020-06-05 01:30:00;3;2;1;6;1;4;4;0;0
2020-06-05 01:45:00;1;3;1;3;2;7;2;0;1
2020-06-05 02:00:00;2;1;2;1;0;0;4;0;1
2020-06-05 02:15:00;2;1;3;0;0;2;1;0;1
2020-06-05 02:30:00;2;0;1;1;0;3;3;0;1
2020-06-05 02:45:00;5;2;1;1;0;4;1;0;0
2020-06-05 03:00:00;6;0;2;2;0;2;1;0;1
2020-06-05 03:15:00;1;0;0;4;1;2;0;0;0
2020-06-05 03:30:00;1;2;1;2;0;2;1;0;2
2020-06-05 03:45:00;3;0;0;6;2;2;2;0;1
2020-06-05 04:00:00;5;2;1;4;0;4;4;0;0
2020-06-05 04:15:00;4;0;0;3;1;3;1;0;5
2020-06-05 04:30:00;5;1;1;6;0;4;6;0;2
2020-06-05 04:45:00;9;8;1;13;6;10;5;0;3
2020-06-05 05:00:00;24;5;6;18;5;18;14;0;1
2020-06-05 05:15:00;29;6;4;14;11;34;28;0;6
2020-06-05 05:30:00;37;15;8;25;15;25;27;0;4
2020-06-05 05:45:00;30;20;7;43;39;42;38;0;6
2020-06-05 06:00:00;42;18;3;69;55;42;34;0;5
2020-06-05 06:15:00;36;16;7;45;34;48;52;0;12
2020-06-05 06:30:00;50;34;10;38;27;63;67;0;3
2020-06-05 06:45:00;46;30;11;36;26;69;82;0;9
2020-06-05 07:00:00;47;25;14;35;28;72;79;0;8
2020-06-05 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 07:30:00;44;29;14;25;16;77;87;0;14
2020-06-05 07:45:00;53;40;18;29;21;69;84;0;15
2020-06-05 08:00:00;42;29;13;25;14;60;58;0;9
2020-06-05 08:15:00;48;20;10;31;19;47;56;0;7
2020-06-05 08:30:00;52;21;25;38;18;49;53;0;17
