DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-01-26 00:00:00;43;19;8;26;16;19;44;17;18;0;1;1
2020-01-26 00:15:00;44;11;9;28;25;30;46;32;31;0;0;0
2020-01-26 00:30:00;38;14;15;33;19;20;37;28;22;0;0;2
2020-01-26 00:45:00;37;8;16;29;15;18;37;26;16;0;0;2
2020-01-26 01:00:00;36;16;11;29;20;7;37;18;10;0;0;2
2020-01-26 01:15:00;41;9;14;32;15;20;38;21;18;0;0;1
2020-01-26 01:30:00;39;13;5;20;16;13;37;8;12;0;0;1
2020-01-26 01:45:00;43;14;6;21;14;12;41;12;11;1;0;0
2020-01-26 02:00:00;25;10;7;13;14;15;25;13;17;0;0;0
2020-01-26 02:15:00;33;8;6;17;8;16;31;7;11;1;1;0
2020-01-26 02:30:00;21;10;4;11;10;11;23;6;8;0;0;1
2020-01-26 02:45:00;15;4;3;14;8;9;16;9;5;0;0;0
2020-01-26 03:00:00;17;2;2;5;6;8;17;3;8;0;0;2
2020-01-26 03:15:00;15;9;3;11;5;9;16;3;4;1;0;1
2020-01-26 03:30:00;17;7;2;8;5;2;19;2;0;0;0;3
2020-01-26 03:45:00;13;6;2;15;7;9;15;5;10;3;0;0
2020-01-26 04:00:00;10;7;3;6;2;3;9;0;1;0;0;0
2020-01-26 04:15:00;10;6;3;6;6;6;10;0;0;0;0;1
2020-01-26 04:30:00;12;6;0;6;4;7;13;0;0;0;0;0
2020-01-26 04:45:00;17;9;2;7;4;12;17;0;0;0;0;0
2020-01-26 05:00:00;14;8;4;11;9;10;15;0;0;0;0;0
2020-01-26 05:15:00;31;10;3;3;5;7;30;0;0;0;0;1
2020-01-26 05:30:00;17;9;1;7;20;26;17;0;0;0;0;1
2020-01-26 05:45:00;10;6;3;4;13;22;12;0;0;0;0;2
2020-01-26 06:00:00;11;2;1;9;10;8;11;0;0;0;0;0
2020-01-26 06:15:00;33;11;2;3;8;11;31;0;0;0;0;0
2020-01-26 06:30:00;17;6;3;3;10;11;17;0;0;0;0;1
2020-01-26 06:45:00;31;16;0;9;7;6;28;0;0;0;0;0
2020-01-26 07:00:00;26;10;1;3;16;12;24;0;0;0;0;0
2020-01-26 07:15:00;30;15;2;4;10;19;33;6;15;1;0;3
2020-01-26 07:30:00;36;7;3;5;17;18;37;15;17;2;0;2
2020-01-26 07:45:00;43;16;5;6;26;26;48;19;26;0;0;1
2020-01-26 08:00:00;39;14;4;6;20;23;45;15;24;1;0;0
2020-01-26 08:15:00;44;18;7;2;16;20;40;16;22;0;0;1
2020-01-26 08:30:00;48;13;5;4;35;24;53;28;21;0;0;3
2020-01-26 08:45:00;68;19;6;14;45;45;69;42;42;3;0;3
2020-01-26 09:00:00;72;19;9;8;36;39;80;29;43;1;0;3
2020-01-26 09:15:00;86;21;15;8;42;68;86;38;72;3;0;3
2020-01-26 09:30:00;103;27;17;13;50;69;107;45;71;3;0;3
2020-01-26 09:45:00;156;33;16;19;76;101;164;75;97;2;2;6
2020-01-26 10:00:00;146;23;15;23;59;70;151;62;74;0;2;3
2020-01-26 10:15:00;145;25;18;16;52;81;159;58;86;2;0;4
2020-01-26 10:30:00;147;26;18;26;61;93;153;55;90;3;4;7
2020-01-26 10:45:00;156;23;23;28;70;89;155;75;93;3;3;7
2020-01-26 11:00:00;127;18;19;21;70;101;143;82;100;3;1;8
2020-01-26 11:15:00;160;33;18;22;73;95;163;73;94;1;0;7
2020-01-26 11:30:00;154;29;23;27;58;98;167;75;96;1;1;5
2020-01-26 11:45:00;191;34;25;24;54;99;202;91;115;2;3;5
2020-01-26 12:00:00;176;38;21;31;41;35;185;84;99;2;4;5
2020-01-26 12:15:00;180;27;13;25;50;66;191;75;106;3;0;6
2020-01-26 12:30:00;153;27;19;26;42;33;163;73;100;2;6;8
2020-01-26 12:45:00;194;32;27;37;61;70;198;100;107;2;5;4
2020-01-26 13:00:00;142;26;12;36;47;60;138;73;115;2;1;6
2020-01-26 13:15:00;199;33;18;30;49;62;202;81;124;2;5;4
2020-01-26 13:30:00;201;29;17;44;49;65;96;89;128;3;2;5
2020-01-26 13:45:00;185;39;21;34;59;87;100;93;124;1;5;6
2020-01-26 14:00:00;207;34;29;30;47;90;128;91;135;3;0;5
2020-01-26 14:15:00;201;30;25;33;44;40;118;90;113;1;4;8
2020-01-26 14:30:00;219;33;23;54;61;95;145;85;141;1;3;4
2020-01-26 14:45:00;243;33;29;44;69;94;189;105;142;1;2;8
2020-01-26 15:00:00;228;31;19;43;52;62;174;73;124;1;9;4
2020-01-26 15:15:00;191;28;21;38;69;68;140;84;123;2;1;5
2020-01-26 15:30:00;192;27;24;46;50;40;157;75;118;1;0;6
2020-01-26 15:45:00;183;28;18;30;59;63;168;86;113;1;1;6
2020-01-26 16:00:00;189;31;18;32;76;90;176;91;132;4;2;9
2020-01-26 16:15:00;201;33;22;34;64;98;189;79;129;0;6;3
2020-01-26 16:30:00;189;29;23;49;85;135;196;101;151;0;1;6
2020-01-26 16:45:00;187;33;25;55;59;132;195;91;130;2;3;3
2020-01-26 17:00:00;178;21;25;40;44;55;164;91;119;3;3;3
2020-01-26 17:15:00;202;27;14;37;47;76;214;73;97;1;2;7
2020-01-26 17:30:00;215;31;21;41;35;63;214;76;98;2;2;1
2020-01-26 17:45:00;221;29;22;40;47;83;215;82;114;3;1;1
2020-01-26 18:00:00;178;33;20;41;37;68;185;60;89;1;0;6
2020-01-26 18:15:00;175;44;12;38;33;44;186;59;75;1;0;4
2020-01-26 18:30:00;139;34;19;42;36;36;155;59;78;0;2;4
2020-01-26 18:45:00;157;31;17;31;26;40;156;58;66;2;0;3
2020-01-26 19:00:00;126;29;15;30;30;45;115;56;63;0;0;1
2020-01-26 19:15:00;148;36;16;38;41;51;145;58;84;0;4;1
2020-01-26 19:30:00;153;35;12;38;44;52;155;56;80;1;0;3
2020-01-26 19:45:00;129;29;15;49;26;69;117;70;87;1;2;4
2020-01-26 20:00:00;120;28;15;36;28;48;110;65;85;0;0;2
2020-01-26 20:15:00;132;27;15;39;28;40;115;57;51;0;1;3
2020-01-26 20:30:00;96;17;6;40;28;48;91;39;55;0;0;2
2020-01-26 20:45:00;82;20;7;21;27;34;75;37;37;1;0;1
2020-01-26 21:00:00;77;28;3;28;15;19;78;33;42;0;1;2
2020-01-26 21:15:00;76;21;6;16;24;25;75;34;37;0;0;3
2020-01-26 21:30:00;61;13;8;21;18;23;60;30;24;0;1;1
2020-01-26 21:45:00;56;16;53;49;23;23;54;61;31;0;0;1
2020-01-26 22:00:00;76;20;12;32;24;16;74;17;18;0;0;0
2020-01-26 22:15:00;60;21;7;26;19;25;55;25;21;0;0;2
2020-01-26 22:30:00;47;13;6;27;18;26;51;15;20;0;0;0
2020-01-26 22:45:00;53;24;7;5;18;17;45;18;19;1;0;1
2020-01-26 23:00:00;28;11;5;8;13;20;27;13;12;1;0;1
2020-01-26 23:15:00;21;7;0;15;8;9;21;10;7;0;0;1
2020-01-26 23:30:00;25;13;1;9;12;10;24;9;9;0;0;0
2020-01-26 23:45:00;11;7;1;6;10;11;10;5;10;1;0;1
