DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-12-01 00:00:00;2;2;0;1;0;1;0;0;2;2
2020-12-01 00:15:00;4;2;0;1;4;2;5;3;2;4
2020-12-01 00:30:00;6;3;0;5;7;0;7;5;4;6
2020-12-01 00:45:00;3;0;0;5;6;3;4;3;1;3
2020-12-01 01:00:00;2;3;0;6;8;2;9;2;3;2
2020-12-01 01:15:00;2;1;1;1;4;0;4;2;3;2
2020-12-01 01:30:00;2;2;1;4;4;1;4;4;2;2
2020-12-01 01:45:00;3;4;0;2;4;0;4;2;3;3
2020-12-01 02:00:00;2;2;2;3;1;2;0;2;1;1
2020-12-01 02:15:00;2;2;0;1;4;0;4;1;2;2
2020-12-01 02:30:00;0;3;0;3;2;0;2;3;1;0
2020-12-01 02:45:00;4;3;0;2;4;0;3;2;2;3
2020-12-01 03:00:00;2;3;0;1;1;1;1;0;3;2
2020-12-01 03:15:00;5;1;1;1;1;1;1;1;1;3
2020-12-01 03:30:00;4;2;0;0;1;1;2;1;3;4
2020-12-01 03:45:00;2;2;2;2;1;0;1;1;3;2
2020-12-01 04:00:00;4;2;1;1;2;2;2;1;3;3
2020-12-01 04:15:00;3;2;3;4;5;1;6;5;2;3
2020-12-01 04:30:00;6;1;0;2;6;0;6;2;1;6
2020-12-01 04:45:00;8;5;1;4;13;4;15;7;6;8
2020-12-01 05:00:00;24;12;4;16;32;5;35;14;21;25
2020-12-01 05:15:00;31;12;4;37;71;8;74;43;24;32
2020-12-01 05:30:00;41;19;1;41;52;8;63;47;27;37
2020-12-01 05:45:00;56;24;5;59;73;10;72;52;27;51
2020-12-01 06:00:00;55;25;4;44;58;10;59;48;50;49
2020-12-01 06:15:00;69;48;3;49;80;18;84;43;71;53
2020-12-01 06:30:00;59;41;7;80;97;20;104;79;45;55
2020-12-01 06:45:00;59;31;7;96;84;16;82;97;29;51
2020-12-01 07:00:00;57;33;20;106;100;15;105;101;32;55
2020-12-01 07:15:00;63;39;6;133;116;29;120;127;34;65
2020-12-01 07:30:00;76;38;14;150;129;40;133;144;39;55
2020-12-01 07:45:00;86;45;20;101;95;42;144;106;50;70
2020-12-01 08:00:00;78;46;15;118;114;119;123;116;47;64
2020-12-01 08:15:00;58;35;8;104;110;28;124;93;36;49
2020-12-01 08:30:00;55;39;10;75;103;22;119;67;36;48
2020-12-01 08:45:00;55;39;13;69;79;17;91;60;49;44
2020-12-01 09:00:00;56;32;5;71;78;21;87;77;34;52
2020-12-01 09:15:00;64;42;9;72;79;18;82;75;49;52
2020-12-01 09:30:00;50;43;12;56;70;11;69;56;49;43
2020-12-01 09:45:00;65;46;7;66;60;13;59;64;45;55
2020-12-01 10:00:00;61;42;16;41;72;13;69;47;45;52
2020-12-01 10:15:00;48;34;14;51;80;14;84;49;29;41
2020-12-01 10:30:00;63;65;9;52;77;14;78;53;68;48
2020-12-01 10:45:00;47;44;18;49;62;26;67;47;48;39
2020-12-01 11:00:00;59;44;13;54;63;14;71;41;39;48
2020-12-01 11:15:00;57;59;13;64;50;13;59;58;52;53
2020-12-01 11:30:00;51;48;21;61;56;14;70;56;52;42
2020-12-01 11:45:00;54;48;21;64;75;19;82;58;53;48
2020-12-01 12:00:00;69;55;18;66;67;15;70;57;60;66
2020-12-01 12:15:00;59;74;13;74;77;9;76;70;70;53
2020-12-01 12:30:00;62;53;20;60;77;16;79;57;56;61
2020-12-01 12:45:00;58;75;20;71;81;25;83;73;73;55
2020-12-01 13:00:00;86;91;15;59;69;27;77;50;86;74
2020-12-01 13:15:00;92;81;17;66;70;21;79;59;90;82
2020-12-01 13:30:00;79;65;8;102;98;25;108;96;67;64
2020-12-01 13:45:00;82;62;17;82;73;20;77;76;71;71
2020-12-01 14:00:00;91;68;20;68;94;20;94;64;76;76
2020-12-01 14:15:00;88;101;22;61;71;20;76;58;105;74
2020-12-01 14:30:00;90;97;10;76;81;12;85;75;97;78
2020-12-01 14:45:00;105;99;20;90;65;14;71;72;102;95
2020-12-01 15:00:00;86;85;17;77;67;20;70;56;91;78
2020-12-01 15:15:00;105;96;17;77;98;18;106;67;103;93
2020-12-01 15:30:00;102;107;20;97;90;23;96;75;110;78
2020-12-01 15:45:00;114;100;14;72;101;17;98;63;104;97
2020-12-01 16:00:00;141;121;21;70;99;39;108;73;134;120
2020-12-01 16:15:00;123;115;33;95;93;24;107;80;114;109
2020-12-01 16:30:00;128;113;27;74;112;21;116;60;127;115
2020-12-01 16:45:00;131;114;14;73;117;26;121;75;110;116
2020-12-01 17:00:00;113;101;13;88;115;32;118;78;112;109
2020-12-01 17:15:00;94;108;28;73;82;23;87;64;102;91
2020-12-01 17:30:00;99;89;15;74;80;18;84;68;89;83
2020-12-01 17:45:00;83;74;31;57;88;14;88;46;78;73
2020-12-01 18:00:00;87;66;15;61;62;16;70;58;67;75
2020-12-01 18:15:00;76;60;13;61;58;14;59;48;65;74
2020-12-01 18:30:00;65;57;15;47;60;19;59;46;54;62
2020-12-01 18:45:00;49;36;17;55;66;13;68;51;41;44
2020-12-01 19:00:00;50;48;13;33;59;10;56;31;47;44
2020-12-01 19:15:00;48;41;14;45;46;14;53;32;47;40
2020-12-01 19:30:00;35;30;7;32;42;8;43;32;30;27
2020-12-01 19:45:00;45;33;5;58;31;10;36;39;37;32
2020-12-01 20:00:00;38;33;17;39;38;9;45;30;38;33
2020-12-01 20:15:00;29;22;7;33;37;6;37;25;27;25
2020-12-01 20:30:00;35;24;5;40;34;5;37;36;25;29
2020-12-01 20:45:00;20;15;2;19;31;2;32;16;15;16
2020-12-01 21:00:00;25;21;8;26;60;4;63;23;24;23
2020-12-01 21:15:00;20;14;2;30;38;7;41;29;16;19
2020-12-01 21:30:00;38;25;4;20;30;4;32;21;25;33
2020-12-01 21:45:00;23;11;4;9;10;4;12;10;11;15
2020-12-01 22:00:00;39;28;2;18;25;5;23;13;28;31
2020-12-01 22:15:00;21;13;0;17;22;3;21;17;14;14
2020-12-01 22:30:00;14;14;5;12;18;3;18;11;15;14
2020-12-01 22:45:00;10;9;3;6;8;3;8;7;11;11
2020-12-01 23:00:00;9;4;2;2;10;2;11;2;5;8
2020-12-01 23:15:00;11;9;2;8;8;3;9;5;9;9
2020-12-01 23:30:00;3;4;1;3;3;4;4;2;4;3
