DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-09-09 00:00:00;12;8;13;5;5;0;2
2019-09-09 00:15:00;14;12;24;6;2;8;2
2019-09-09 00:30:00;10;6;10;1;2;5;5
2019-09-09 00:45:00;15;7;10;5;2;0;4
2019-09-09 01:00:00;12;2;7;2;3;1;3
2019-09-09 01:15:00;2;3;15;2;4;5;2
2019-09-09 01:30:00;8;4;5;1;3;1;2
2019-09-09 01:45:00;7;5;7;2;8;6;4
2019-09-09 02:00:00;8;5;8;0;5;3;1
2019-09-09 02:15:00;3;4;8;2;2;3;1
2019-09-09 02:30:00;7;2;9;2;4;2;7
2019-09-09 02:45:00;6;2;3;3;5;6;6
2019-09-09 03:00:00;9;2;10;2;4;9;1
2019-09-09 03:15:00;7;1;5;1;1;5;8
2019-09-09 03:30:00;4;3;6;1;2;3;0
2019-09-09 03:45:00;5;3;5;1;4;3;2
2019-09-09 04:00:00;6;8;14;4;3;3;3
2019-09-09 04:15:00;8;13;18;3;3;5;2
2019-09-09 04:30:00;6;5;26;3;1;2;4
2019-09-09 04:45:00;21;15;49;9;3;2;1
2019-09-09 05:00:00;30;14;71;23;0;5;1
2019-09-09 05:15:00;47;22;106;38;1;1;0
2019-09-09 05:30:00;38;23;128;54;2;0;0
2019-09-09 05:45:00;52;25;128;53;1;0;1
2019-09-09 06:00:00;58;34;119;60;0;0;0
2019-09-09 06:15:00;65;40;171;92;5;0;1
2019-09-09 06:30:00;87;44;192;109;0;3;0
2019-09-09 06:45:00;104;66;189;97;5;0;0
2019-09-09 07:00:00;133;75;185;101;7;1;1
2019-09-09 07:15:00;165;86;204;128;13;3;0
2019-09-09 07:30:00;181;105;198;119;12;2;0
2019-09-09 07:45:00;160;99;197;119;11;1;0
2019-09-09 08:00:00;152;98;188;114;10;0;2
2019-09-09 08:15:00;167;102;161;114;8;2;2
2019-09-09 08:30:00;132;116;172;101;13;0;0
2019-09-09 08:45:00;139;101;153;106;13;1;1
2019-09-09 09:00:00;121;96;188;99;12;2;1
2019-09-09 09:15:00;111;101;169;89;13;2;0
2019-09-09 09:30:00;133;98;174;82;11;2;0
2019-09-09 09:45:00;145;103;162;92;10;3;1
2019-09-09 10:00:00;131;91;155;80;13;2;0
2019-09-09 10:15:00;130;110;156;94;8;4;2
2019-09-09 10:30:00;140;118;166;74;9;3;0
2019-09-09 10:45:00;121;104;169;90;11;1;3
2019-09-09 11:00:00;131;93;157;80;11;3;3
2019-09-09 11:15:00;147;108;141;73;17;1;1
2019-09-09 11:30:00;124;98;168;77;12;2;1
2019-09-09 11:45:00;147;116;148;80;11;1;0
2019-09-09 12:00:00;155;110;180;104;12;3;6
2019-09-09 12:15:00;165;108;159;88;8;3;4
2019-09-09 12:30:00;142;108;155;99;10;4;2
2019-09-09 12:45:00;121;97;147;75;13;1;1
2019-09-09 13:00:00;154;115;175;104;7;2;3
2019-09-09 13:15:00;123;116;177;91;10;0;4
2019-09-09 13:30:00;167;103;189;118;6;4;4
2019-09-09 13:45:00;170;112;173;111;16;1;3
2019-09-09 14:00:00;159;127;167;94;9;4;3
2019-09-09 14:15:00;185;147;174;87;15;2;1
2019-09-09 14:30:00;209;163;170;98;20;2;3
2019-09-09 14:45:00;192;167;184;113;13;2;4
2019-09-09 15:00:00;188;146;176;81;8;2;2
2019-09-09 15:15:00;191;135;169;89;11;3;5
2019-09-09 15:30:00;209;166;188;111;14;3;6
2019-09-09 15:45:00;215;163;192;114;16;2;2
2019-09-09 16:00:00;224;149;202;108;11;4;4
2019-09-09 16:15:00;216;164;173;102;9;3;4
2019-09-09 16:30:00;218;164;206;110;17;6;5
2019-09-09 16:45:00;225;162;185;104;14;5;4
2019-09-09 17:00:00;212;179;215;121;16;6;6
2019-09-09 17:15:00;235;152;196;111;14;5;11
2019-09-09 17:30:00;209;164;182;106;14;7;7
2019-09-09 17:45:00;193;156;171;110;11;5;0
2019-09-09 18:00:00;209;127;201;91;16;2;3
2019-09-09 18:15:00;196;140;192;95;12;5;3
2019-09-09 18:30:00;167;133;162;86;11;4;4
2019-09-09 18:45:00;128;90;122;81;9;5;2
2019-09-09 19:00:00;132;107;132;65;11;2;1
2019-09-09 19:15:00;106;84;112;57;12;4;1
2019-09-09 19:30:00;97;74;130;57;7;0;0
2019-09-09 19:45:00;96;95;115;67;18;2;0
2019-09-09 20:00:00;85;68;119;61;3;1;0
2019-09-09 20:15:00;96;78;112;49;2;0;1
2019-09-09 20:30:00;63;57;93;36;1;0;1
2019-09-09 20:45:00;60;56;92;41;1;0;0
2019-09-09 21:00:00;55;39;76;35;1;1;1
2019-09-09 21:15:00;47;42;101;38;3;0;0
2019-09-09 21:30:00;45;37;83;22;4;0;1
2019-09-09 21:45:00;65;47;53;34;5;0;2
2019-09-09 22:00:00;58;48;62;24;1;2;2
2019-09-09 22:15:00;58;45;83;35;6;3;1
2019-09-09 22:30:00;30;36;39;11;4;1;3
2019-09-09 22:45:00;40;26;33;17;1;0;2
2019-09-09 23:00:00;22;21;41;11;4;2;3
2019-09-09 23:15:00;21;10;33;9;1;1;3
2019-09-09 23:30:00;18;8;27;7;3;1;2
2019-09-09 23:45:00;19;12;29;5;6;1;1
