DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-08-22 00:00:00;14;8;0;7;3;15;5;1;2;8;1
2020-08-22 00:15:00;18;15;10;6;4;22;15;2;2;11;2
2020-08-22 00:30:00;14;8;2;12;6;16;14;0;3;10;4
2020-08-22 00:45:00;17;4;3;3;3;14;12;1;2;8;0
2020-08-22 01:00:00;12;8;7;7;4;12;6;0;5;5;2
2020-08-22 01:15:00;8;9;2;3;1;17;13;3;4;4;2
2020-08-22 01:30:00;11;4;2;3;2;11;5;2;2;6;2
2020-08-22 01:45:00;12;11;2;1;0;12;8;3;2;3;1
2020-08-22 02:00:00;10;5;0;7;3;3;6;4;3;4;1
2020-08-22 02:15:00;17;10;3;1;2;6;5;3;1;1;0
2020-08-22 02:30:00;8;11;4;2;1;7;10;3;0;2;0
2020-08-22 02:45:00;7;7;1;2;1;10;8;1;2;0;0
2020-08-22 03:00:00;6;3;3;2;3;6;6;3;1;3;1
2020-08-22 03:15:00;7;8;1;6;2;6;8;2;2;3;1
2020-08-22 03:30:00;6;5;2;1;0;3;1;1;0;4;1
2020-08-22 03:45:00;9;11;1;2;2;5;3;1;0;4;3
2020-08-22 04:00:00;11;5;1;3;2;4;3;2;2;3;0
2020-08-22 04:15:00;9;6;1;0;0;9;8;0;0;1;1
2020-08-22 04:30:00;9;7;0;3;3;9;8;4;2;1;0
2020-08-22 04:45:00;7;8;1;6;6;2;3;1;0;0;0
2020-08-22 05:00:00;6;4;1;3;2;9;3;0;2;4;2
2020-08-22 05:15:00;11;6;3;6;2;10;9;3;5;2;1
2020-08-22 05:30:00;17;6;3;10;6;28;19;6;6;4;4
2020-08-22 05:45:00;22;13;2;11;5;16;11;3;3;7;3
2020-08-22 06:00:00;31;21;8;15;9;14;5;1;5;9;3
2020-08-22 06:15:00;20;19;2;10;2;9;6;4;2;5;3
2020-08-22 06:30:00;18;21;5;9;2;27;16;4;7;12;7
2020-08-22 06:45:00;26;20;5;18;3;27;12;2;8;10;3
2020-08-22 07:00:00;23;16;5;14;10;26;11;3;5;13;4
2020-08-22 07:15:00;29;16;6;6;4;28;13;0;7;21;8
2020-08-22 07:30:00;39;24;5;23;7;22;13;3;9;12;2
2020-08-22 07:45:00;36;26;5;28;14;25;16;6;10;21;4
2020-08-22 08:00:00;44;23;3;26;21;33;16;10;10;17;6
2020-08-22 08:15:00;43;35;7;32;11;33;26;6;16;24;13
2020-08-22 08:30:00;46;38;18;28;16;35;19;11;15;20;4
2020-08-22 08:45:00;50;33;11;40;15;50;33;22;22;29;8
2020-08-22 09:00:00;55;39;11;62;22;45;32;17;15;29;17
2020-08-22 09:15:00;51;45;13;46;21;48;39;19;20;30;11
2020-08-22 09:30:00;56;57;16;46;20;55;44;15;23;40;15
2020-08-22 09:45:00;71;60;19;54;20;64;51;21;26;44;20
2020-08-22 10:00:00;72;66;18;50;23;70;45;16;30;47;23
2020-08-22 10:15:00;75;65;19;52;26;65;44;21;34;49;18
2020-08-22 10:30:00;77;56;18;57;22;60;40;22;24;46;15
2020-08-22 10:45:00;63;54;24;56;15;83;53;20;29;48;19
2020-08-22 11:00:00;69;66;25;54;11;82;69;22;26;38;12
2020-08-22 11:15:00;86;72;17;45;19;73;61;19;22;41;19
2020-08-22 11:30:00;82;72;23;42;29;70;55;21;22;43;14
2020-08-22 11:45:00;93;81;26;47;13;74;61;19;24;48;27
2020-08-22 12:00:00;70;59;21;43;17;74;52;22;22;55;15
