DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-08-01 00:00:00;20;16;3;11;3;19;10;2;5;8;2
2020-08-01 00:15:00;25;16;4;7;1;22;12;2;1;11;3
2020-08-01 00:30:00;9;11;1;5;5;14;8;4;1;9;3
2020-08-01 00:45:00;19;12;1;5;3;19;13;1;3;12;1
2020-08-01 01:00:00;9;12;2;6;5;13;12;1;1;7;3
2020-08-01 01:15:00;10;6;1;8;4;8;8;1;1;8;4
2020-08-01 01:30:00;12;9;4;6;6;10;6;2;3;5;3
2020-08-01 01:45:00;19;16;1;4;5;19;6;2;2;3;1
2020-08-01 02:00:00;13;6;1;5;4;11;10;4;2;4;1
2020-08-01 02:15:00;19;12;1;1;3;9;4;1;0;1;0
2020-08-01 02:30:00;12;7;1;0;0;6;4;3;0;2;0
2020-08-01 02:45:00;9;5;2;2;2;9;7;2;1;2;0
2020-08-01 03:00:00;9;7;0;2;4;8;7;0;3;8;3
2020-08-01 03:15:00;9;7;2;5;3;3;6;1;1;3;0
2020-08-01 03:30:00;6;7;0;1;1;6;5;0;2;3;2
2020-08-01 03:45:00;8;4;2;3;1;6;0;0;2;1;0
2020-08-01 04:00:00;8;6;2;2;2;2;4;1;0;2;2
2020-08-01 04:15:00;15;11;0;2;1;7;4;0;0;1;1
2020-08-01 04:30:00;11;5;2;4;2;5;3;1;1;4;2
2020-08-01 04:45:00;13;9;0;2;2;13;6;2;1;4;1
2020-08-01 05:00:00;18;15;2;5;5;23;10;0;2;3;2
2020-08-01 05:15:00;21;8;1;4;4;23;20;3;2;2;1
2020-08-01 05:30:00;38;29;10;18;12;21;20;4;5;9;2
2020-08-01 05:45:00;48;44;5;8;6;20;11;4;6;8;3
2020-08-01 06:00:00;58;46;12;15;6;20;20;6;3;7;3
2020-08-01 06:15:00;34;40;12;17;7;18;9;4;3;9;2
2020-08-01 06:30:00;30;22;7;15;7;28;11;8;9;10;5
2020-08-01 06:45:00;32;32;14;19;7;28;12;1;7;10;3
2020-08-01 07:00:00;38;26;5;18;13;30;17;8;5;8;3
2020-08-01 07:15:00;47;32;7;17;10;25;16;10;13;24;7
2020-08-01 07:30:00;45;33;8;17;17;23;11;12;16;28;12
2020-08-01 07:45:00;44;29;15;33;17;40;18;12;12;15;6
2020-08-01 08:00:00;46;30;11;36;11;36;14;14;20;28;8
2020-08-01 08:15:00;50;33;10;45;21;42;20;19;22;27;5
2020-08-01 08:30:00;45;38;14;32;26;42;30;11;18;26;12
2020-08-01 08:45:00;61;50;12;49;22;49;39;11;19;30;5
2020-08-01 09:00:00;51;52;14;50;26;52;33;16;20;30;17
2020-08-01 09:15:00;74;51;17;52;30;54;45;23;18;39;15
2020-08-01 09:30:00;82;63;19;55;22;52;39;20;20;38;13
2020-08-01 09:45:00;78;67;18;67;21;66;52;32;22;40;19
2020-08-01 10:00:00;71;63;18;55;27;59;47;18;33;56;19
2020-08-01 10:15:00;71;65;16;50;36;51;39;27;20;45;12
2020-08-01 10:30:00;88;79;25;58;17;60;49;24;32;47;20
2020-08-01 10:45:00;82;87;24;73;32;62;42;28;33;33;19
2020-08-01 11:00:00;82;72;25;51;24;72;47;28;23;46;26
2020-08-01 11:15:00;85;97;37;46;22;57;39;26;31;49;30
2020-08-01 11:30:00;95;99;29;43;17;66;54;20;23;49;19
2020-08-01 11:45:00;112;91;24;60;12;74;55;21;32;40;14
2020-08-01 12:00:00;90;83;27;56;23;58;45;25;33;60;22
2020-08-01 12:15:00;82;74;25;52;21;66;47;23;34;58;23
2020-08-01 12:30:00;82;65;25;38;27;78;53;17;37;42;18
2020-08-01 12:45:00;80;72;27;34;13;87;63;18;29;59;20
2020-08-01 13:00:00;82;74;24;54;23;56;48;18;28;53;22
2020-08-01 13:15:00;93;79;19;39;20;85;66;16;19;33;14
2020-08-01 13:30:00;85;70;31;38;19;80;60;20;25;40;15
2020-08-01 13:45:00;83;75;21;50;25;64;49;21;16;40;10
2020-08-01 14:00:00;85;82;20;109;21;73;53;19;29;26;8
2020-08-01 14:15:00;81;77;20;32;10;60;56;23;27;34;16
2020-08-01 14:30:00;81;71;23;30;25;75;63;21;17;42;18
2020-08-01 14:45:00;76;74;22;40;13;60;66;23;18;41;10
2020-08-01 15:00:00;85;57;21;30;18;57;56;16;12;32;11
2020-08-01 15:15:00;83;77;16;28;14;62;49;19;28;31;7
2020-08-01 15:30:00;69;60;13;58;20;61;46;20;21;36;18
2020-08-01 15:45:00;77;63;12;39;11;64;57;22;30;33;8
2020-08-01 16:00:00;82;64;23;40;21;58;43;22;22;43;11
2020-08-01 16:15:00;73;68;14;31;11;67;50;18;17;34;9
2020-08-01 16:30:00;64;51;23;40;28;60;47;20;21;37;15
2020-08-01 16:45:00;87;77;22;33;18;63;44;18;22;39;12
2020-08-01 17:00:00;65;66;23;50;18;52;49;22;28;46;17
