DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-10-11 00:00:00;5;3;3;4;0;1;5;3;5;3;0;0;0;0;0;0;0
2019-10-11 00:15:00;14;5;3;5;1;2;3;5;10;3;0;0;0;0;0;5;0
2019-10-11 00:30:00;2;1;2;3;0;4;5;0;3;4;0;0;0;0;0;0;0
2019-10-11 00:45:00;4;2;5;1;0;0;1;4;6;2;0;0;0;0;0;0;0
2019-10-11 01:00:00;4;1;2;0;0;1;2;6;7;7;0;0;0;0;0;0;0
2019-10-11 01:15:00;4;0;2;0;0;1;1;2;4;3;0;0;0;0;0;0;0
2019-10-11 01:30:00;2;0;0;1;0;0;0;1;5;4;0;0;0;0;0;0;0
2019-10-11 01:45:00;3;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0
2019-10-11 02:00:00;12;2;3;0;0;0;1;3;3;1;0;0;0;0;0;0;0
2019-10-11 02:15:00;8;0;2;2;1;0;1;0;3;4;0;0;0;0;0;0;0
2019-10-11 02:30:00;1;2;2;1;0;1;0;3;4;2;0;0;0;0;0;0;0
2019-10-11 02:45:00;3;0;1;1;1;4;3;5;6;1;0;0;0;0;0;0;0
2019-10-11 03:00:00;5;4;0;4;0;0;3;1;2;0;0;0;0;0;0;0;0
2019-10-11 03:15:00;0;1;0;0;0;1;1;1;3;1;0;0;0;0;0;0;0
2019-10-11 03:30:00;5;1;1;0;1;0;0;3;3;2;0;0;0;0;0;0;0
2019-10-11 03:45:00;5;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0
2019-10-11 04:00:00;3;0;0;0;0;0;0;2;6;5;0;0;0;0;0;0;0
2019-10-11 04:15:00;4;1;6;3;0;0;0;4;1;4;0;0;0;0;0;0;0
2019-10-11 04:30:00;21;4;6;4;0;1;2;4;11;6;0;0;0;0;0;0;0
2019-10-11 04:45:00;33;3;6;8;1;3;8;5;10;5;0;0;0;0;0;0;0
2019-10-11 05:00:00;74;1;10;17;2;0;6;9;11;8;0;0;0;0;0;0;0
2019-10-11 05:15:00;132;4;44;60;2;2;10;12;12;13;0;0;0;0;0;0;0
2019-10-11 05:30:00;101;4;57;67;6;2;17;28;30;30;0;0;0;0;0;0;0
2019-10-11 05:45:00;64;4;33;84;7;9;21;72;59;82;0;0;0;0;0;2;0
2019-10-11 06:00:00;40;7;35;44;1;6;16;65;69;78;2;0;0;0;0;0;0
