DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-18 00:00:00;3;9;7;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 00:15:00;3;5;3;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 00:30:00;4;8;2;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 00:45:00;5;8;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:00:00;8;4;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:15:00;4;3;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:30:00;1;7;6;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:45:00;9;6;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:00:00;2;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:15:00;6;7;6;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:30:00;8;7;5;11;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:45:00;4;8;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 03:00:00;7;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 03:15:00;3;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 03:30:00;2;8;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 03:45:00;7;8;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:00:00;12;12;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:15:00;11;6;6;9;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:30:00;13;25;9;26;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:45:00;26;43;13;45;4;4;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 05:00:00;42;106;29;93;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-18 05:15:00;62;91;18;84;5;5;5;3;2;0;0;0;0;0;0;0;0;0;0
2020-12-18 05:30:00;74;107;28;95;7;6;7;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-18 05:45:00;62;81;19;72;4;4;3;4;4;0;0;2;0;0;0;0;0;0;0
2020-12-18 06:00:00;100;92;16;76;8;8;9;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-18 06:15:00;105;129;23;104;9;8;10;9;9;0;0;0;0;0;0;0;0;0;2
2020-12-18 06:30:00;114;150;21;105;15;16;18;7;7;0;0;3;0;0;0;0;0;0;0
2020-12-18 06:45:00;87;154;26;119;11;14;11;2;2;1;0;1;0;0;0;0;0;0;0
2020-12-18 07:00:00;88;154;21;114;15;16;16;4;4;1;0;1;0;0;0;0;0;0;0
2020-12-18 07:15:00;101;129;22;102;16;16;17;8;8;1;0;0;0;0;0;0;0;0;0
2020-12-18 07:30:00;137;147;32;110;15;13;16;5;5;1;0;1;0;0;0;0;0;0;0
2020-12-18 07:45:00;109;170;19;111;19;17;18;8;8;2;0;1;0;0;0;0;0;0;0
2020-12-18 08:00:00;102;121;22;99;18;18;17;9;9;0;0;1;0;0;0;0;0;0;0
2020-12-18 08:15:00;100;137;19;89;11;10;11;8;8;1;0;0;0;0;0;0;0;0;0
2020-12-18 08:30:00;118;147;23;116;17;17;17;8;8;0;0;0;0;0;0;0;0;0;0
2020-12-18 08:45:00;110;123;21;100;19;18;18;9;9;3;0;2;0;0;0;0;0;0;0
2020-12-18 09:00:00;101;108;23;87;13;15;15;8;8;0;0;0;0;1;0;0;0;0;0
2020-12-18 09:15:00;115;132;37;116;14;15;15;5;5;1;0;2;0;0;0;0;0;0;0
2020-12-18 09:30:00;128;113;39;95;16;15;16;16;16;5;0;1;0;0;0;0;0;0;0
2020-12-18 09:45:00;135;149;9;106;10;13;15;6;6;4;0;1;0;0;0;0;0;0;0
2020-12-18 10:00:00;130;123;26;69;22;22;21;10;10;1;0;2;0;0;0;0;0;0;0
