DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-04 00:00:00;12;6;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 00:15:00;8;14;7;14;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 00:30:00;5;12;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 00:45:00;7;14;15;19;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 01:00:00;8;11;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 01:15:00;12;7;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 01:30:00;9;13;6;17;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 01:45:00;9;3;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:00:00;5;8;6;8;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:15:00;8;13;10;16;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:30:00;5;6;3;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:45:00;10;4;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:00:00;11;8;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:15:00;6;6;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:30:00;3;9;4;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:45:00;12;11;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:00:00;12;14;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:15:00;11;19;12;22;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:30:00;22;29;16;31;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:45:00;24;55;18;56;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 05:00:00;58;111;36;114;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 05:15:00;68;103;28;96;2;2;1;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-04 05:30:00;81;127;19;108;3;3;3;3;3;1;0;0;0;0;0;0;0;0;0
2020-12-04 05:45:00;91;137;18;121;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 06:00:00;107;111;34;113;1;1;1;1;1;0;0;3;0;0;0;0;0;0;0
2020-12-04 06:15:00;113;153;12;128;2;1;1;8;8;2;0;2;0;0;0;0;0;0;0
2020-12-04 06:30:00;134;172;27;136;6;8;10;8;8;0;0;1;0;0;0;0;0;0;0
2020-12-04 06:45:00;132;200;30;150;7;7;7;6;7;3;0;1;0;0;0;0;0;0;0
2020-12-04 07:00:00;112;190;42;172;13;81;12;10;10;3;0;13;0;1;0;0;0;0;0
2020-12-04 07:15:00;111;158;78;157;13;13;14;5;6;0;0;6;0;0;0;0;0;0;1
2020-12-04 07:30:00;164;200;35;122;9;7;8;17;17;3;0;1;0;1;0;0;0;0;1
2020-12-04 07:45:00;147;165;18;130;10;10;11;7;7;1;0;0;0;0;0;0;0;0;7
2020-12-04 08:00:00;154;156;24;131;4;4;4;11;12;0;0;3;0;0;0;0;0;0;0
2020-12-04 08:15:00;104;147;30;121;7;45;7;6;6;0;0;0;0;0;0;0;0;0;0
2020-12-04 08:30:00;110;176;29;136;10;11;9;7;7;0;0;2;0;0;0;0;0;1;0
2020-12-04 08:45:00;119;166;20;118;7;8;8;7;7;0;0;6;0;0;0;0;0;0;0
2020-12-04 09:00:00;143;143;28;118;6;6;7;11;11;0;0;2;0;0;0;0;0;0;0
