DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2019-11-05 00:00:00;6;10;2;0;1;11;11;2;0;1;0;0;0;0
2019-11-05 00:15:00;11;10;1;0;2;14;12;4;3;2;0;0;0;0
2019-11-05 00:30:00;13;8;2;0;2;9;1;1;1;1;0;0;0;0
2019-11-05 00:45:00;12;6;0;0;0;6;7;2;2;1;0;0;0;0
2019-11-05 01:00:00;1;5;1;0;0;16;9;4;0;1;0;0;0;0
2019-11-05 01:15:00;1;5;1;0;1;1;3;2;0;1;0;0;0;0
2019-11-05 01:30:00;2;5;3;1;0;4;5;2;3;3;0;0;0;0
2019-11-05 01:45:00;2;2;0;1;0;4;4;5;0;2;0;0;0;0
2019-11-05 02:00:00;4;3;0;0;0;7;7;3;1;0;0;0;0;0
2019-11-05 02:15:00;5;3;0;1;1;5;4;0;1;1;0;0;0;0
2019-11-05 02:30:00;2;1;0;1;1;5;3;1;0;0;0;0;0;0
2019-11-05 02:45:00;4;3;0;0;0;4;4;2;2;1;0;0;0;0
2019-11-05 03:00:00;2;0;1;1;1;4;6;2;0;1;0;0;0;0
2019-11-05 03:15:00;3;5;1;0;1;4;6;5;0;2;0;0;0;0
2019-11-05 03:30:00;5;2;2;2;1;1;3;3;0;0;0;0;0;0
2019-11-05 03:45:00;8;3;1;0;0;6;7;2;0;1;0;0;0;0
2019-11-05 04:00:00;5;7;3;2;2;4;4;2;1;2;0;0;0;0
2019-11-05 04:15:00;7;10;2;2;0;11;11;5;0;2;0;0;0;0
2019-11-05 04:30:00;18;8;0;3;7;17;12;13;4;5;0;0;0;0
2019-11-05 04:45:00;28;15;3;3;5;9;8;5;1;2;0;0;0;0
2019-11-05 05:00:00;51;42;1;8;15;32;21;10;1;3;0;0;0;0
2019-11-05 05:15:00;79;55;4;6;22;31;27;14;5;3;0;0;0;0
2019-11-05 05:30:00;65;82;8;12;22;34;31;17;5;8;0;0;0;0
2019-11-05 05:45:00;58;75;4;13;27;35;34;25;3;10;0;0;2;0
2019-11-05 06:00:00;55;88;4;17;17;42;31;26;9;8;0;0;0;0
2019-11-05 06:15:00;79;100;11;24;34;53;42;29;12;8;0;0;9;0
2019-11-05 06:30:00;98;132;14;27;31;60;47;46;10;9;0;0;0;0
2019-11-05 06:45:00;97;125;14;49;52;67;59;48;22;15;0;0;0;0
2019-11-05 07:00:00;121;142;19;36;68;62;58;35;17;8;0;0;8;0
2019-11-05 07:15:00;125;146;26;35;93;79;69;45;15;17;0;0;1;0
2019-11-05 07:30:00;120;150;23;51;90;95;77;43;12;10;5;2;0;0
2019-11-05 07:45:00;109;133;27;60;89;99;97;49;14;15;4;1;0;0
2019-11-05 08:00:00;106;134;24;35;57;83;108;34;18;10;0;0;0;0
2019-11-05 08:15:00;110;117;30;36;57;86;92;38;12;11;0;0;2;0
2019-11-05 08:30:00;96;116;22;30;41;82;90;54;14;13;1;0;0;0
2019-11-05 08:45:00;87;88;32;44;51;100;91;44;17;15;0;0;4;0
2019-11-05 09:00:00;87;98;29;27;46;74;79;45;20;16;0;0;2;0
2019-11-05 09:15:00;80;84;23;33;50;100;90;46;24;6;0;0;5;0
2019-11-05 09:30:00;78;110;23;54;45;98;97;49;14;21;0;7;2;0
2019-11-05 09:45:00;93;102;32;41;51;91;100;44;16;15;0;0;0;0
2019-11-05 10:00:00;91;85;27;34;63;105;90;41;23;17;0;0;0;0
2019-11-05 10:15:00;90;91;24;40;52;93;88;41;19;10;2;21;2;0
2019-11-05 10:30:00;99;111;26;44;61;103;94;43;15;10;0;16;2;0
2019-11-05 10:45:00;91;78;28;40;44;102;103;58;16;10;1;0;5;0
2019-11-05 11:00:00;98;103;27;46;61;96;129;44;22;14;1;0;3;0
2019-11-05 11:15:00;74;87;31;43;46;99;111;48;20;12;6;0;1;0
2019-11-05 11:30:00;79;60;28;39;42;117;104;45;15;23;0;0;0;0
2019-11-05 11:45:00;84;77;29;47;61;97;118;44;19;10;0;0;0;8
2019-11-05 12:00:00;62;63;19;51;42;104;114;46;20;9;0;0;0;0
2019-11-05 12:15:00;68;70;27;30;43;92;142;46;13;14;0;0;23;4
2019-11-05 12:30:00;82;93;29;40;50;102;107;42;12;13;0;0;0;0
2019-11-05 12:45:00;93;100;33;33;30;111;121;49;18;14;0;1;3;0
2019-11-05 13:00:00;83;96;17;55;57;103;111;37;18;11;2;0;7;2
2019-11-05 13:15:00;94;98;21;34;43;98;110;39;11;11;0;0;0;0
2019-11-05 13:30:00;89;92;24;39;39;102;104;46;15;11;0;0;3;0
2019-11-05 13:45:00;93;96;21;28;39;109;133;53;13;12;1;0;0;0
2019-11-05 14:00:00;86;89;23;33;43;117;145;59;21;19;3;0;1;0
2019-11-05 14:15:00;81;89;21;39;43;114;133;57;16;11;1;0;11;0
2019-11-05 14:30:00;94;97;27;32;52;115;161;36;11;11;4;0;6;0
2019-11-05 14:45:00;100;96;34;32;45;131;146;52;14;11;0;0;0;0
2019-11-05 15:00:00;90;84;26;48;44;137;146;57;22;14;7;16;14;0
2019-11-05 15:15:00;88;95;26;41;51;119;155;55;17;13;2;11;0;17
2019-11-05 15:30:00;97;105;20;45;40;115;140;52;22;11;1;0;1;0
2019-11-05 15:45:00;82;89;28;48;56;142;151;62;22;20;2;0;9;0
2019-11-05 16:00:00;101;106;28;67;67;144;185;56;30;14;0;4;7;3
2019-11-05 16:15:00;109;106;26;57;47;151;201;71;21;14;5;1;8;0
2019-11-05 16:30:00;106;107;26;38;53;144;170;65;18;10;5;4;3;1
2019-11-05 16:45:00;92;94;26;47;45;146;144;73;21;16;0;0;1;0
2019-11-05 17:00:00;109;112;24;42;46;151;165;60;38;22;5;0;0;2
2019-11-05 17:15:00;95;90;27;49;38;160;149;73;36;20;0;0;4;0
2019-11-05 17:30:00;99;108;31;44;49;147;147;59;36;18;1;0;0;0
2019-11-05 17:45:00;102;94;30;50;46;138;146;66;24;17;0;0;22;0
2019-11-05 18:00:00;80;86;22;41;39;130;140;60;36;20;0;2;1;0
2019-11-05 18:15:00;99;90;26;37;37;136;147;47;19;12;0;0;0;0
2019-11-05 18:30:00;82;84;26;31;33;109;131;40;22;9;0;0;4;0
2019-11-05 18:45:00;92;79;28;35;27;111;121;49;19;4;0;0;0;0
2019-11-05 19:00:00;57;61;23;30;39;105;92;39;14;12;0;0;0;4
2019-11-05 19:15:00;60;63;21;29;35;83;91;34;9;7;10;0;3;0
2019-11-05 19:30:00;55;47;18;13;24;70;74;25;8;8;0;0;0;0
2019-11-05 19:45:00;63;56;18;22;24;72;68;37;10;5;0;0;0;0
2019-11-05 20:00:00;49;43;13;15;15;68;82;17;17;8;0;0;0;0
2019-11-05 20:15:00;48;53;15;25;24;69;56;27;9;2;0;0;0;0
2019-11-05 20:30:00;40;40;11;24;22;65;63;32;14;9;0;0;0;0
2019-11-05 20:45:00;32;46;4;12;10;64;40;29;5;6;0;0;0;0
2019-11-05 21:00:00;54;52;10;12;16;55;47;21;11;8;0;0;0;0
2019-11-05 21:15:00;45;44;6;9;12;64;54;17;10;8;0;0;14;0
2019-11-05 21:30:00;34;39;3;8;11;53;54;18;4;3;0;0;1;0
2019-11-05 21:45:00;18;21;6;8;8;59;69;27;6;2;0;2;0;0
2019-11-05 22:00:00;20;18;9;6;6;71;74;22;9;8;0;0;0;0
2019-11-05 22:15:00;36;23;9;3;6;83;69;23;1;5;0;0;0;0
2019-11-05 22:30:00;26;21;8;5;4;62;44;14;7;6;0;0;1;0
2019-11-05 22:45:00;12;14;6;6;7;37;32;13;2;1;0;0;7;0
2019-11-05 23:00:00;17;12;7;2;3;34;35;9;6;3;0;0;0;0
2019-11-05 23:15:00;19;8;3;5;3;26;27;7;2;3;0;0;1;0
2019-11-05 23:30:00;17;11;4;3;6;18;14;13;3;6;0;0;0;0
2019-11-05 23:45:00;13;10;1;3;3;20;13;7;4;4;0;0;0;0
