DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-04-11 00:00:00;0;3;0;4;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 00:15:00;1;2;0;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-11 00:30:00;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 00:45:00;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 01:00:00;0;2;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 01:15:00;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 01:30:00;0;0;0;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 01:45:00;1;0;0;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-11 02:00:00;0;0;0;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 02:15:00;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 02:30:00;0;1;0;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 03:00:00;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 03:15:00;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 03:30:00;0;2;0;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-11 03:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 04:00:00;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 04:15:00;0;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 04:30:00;0;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 04:45:00;0;5;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 05:00:00;1;3;1;3;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 05:15:00;0;4;3;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 05:30:00;1;10;1;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 05:45:00;0;6;4;8;6;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 06:00:00;0;11;0;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 06:15:00;0;9;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 06:30:00;0;9;0;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 06:45:00;3;17;2;1;2;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-11 07:00:00;1;9;2;5;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-11 07:15:00;3;17;4;6;2;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-04-11 07:30:00;2;20;4;14;2;1;0;1;0;2;0;0;2;0;0;0;0;0;0;0
2020-04-11 07:45:00;8;16;5;13;4;1;1;3;1;2;0;0;2;0;0;0;0;0;0;0
2020-04-11 08:00:00;7;23;7;15;5;0;0;3;1;0;1;2;0;1;0;0;0;0;0;0
2020-04-11 08:15:00;3;22;4;16;3;1;0;0;2;3;2;1;3;1;0;0;0;0;0;0
2020-04-11 08:30:00;7;23;10;21;12;3;2;0;0;2;1;0;2;1;0;1;0;1;0;0
2020-04-11 08:45:00;5;35;7;17;15;0;1;1;0;2;1;0;2;2;0;0;0;1;0;0
2020-04-11 09:00:00;3;26;8;14;9;2;0;0;2;1;2;2;1;2;1;0;1;0;0;0
2020-04-11 09:15:00;7;23;9;20;12;1;2;1;1;4;2;0;4;2;0;0;0;0;0;0
2020-04-11 09:30:00;4;46;14;36;20;6;0;2;2;3;1;1;3;1;0;1;0;0;0;0
2020-04-11 09:45:00;6;44;10;31;22;5;4;4;3;4;5;0;4;4;0;0;0;0;0;0
2020-04-11 10:00:00;14;47;13;25;16;3;0;3;5;9;8;2;8;6;0;0;0;0;0;0
2020-04-11 10:15:00;11;42;10;33;19;1;1;0;1;6;2;1;6;2;0;1;0;2;0;0
2020-04-11 10:30:00;9;45;13;29;25;3;1;4;2;8;4;0;9;5;0;2;0;7;0;0
2020-04-11 10:45:00;15;42;14;35;27;1;0;2;2;9;3;2;9;3;3;0;17;0;0;0
2020-04-11 11:00:00;6;46;9;40;31;5;2;2;2;10;8;2;11;9;1;0;4;6;0;0
2020-04-11 11:15:00;5;50;16;27;31;3;1;4;0;12;6;0;11;6;1;0;2;3;0;0
2020-04-11 11:30:00;6;37;10;35;21;2;1;2;3;7;7;3;9;5;1;0;27;0;0;3
2020-04-11 11:45:00;13;51;7;33;24;1;2;3;2;5;0;1;5;1;1;0;1;0;0;0
2020-04-11 12:00:00;10;34;3;34;30;4;2;4;3;7;7;1;7;7;2;0;0;7;0;0
2020-04-11 12:15:00;9;44;13;34;25;1;0;1;0;9;3;0;8;2;0;0;0;0;0;0
2020-04-11 12:30:00;7;31;7;18;22;3;2;2;2;6;5;2;7;5;0;2;0;9;0;0
2020-04-11 12:45:00;5;36;4;29;22;4;0;2;1;6;5;0;6;5;0;3;0;0;0;0
2020-04-11 13:00:00;15;37;5;31;25;2;4;2;2;3;4;2;4;3;0;0;0;0;0;0
2020-04-11 13:15:00;9;54;8;38;20;2;3;2;0;8;2;0;10;1;2;1;1;0;0;0
2020-04-11 13:30:00;6;38;10;30;11;0;2;1;0;6;3;0;7;2;1;2;0;2;0;0
2020-04-11 13:45:00;7;40;3;27;17;3;1;2;0;5;1;0;5;1;0;1;0;5;0;0
2020-04-11 14:00:00;7;36;4;28;20;3;3;0;1;7;2;1;7;2;0;1;1;6;2;2
2020-04-11 14:15:00;8;48;8;22;22;3;0;4;1;7;5;1;7;5;0;2;0;12;0;0
2020-04-11 14:30:00;9;23;3;28;25;1;1;3;1;5;2;0;5;2;1;2;1;0;2;0
2020-04-11 14:45:00;3;34;2;24;16;0;0;1;1;5;2;1;5;2;1;0;3;1;0;0
2020-04-11 15:00:00;4;30;2;31;18;1;2;2;2;2;2;1;2;2;5;0;18;1;2;0
2020-04-11 15:15:00;10;23;6;23;16;2;0;5;4;4;2;0;4;3;0;0;0;8;0;0
2020-04-11 15:30:00;6;27;6;21;21;4;2;0;0;3;6;0;3;6;0;0;0;3;0;0
2020-04-11 15:45:00;4;30;4;28;20;3;1;2;1;3;4;1;3;5;1;2;0;0;2;3
2020-04-11 16:00:00;4;31;5;21;9;1;0;1;2;1;2;1;1;2;0;4;6;3;0;0
2020-04-11 16:15:00;10;28;7;20;16;0;1;1;0;2;4;0;2;4;1;4;1;0;0;0
2020-04-11 16:30:00;6;21;6;10;11;0;1;1;0;4;2;0;4;2;3;3;0;0;0;0
2020-04-11 16:45:00;10;27;3;11;10;5;0;0;1;3;3;1;3;3;1;0;2;0;0;0
2020-04-11 17:00:00;9;27;4;20;13;1;1;2;1;7;2;0;7;2;1;3;3;1;0;0
2020-04-11 17:15:00;2;26;8;21;12;0;2;2;0;4;3;0;4;2;0;3;0;5;0;3
2020-04-11 17:30:00;2;22;3;14;13;2;0;0;0;4;1;0;4;1;0;2;0;0;0;0
2020-04-11 17:45:00;5;13;6;19;7;2;1;3;2;2;2;1;2;2;0;2;0;1;0;0
2020-04-11 18:00:00;1;33;9;15;9;1;1;0;0;2;2;0;2;2;1;2;10;0;0;4
2020-04-11 18:15:00;2;26;5;18;9;1;1;3;0;1;1;0;1;1;4;1;14;1;0;1
2020-04-11 18:30:00;3;22;3;17;8;1;0;0;1;4;0;1;4;0;1;0;2;0;0;0
2020-04-11 18:45:00;3;17;2;17;9;1;0;2;2;3;1;2;3;1;5;1;14;1;0;0
2020-04-11 19:00:00;5;23;6;22;7;0;1;2;0;1;2;0;1;1;0;1;0;12;0;0
2020-04-11 19:15:00;3;22;3;15;5;3;0;1;2;0;1;2;0;1;1;0;1;2;0;0
2020-04-11 19:30:00;1;10;1;8;8;0;1;1;0;2;1;0;2;1;0;1;0;1;0;0
2020-04-11 19:45:00;0;12;2;11;6;0;0;1;1;4;0;1;3;1;2;1;2;2;0;0
2020-04-11 20:00:00;2;14;2;12;6;0;0;3;1;2;1;0;2;1;0;1;3;1;0;0
2020-04-11 20:15:00;2;23;0;14;4;0;0;1;0;4;0;0;4;0;0;0;0;0;0;0
2020-04-11 20:30:00;4;17;1;9;7;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 20:45:00;1;16;2;8;4;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-04-11 21:00:00;0;11;0;3;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-11 21:15:00;0;14;1;5;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-11 21:30:00;0;10;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 21:45:00;0;12;1;7;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-11 22:00:00;1;5;0;5;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-04-11 22:15:00;0;5;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 22:30:00;0;7;0;3;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-11 22:45:00;0;3;1;2;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 23:00:00;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 23:15:00;0;5;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
