DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-04-26 00:00:00;12;2;0;1;0;1;6;3;0;2;0
2020-04-26 00:15:00;4;4;1;1;0;1;8;4;0;0;0
2020-04-26 00:30:00;8;4;3;2;0;3;9;5;1;2;0
2020-04-26 00:45:00;8;2;0;2;0;2;6;3;0;1;0
2020-04-26 01:00:00;9;5;1;1;0;1;8;5;0;2;0
2020-04-26 01:15:00;4;2;1;0;0;0;9;6;0;1;0
2020-04-26 01:30:00;3;1;2;1;0;2;7;1;0;0;0
2020-04-26 01:45:00;5;5;1;1;1;2;4;3;1;2;1
2020-04-26 02:00:00;1;2;1;1;0;1;4;1;0;0;1
2020-04-26 02:15:00;6;0;1;1;0;1;3;2;0;1;0
2020-04-26 02:30:00;1;2;0;0;0;0;0;2;0;0;0
2020-04-26 02:45:00;2;1;1;0;0;0;2;1;0;0;0
2020-04-26 03:00:00;3;5;2;0;0;0;2;1;0;0;0
2020-04-26 03:15:00;2;3;0;0;0;0;1;1;0;0;0
2020-04-26 03:30:00;4;1;0;1;0;1;0;2;0;1;0
2020-04-26 03:45:00;2;1;0;0;0;3;1;1;0;0;0
2020-04-26 04:00:00;1;1;0;0;0;0;3;1;0;0;0
2020-04-26 04:15:00;2;0;0;0;0;1;1;0;0;0;0
2020-04-26 04:30:00;2;1;0;0;0;1;3;0;0;1;0
2020-04-26 04:45:00;1;1;0;0;0;0;2;0;0;0;0
2020-04-26 05:00:00;9;7;1;1;0;0;5;1;0;0;0
2020-04-26 05:15:00;5;2;0;0;0;0;5;0;0;2;0
2020-04-26 05:30:00;4;3;0;6;1;8;6;5;0;0;0
2020-04-26 05:45:00;8;3;0;1;0;1;7;3;0;1;0
2020-04-26 06:00:00;3;4;2;0;0;1;8;2;0;0;0
2020-04-26 06:15:00;6;5;1;0;0;0;5;2;0;1;0
2020-04-26 06:30:00;12;3;1;4;0;4;8;4;0;0;0
2020-04-26 06:45:00;5;5;0;2;0;2;4;2;0;1;0
2020-04-26 07:00:00;7;2;0;0;0;0;3;0;0;1;0
2020-04-26 07:15:00;7;5;1;1;0;1;4;2;0;0;0
2020-04-26 07:30:00;9;6;1;1;0;1;5;0;0;1;0
