2020-05-27 00:00:00;0;0;4;0;3;12;0;2;1;0;3;1;2
2020-05-27 00:15:00;0;3;2;4;1;6;3;10;4;2;7;9;2
2020-05-27 00:30:00;0;7;3;1;2;2;1;5;2;0;3;6;2
2020-05-27 00:45:00;0;2;0;0;1;3;2;8;2;1;5;3;1
2020-05-27 01:00:00;0;5;1;0;0;4;3;1;1;0;6;3;2
2020-05-27 01:15:00;0;5;1;0;1;3;0;7;1;0;3;1;3
2020-05-27 01:30:00;0;3;0;0;3;2;0;2;1;0;2;3;2
2020-05-27 01:45:00;0;1;4;3;2;3;1;4;1;1;1;1;0
2020-05-27 02:00:00;0;1;0;0;4;9;4;1;0;1;2;1;2
2020-05-27 02:15:00;0;0;1;0;1;2;2;7;0;1;4;4;1
2020-05-27 02:30:00;0;2;1;0;0;4;1;3;0;0;1;2;1
2020-05-27 02:45:00;0;2;0;0;3;3;0;7;0;0;1;1;1
2020-05-27 03:00:00;0;1;6;0;1;6;0;3;0;0;3;2;0
2020-05-27 03:15:00;0;3;0;0;1;4;3;3;0;1;3;0;0
2020-05-27 03:30:00;0;2;1;0;3;4;0;2;0;0;3;5;2
2020-05-27 03:45:00;0;0;0;0;0;1;1;2;0;0;1;1;3
2020-05-27 04:00:00;0;4;2;0;2;1;1;0;1;1;3;1;0
2020-05-27 04:15:00;0;0;1;0;3;6;1;4;1;0;9;2;0
2020-05-27 04:30:00;0;4;3;0;2;4;3;9;3;0;15;8;3
2020-05-27 04:45:00;0;6;5;0;2;6;1;9;2;1;11;12;4
2020-05-27 05:00:00;0;7;5;1;6;16;10;27;11;3;45;27;2
2020-05-27 05:15:00;0;11;5;0;12;18;8;30;17;5;64;73;11
2020-05-27 05:30:00;0;20;8;1;18;31;12;44;26;2;53;57;20
2020-05-27 05:45:00;0;20;20;1;30;62;18;44;44;3;52;49;32
2020-05-27 06:00:00;0;19;11;3;29;63;23;51;45;3;39;39;15
2020-05-27 06:15:00;0;31;24;2;22;43;12;58;65;3;60;59;20
2020-05-27 06:30:00;0;35;30;5;25;40;11;77;81;2;51;77;27
