DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-05-29 00:00:00;4;5;0;7;5;0;0;0;0;0
2020-05-29 00:15:00;4;4;0;6;4;0;0;0;0;0
2020-05-29 00:30:00;3;2;0;2;1;0;0;0;0;0
2020-05-29 00:45:00;4;5;0;5;1;0;0;0;0;0
2020-05-29 01:00:00;3;3;0;5;3;1;0;0;0;0
2020-05-29 01:15:00;8;3;0;1;0;1;0;0;0;0
2020-05-29 01:30:00;2;3;0;2;2;0;0;0;0;0
2020-05-29 01:45:00;4;0;0;5;4;0;0;0;0;0
2020-05-29 02:00:00;10;5;0;5;2;0;0;0;0;0
2020-05-29 02:15:00;5;2;0;3;4;0;0;0;0;0
2020-05-29 02:30:00;9;0;0;3;2;0;0;0;0;0
2020-05-29 02:45:00;7;2;0;5;9;0;0;0;0;0
2020-05-29 03:00:00;3;4;0;10;4;0;0;0;0;0
2020-05-29 03:15:00;4;2;0;7;5;0;0;0;0;0
2020-05-29 03:30:00;6;0;0;10;7;1;0;0;0;0
2020-05-29 03:45:00;6;5;0;9;6;0;0;0;0;0
2020-05-29 04:00:00;12;3;0;10;3;0;0;0;0;0
2020-05-29 04:15:00;10;5;0;6;0;1;0;0;0;0
2020-05-29 04:30:00;7;2;0;7;3;0;0;0;0;0
2020-05-29 04:45:00;19;15;0;16;6;1;0;0;0;0
2020-05-29 05:00:00;19;9;1;26;11;0;0;0;0;0
2020-05-29 05:15:00;40;19;0;32;7;0;0;0;0;0
2020-05-29 05:30:00;52;25;2;32;12;0;0;0;0;0
2020-05-29 05:45:00;59;29;0;52;20;3;0;0;0;0
2020-05-29 06:00:00;54;21;6;44;17;1;0;0;0;0
2020-05-29 06:15:00;69;31;3;66;30;0;0;0;0;0
2020-05-29 06:30:00;85;58;0;83;46;9;0;0;0;0
2020-05-29 06:45:00;103;79;1;75;50;6;0;0;0;0
2020-05-29 07:00:00;79;48;0;105;55;6;0;0;0;0
2020-05-29 07:15:00;91;48;4;100;63;6;5;0;0;0
2020-05-29 07:30:00;100;64;0;102;66;5;1;0;0;0
2020-05-29 08:00:00;106;56;0;95;48;5;0;0;0;0
2020-05-29 08:15:00;80;49;0;95;51;5;0;0;0;0
2020-05-29 08:30:00;75;49;2;90;55;10;0;0;0;0
2020-05-29 08:45:00;99;53;0;93;58;10;0;0;0;0
2020-05-29 09:00:00;73;41;4;78;46;7;0;0;0;0
2020-05-29 09:15:00;85;51;1;100;51;6;1;0;0;0
2020-05-29 09:30:00;87;63;9;105;64;7;2;0;0;0
2020-05-29 09:45:00;102;69;5;103;56;8;0;0;0;0
