DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-05-08 00:00:00;2;3;0;10;5;0;0;0;0;0
2020-05-08 00:15:00;4;2;0;7;3;0;0;0;0;0
2020-05-08 00:30:00;5;3;0;4;1;0;0;0;0;0
2020-05-08 00:45:00;6;1;0;5;2;0;0;0;0;0
2020-05-08 01:00:00;5;3;0;3;5;0;0;0;0;0
2020-05-08 01:15:00;1;1;0;1;3;0;0;0;0;0
2020-05-08 01:30:00;2;1;0;2;5;1;0;0;0;0
2020-05-08 01:45:00;6;6;0;1;1;0;0;0;0;0
2020-05-08 02:00:00;9;5;0;3;4;0;0;0;0;0
2020-05-08 02:15:00;5;1;0;8;7;0;0;0;0;0
2020-05-08 02:30:00;8;2;0;3;1;0;0;0;0;0
2020-05-08 02:45:00;4;1;0;4;4;1;0;0;0;0
2020-05-08 03:00:00;4;2;0;8;2;0;0;0;0;0
2020-05-08 03:15:00;7;2;0;1;3;0;0;0;0;0
2020-05-08 03:30:00;6;9;0;10;5;1;0;0;0;0
2020-05-08 03:45:00;4;2;0;10;5;0;0;0;0;0
2020-05-08 04:00:00;13;10;0;0;2;0;0;0;0;0
2020-05-08 04:15:00;4;4;0;5;1;0;0;0;0;0
2020-05-08 04:30:00;7;6;0;4;5;1;0;0;0;0
2020-05-08 04:45:00;15;12;0;11;4;0;0;0;0;0
2020-05-08 05:00:00;15;8;0;28;12;3;0;0;0;0
2020-05-08 05:15:00;27;22;0;36;6;0;0;0;0;0
2020-05-08 05:30:00;45;23;0;40;15;2;0;0;0;0
2020-05-08 05:45:00;43;19;1;34;15;0;0;0;0;0
2020-05-08 06:00:00;47;28;7;37;19;2;0;0;0;0
2020-05-08 06:15:00;54;29;0;62;31;1;2;0;0;0
2020-05-08 06:30:00;78;51;0;68;38;2;0;0;0;0
2020-05-08 06:45:00;115;76;1;88;40;7;0;0;0;0
2020-05-08 07:00:00;61;36;0;67;33;2;0;0;0;0
2020-05-08 07:15:00;68;25;1;67;37;1;0;0;0;0
2020-05-08 07:30:00;80;43;0;90;55;6;1;0;0;0
2020-05-08 07:45:00;99;63;1;90;57;6;1;0;0;0
2020-05-08 08:00:00;84;59;0;83;49;6;1;0;0;0
2020-05-08 08:15:00;80;45;2;87;57;4;0;0;0;0
2020-05-08 08:30:00;89;55;0;79;52;262;1;0;0;0
2020-05-08 08:45:00;86;69;3;68;39;11;0;0;0;0
2020-05-08 09:00:00;90;59;1;97;61;9;0;0;0;0
2020-05-08 09:15:00;91;50;3;110;66;6;0;0;0;0
2020-05-08 09:30:00;95;51;5;91;47;7;1;0;0;0
2020-05-08 09:45:00;107;64;4;95;63;6;2;0;0;0
2020-05-08 10:00:00;107;62;8;118;64;262;1;0;0;0
2020-05-08 10:15:00;106;69;7;110;56;11;0;0;0;0
2020-05-08 10:30:00;122;80;3;103;66;6;0;0;0;0
2020-05-08 10:45:00;89;68;6;95;53;13;2;0;0;0
2020-05-08 11:00:00;100;72;8;105;67;264;0;0;0;0
2020-05-08 11:15:00;94;60;5;94;58;10;8;0;0;0
2020-05-08 11:30:00;97;77;2;93;51;10;0;0;0;0
2020-05-08 11:45:00;90;76;4;103;75;7;2;0;0;0
2020-05-08 12:00:00;118;72;2;134;76;10;0;0;0;0
2020-05-08 12:15:00;111;91;9;113;66;5;7;0;0;0
2020-05-08 12:30:00;120;73;9;122;66;263;2;0;0;0
2020-05-08 12:45:00;132;75;1;114;74;260;2;0;0;0
2020-05-08 13:00:00;107;63;2;120;69;260;0;0;0;0
2020-05-08 13:15:00;123;80;4;111;53;9;2;0;0;0
2020-05-08 13:30:00;111;86;3;133;74;8;5;0;0;0
2020-05-08 13:45:00;108;79;4;122;73;6;5;0;0;0
2020-05-08 14:00:00;126;78;4;123;74;10;0;0;0;0
2020-05-08 14:15:00;100;87;8;112;72;11;2;0;0;0
2020-05-08 14:30:00;115;83;2;108;66;9;1;0;0;0
