DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-03-12 00:00:00;9;4;7;11;1;2
2020-03-12 00:15:00;16;5;4;7;0;2
2020-03-12 00:30:00;19;2;3;9;1;0
2020-03-12 00:45:00;14;3;4;8;1;1
2020-03-12 01:00:00;6;2;5;5;1;0
2020-03-12 01:15:00;11;3;3;6;0;1
2020-03-12 01:30:00;3;1;6;4;0;0
2020-03-12 01:45:00;7;2;4;2;0;0
2020-03-12 02:00:00;5;0;1;3;1;0
2020-03-12 02:15:00;7;1;2;1;0;2
2020-03-12 02:30:00;5;1;2;4;0;3
2020-03-12 02:45:00;7;2;3;5;0;0
2020-03-12 03:00:00;12;1;3;5;0;0
2020-03-12 03:15:00;7;0;5;4;0;0
2020-03-12 03:30:00;4;3;5;3;0;1
2020-03-12 03:45:00;8;2;1;7;0;1
2020-03-12 04:00:00;8;6;3;3;1;0
2020-03-12 04:15:00;10;5;3;15;1;4
2020-03-12 04:30:00;23;8;14;13;1;10
2020-03-12 04:45:00;35;20;4;12;0;6
2020-03-12 05:00:00;73;48;16;21;1;10
2020-03-12 05:15:00;72;59;13;36;2;14
2020-03-12 05:30:00;98;101;29;61;3;18
2020-03-12 05:45:00;89;69;29;90;3;11
2020-03-12 06:00:00;85;76;52;114;5;14
2020-03-12 06:15:00;125;104;45;99;7;19
2020-03-12 06:30:00;141;129;50;82;6;17
2020-03-12 06:45:00;137;146;47;86;6;22
2020-03-12 07:00:00;130;145;61;115;11;39
2020-03-12 07:15:00;153;155;63;107;10;59
2020-03-12 07:30:00;62;70;36;74;7;39
2020-03-12 07:45:00;174;188;84;169;14;60
2020-03-12 08:00:00;142;158;87;135;20;55
2020-03-12 08:15:00;158;150;69;118;11;50
2020-03-12 08:30:00;133;125;68;119;17;35
2020-03-12 08:45:00;129;127;75;114;17;39
2020-03-12 09:00:00;106;91;53;107;19;38
2020-03-12 09:15:00;106;87;75;94;16;34
2020-03-12 09:30:00;112;88;75;104;11;36
2020-03-12 09:45:00;119;91;76;116;10;37
2020-03-12 10:00:00;125;97;60;105;10;34
2020-03-12 10:15:00;117;97;77;115;9;24
2020-03-12 10:30:00;125;97;69;120;14;42
2020-03-12 10:45:00;126;102;76;134;18;32
2020-03-12 11:00:00;119;86;74;105;14;33
2020-03-12 11:15:00;129;111;85;129;13;53
2020-03-12 11:30:00;152;117;83;122;21;33
2020-03-12 11:45:00;124;113;85;123;13;45
2020-03-12 12:00:00;117;116;86;128;19;33
2020-03-12 12:15:00;115;92;87;139;19;48
2020-03-12 12:30:00;128;96;81;151;22;50
2020-03-12 12:45:00;111;107;84;144;17;49
2020-03-12 13:00:00;132;131;79;131;19;33
2020-03-12 13:15:00;131;150;92;143;15;42
2020-03-12 13:30:00;141;140;83;142;21;47
2020-03-12 13:45:00;153;116;105;159;21;48
2020-03-12 14:00:00;132;104;102;165;12;37
2020-03-12 14:15:00;137;109;114;204;17;42
2020-03-12 14:30:00;133;119;118;195;15;43
2020-03-12 14:45:00;148;122;124;190;23;49
2020-03-12 15:00:00;128;102;104;170;13;51
2020-03-12 15:15:00;143;119;114;200;18;34
2020-03-12 15:30:00;156;145;142;224;19;51
2020-03-12 15:45:00;145;132;125;218;26;49
2020-03-12 16:00:00;146;140;152;206;23;50
2020-03-12 16:15:00;151;144;151;225;23;56
2020-03-12 16:30:00;147;129;151;226;25;48
2020-03-12 16:45:00;152;134;154;246;26;53
2020-03-12 17:00:00;142;128;150;203;21;52
2020-03-12 17:15:00;144;139;144;232;16;53
2020-03-12 17:30:00;138;117;135;176;21;51
2020-03-12 17:45:00;150;130;144;190;30;51
2020-03-12 18:00:00;143;124;117;178;20;48
2020-03-12 18:15:00;145;128;117;168;28;33
2020-03-12 18:30:00;138;108;97;153;20;52
2020-03-12 18:45:00;128;112;74;131;17;57
2020-03-12 19:00:00;113;100;72;145;23;38
2020-03-12 19:15:00;102;75;69;114;16;47
2020-03-12 19:30:00;83;55;54;84;6;34
2020-03-12 19:45:00;103;60;48;77;8;30
2020-03-12 20:00:00;87;58;64;75;7;24
2020-03-12 20:15:00;71;41;49;72;8;11
2020-03-12 20:30:00;58;38;36;62;7;14
2020-03-12 20:45:00;81;51;33;61;6;9
2020-03-12 21:00:00;83;61;31;45;8;17
2020-03-12 21:15:00;102;64;26;50;3;14
2020-03-12 21:30:00;63;44;44;56;3;8
2020-03-12 21:45:00;49;28;69;95;5;8
2020-03-12 22:00:00;54;22;56;97;7;8
2020-03-12 22:15:00;47;12;34;68;6;9
2020-03-12 22:30:00;37;25;32;44;1;5
2020-03-12 22:45:00;33;25;16;37;4;5
2020-03-12 23:00:00;37;12;11;27;4;4
2020-03-12 23:15:00;29;9;9;26;0;4
2020-03-12 23:30:00;16;5;12;17;1;1
2020-03-12 23:45:00;19;5;9;12;2;3
