DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-06-01 00:00:00;12;1;1;1;7;22;18;0;0;0;0;0;0;0
2020-06-01 00:15:00;13;5;1;0;10;19;17;0;0;0;0;0;0;0
2020-06-01 00:30:00;3;2;1;3;6;21;13;0;0;0;0;0;0;0
2020-06-01 00:45:00;10;2;1;2;4;20;17;0;0;0;0;0;0;0
2020-06-01 01:00:00;8;0;0;0;4;18;13;0;0;0;0;0;0;0
2020-06-01 01:15:00;6;1;2;2;9;14;12;0;0;0;0;0;0;0
2020-06-01 01:30:00;9;1;1;0;3;9;10;0;0;0;0;0;0;0
2020-06-01 01:45:00;3;0;0;2;5;13;11;0;0;0;0;0;0;0
2020-06-01 02:00:00;1;0;0;0;1;8;8;0;0;0;0;0;0;0
2020-06-01 02:15:00;4;2;2;5;6;8;9;0;0;0;0;0;0;0
2020-06-01 02:30:00;6;0;3;1;1;8;10;0;0;0;0;0;0;0
2020-06-01 02:45:00;0;0;0;2;3;3;3;0;0;0;0;0;0;0
2020-06-01 03:00:00;3;0;0;0;5;4;8;0;0;0;0;0;0;0
2020-06-01 03:15:00;0;1;0;0;2;5;3;0;0;0;0;0;0;0
2020-06-01 03:30:00;1;0;0;1;1;3;1;0;0;0;0;0;0;0
2020-06-01 03:45:00;2;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;1;1;0;1;2;0;3;0;0;0;0;0;0;0
2020-06-01 04:15:00;1;1;0;1;2;4;2;0;0;0;0;0;0;0
2020-06-01 04:30:00;2;0;0;1;1;4;5;0;0;0;0;0;0;0
2020-06-01 04:45:00;3;0;0;0;3;4;2;0;0;0;0;0;0;0
2020-06-01 05:00:00;4;1;2;1;3;9;4;0;0;0;0;0;0;0
2020-06-01 05:15:00;2;1;1;1;1;5;5;0;0;0;0;0;0;0
2020-06-01 05:30:00;7;1;2;1;3;6;19;0;0;0;0;0;0;0
2020-06-01 05:45:00;11;2;0;1;3;7;21;0;0;0;0;0;0;0
2020-06-01 06:00:00;8;0;0;0;4;8;11;0;0;0;0;0;0;0
2020-06-01 06:15:00;5;1;3;2;7;12;8;0;0;0;0;0;0;0
2020-06-01 06:30:00;11;8;5;5;9;14;15;0;0;0;0;0;0;0
2020-06-01 06:45:00;7;3;3;1;6;15;10;0;0;0;0;0;0;0
2020-06-01 07:00:00;8;5;5;1;7;14;15;0;0;0;0;0;0;0
2020-06-01 07:15:00;5;6;1;2;9;13;20;0;0;0;0;0;0;0
2020-06-01 07:30:00;13;6;2;7;8;23;16;0;0;0;0;0;0;0
2020-06-01 07:45:00;11;10;7;6;14;19;20;0;0;0;0;0;0;0
2020-06-01 08:00:00;11;7;9;8;12;20;17;0;0;0;0;0;0;0
2020-06-01 08:15:00;8;10;10;8;14;22;26;0;0;0;0;0;0;0
2020-06-01 08:30:00;16;23;12;13;22;32;28;0;0;0;0;0;0;0
2020-06-01 08:45:00;24;15;12;9;18;36;35;1;0;1;0;0;0;0
2020-06-01 09:00:00;20;13;21;19;19;27;34;0;0;1;0;0;0;0
2020-06-01 09:15:00;25;21;22;13;21;54;45;0;0;6;1;1;1;0
2020-06-01 09:30:00;26;24;21;13;22;48;48;0;0;1;0;0;0;0
2020-06-01 09:45:00;47;32;14;14;35;47;61;0;0;2;0;0;0;0
2020-06-01 10:00:00;34;25;22;18;33;62;54;6;0;3;0;0;0;0
2020-06-01 10:15:00;35;32;25;32;19;45;72;0;0;0;0;0;0;0
2020-06-01 10:30:00;36;27;33;21;30;54;61;0;0;4;0;0;0;0
2020-06-01 10:45:00;41;29;29;32;47;78;58;1;0;2;0;0;0;0
2020-06-01 11:00:00;49;29;33;24;35;64;80;5;2;8;0;0;0;0
2020-06-01 11:15:00;58;30;19;26;43;62;87;8;0;3;0;0;0;0
2020-06-01 11:30:00;55;19;23;17;49;80;84;3;0;7;0;0;0;0
2020-06-01 11:45:00;49;31;28;31;45;70;82;5;0;2;0;0;0;0
2020-06-01 12:00:00;49;25;21;22;34;65;77;1;1;3;0;0;0;0
2020-06-01 12:15:00;47;28;29;26;34;67;74;8;0;0;1;1;1;0
2020-06-01 12:30:00;49;46;42;26;44;69;84;2;0;2;0;0;0;0
2020-06-01 12:45:00;39;34;27;19;44;90;70;3;2;1;0;0;0;0
2020-06-01 13:00:00;45;40;31;17;42;76;93;2;0;5;0;0;0;0
2020-06-01 13:15:00;60;40;43;35;45;81;84;3;0;18;0;0;0;0
2020-06-01 13:30:00;55;49;33;36;48;92;77;4;0;1;0;0;0;0
2020-06-01 13:45:00;68;43;31;31;53;86;98;1;0;0;0;0;0;0
2020-06-01 14:00:00;59;33;41;34;48;89;92;16;0;6;0;0;0;0
2020-06-01 14:15:00;69;50;48;33;62;108;94;5;0;3;0;0;0;0
2020-06-01 14:30:00;58;51;53;34;59;85;88;4;0;13;0;0;0;0
2020-06-01 14:45:00;64;46;54;41;54;110;101;0;0;6;0;0;0;0
2020-06-01 15:00:00;68;45;49;37;59;104;90;3;0;3;0;0;0;0
2020-06-01 15:15:00;60;46;38;36;64;89;78;3;0;15;1;1;1;1
2020-06-01 15:30:00;61;43;39;35;55;97;74;10;0;3;0;0;0;0
2020-06-01 15:45:00;56;42;52;51;47;97;72;0;0;2;0;0;0;0
2020-06-01 16:00:00;59;42;61;52;47;87;76;17;0;5;1;1;1;1
2020-06-01 16:15:00;53;34;57;36;56;88;97;2;0;6;0;0;0;3
2020-06-01 16:30:00;65;36;58;50;65;89;79;15;0;2;0;0;0;0
2020-06-01 16:45:00;59;25;62;59;71;101;93;20;1;18;1;1;1;2
2020-06-01 17:00:00;76;34;50;35;58;94;91;8;0;2;2;2;2;0
2020-06-01 17:15:00;73;25;52;44;52;87;102;63;0;3;2;2;2;0
2020-06-01 17:30:00;71;35;49;41;62;96;103;9;0;5;2;2;2;0
2020-06-01 17:45:00;67;30;64;51;66;103;99;6;0;1;0;0;0;0
2020-06-01 18:00:00;60;36;52;47;58;84;94;3;0;6;0;0;0;0
2020-06-01 18:15:00;66;31;45;45;55;81;98;23;0;0;11;11;11;0
2020-06-01 18:30:00;65;19;53;33;56;88;94;1;0;5;1;1;1;0
2020-06-01 18:45:00;62;22;47;38;50;89;87;3;0;1;0;0;0;0
2020-06-01 19:00:00;63;18;47;37;46;66;104;3;0;4;0;0;0;0
2020-06-01 19:15:00;79;19;40;42;39;77;102;0;0;1;0;0;0;0
2020-06-01 19:30:00;57;19;30;24;42;72;93;8;0;2;0;0;0;0
2020-06-01 19:45:00;60;23;21;22;46;77;92;5;0;0;0;0;0;0
2020-06-01 20:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 20:15:00;44;11;31;22;34;59;74;3;0;3;0;0;0;0
2020-06-01 20:30:00;56;15;15;18;41;78;86;3;0;3;0;0;0;0
2020-06-01 20:45:00;49;15;28;16;35;57;68;1;3;0;0;0;0;0
2020-06-01 21:00:00;42;12;17;15;22;56;65;0;0;0;0;0;0;0
2020-06-01 21:15:00;39;11;15;12;23;51;69;0;0;0;0;0;0;0
2020-06-01 21:30:00;44;10;11;11;32;62;57;2;0;0;0;0;0;0
2020-06-01 21:45:00;26;5;12;8;25;42;47;10;0;0;0;0;0;0
2020-06-01 22:00:00;36;8;9;5;26;43;54;0;0;0;0;0;0;0
2020-06-01 22:15:00;30;3;8;6;20;53;46;0;0;0;0;0;0;0
2020-06-01 22:30:00;24;7;9;3;17;45;38;0;0;1;0;0;0;0
2020-06-01 22:45:00;17;1;5;4;15;29;27;5;0;0;0;0;0;0
2020-06-01 23:00:00;11;7;3;2;7;26;24;0;0;0;0;0;0;0
2020-06-01 23:15:00;11;2;2;0;6;17;23;0;0;0;0;0;0;0
2020-06-01 23:30:00;11;1;2;2;6;16;21;0;0;0;0;0;0;0
2020-06-01 23:45:00;11;3;0;2;5;9;15;0;0;0;0;0;0;0
