DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-06-19 00:00:00;0;0;0;3;5
2020-06-19 00:15:00;5;3;3;4;0
2020-06-19 00:30:00;4;0;0;3;1
2020-06-19 00:45:00;1;0;0;3;2
2020-06-19 01:00:00;2;0;0;1;1
2020-06-19 01:15:00;0;0;0;1;4
2020-06-19 01:30:00;0;0;0;3;2
2020-06-19 01:45:00;2;0;0;1;1
2020-06-19 02:00:00;1;0;0;2;3
2020-06-19 02:15:00;0;0;0;3;1
2020-06-19 02:30:00;0;0;0;2;0
2020-06-19 02:45:00;0;0;0;0;0
2020-06-19 03:00:00;0;0;0;0;2
2020-06-19 03:15:00;0;0;0;1;1
2020-06-19 03:30:00;0;0;0;0;1
2020-06-19 03:45:00;0;0;1;1;0
2020-06-19 04:00:00;0;0;0;3;0
2020-06-19 04:15:00;1;1;0;0;3
2020-06-19 04:30:00;0;0;0;261;1
2020-06-19 04:45:00;0;0;0;3;4
2020-06-19 05:00:00;0;0;1;2;3
2020-06-19 05:15:00;3;0;2;3;6
2020-06-19 05:30:00;4;2;0;6;18
2020-06-19 05:45:00;8;0;6;14;21
2020-06-19 06:00:00;17;4;3;20;17
2020-06-19 06:15:00;15;4;3;15;33
2020-06-19 06:30:00;27;4;8;21;44
2020-06-19 06:45:00;25;2;5;21;60
2020-06-19 07:00:00;35;3;8;28;93
2020-06-19 07:15:00;29;9;6;25;98
2020-06-19 07:30:00;64;12;11;38;100
2020-06-19 07:45:00;50;18;15;42;82
2020-06-19 08:00:00;35;13;12;31;94
2020-06-19 08:15:00;27;12;14;34;86
2020-06-19 08:30:00;36;12;15;36;75
2020-06-19 08:45:00;28;13;15;279;80
2020-06-19 09:00:00;27;10;18;14;86
2020-06-19 09:15:00;37;7;18;32;54
2020-06-19 09:30:00;34;17;19;43;71
2020-06-19 09:45:00;43;8;26;39;96
2020-06-19 10:00:00;40;12;18;39;77
2020-06-19 10:15:00;58;11;21;35;58
2020-06-19 10:30:00;35;9;20;34;65
2020-06-19 10:45:00;31;15;23;43;66
2020-06-19 11:00:00;51;17;30;51;99
2020-06-19 11:15:00;35;16;26;36;75
2020-06-19 11:30:00;44;12;24;46;73
2020-06-19 11:45:00;28;13;19;53;81
2020-06-19 12:00:00;44;15;26;41;110
2020-06-19 12:15:00;66;9;28;64;108
2020-06-19 12:30:00;54;10;26;48;73
2020-06-19 12:45:00;51;9;19;45;107
2020-06-19 13:00:00;73;13;30;63;97
2020-06-19 13:15:00;58;6;22;49;89
2020-06-19 13:30:00;44;15;21;41;74
2020-06-19 13:45:00;36;10;21;261;85
2020-06-19 14:00:00;51;8;24;273;94
2020-06-19 14:15:00;35;7;24;14;91
2020-06-19 14:30:00;45;7;19;41;100
2020-06-19 14:45:00;41;9;25;273;92
2020-06-19 15:00:00;57;16;22;34;67
2020-06-19 15:15:00;48;9;13;48;97
2020-06-19 15:30:00;49;6;11;40;94
2020-06-19 15:45:00;45;9;28;40;101
2020-06-19 16:00:00;51;11;22;274;87
2020-06-19 16:15:00;40;12;21;25;75
2020-06-19 16:30:00;44;6;23;41;85
2020-06-19 16:45:00;30;9;22;35;61
2020-06-19 17:00:00;29;6;20;56;92
2020-06-19 17:15:00;26;6;19;35;53
2020-06-19 17:30:00;45;4;20;38;78
2020-06-19 17:45:00;28;10;23;26;93
2020-06-19 18:00:00;41;13;20;40;84
2020-06-19 18:15:00;35;5;18;32;65
2020-06-19 18:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 18:45:00;26;6;10;24;75
2020-06-19 19:00:00;21;4;23;32;68
2020-06-19 19:15:00;27;6;5;25;68
2020-06-19 19:30:00;20;2;11;24;53
2020-06-19 19:45:00;20;2;10;273;54
2020-06-19 20:00:00;18;11;9;257;45
2020-06-19 20:15:00;11;6;7;18;48
2020-06-19 20:30:00;23;6;6;14;32
2020-06-19 20:45:00;16;1;9;31;30
2020-06-19 21:00:00;20;5;9;17;32
2020-06-19 21:15:00;6;3;2;17;31
2020-06-19 21:30:00;19;2;7;19;31
2020-06-19 21:45:00;17;3;3;13;21
2020-06-19 22:00:00;17;2;10;16;26
2020-06-19 22:15:00;28;2;10;18;31
2020-06-19 22:30:00;22;3;11;22;22
2020-06-19 22:45:00;14;0;2;8;9
2020-06-19 23:00:00;10;2;5;11;21
2020-06-19 23:15:00;21;0;2;11;8
2020-06-19 23:30:00;15;3;4;5;9
2020-06-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
