DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-03-01 00:00:00;16;10;1;7;2;20;12;3;6;11;4
2020-03-01 00:15:00;16;8;8;5;6;26;14;4;8;8;3
2020-03-01 00:30:00;19;3;2;6;4;22;9;2;10;12;2
2020-03-01 00:45:00;20;19;5;2;0;20;13;4;4;8;1
2020-03-01 01:00:00;14;11;5;6;9;19;10;4;1;7;2
2020-03-01 01:15:00;17;13;4;8;8;13;10;2;2;11;3
2020-03-01 01:30:00;11;13;8;8;2;13;12;3;3;9;1
2020-03-01 01:45:00;18;12;6;3;4;11;6;2;3;8;0
2020-03-01 02:00:00;10;3;0;4;3;12;7;1;3;3;0
2020-03-01 02:15:00;9;7;2;2;2;5;10;1;2;3;1
2020-03-01 02:30:00;14;12;2;0;1;6;9;0;0;1;0
2020-03-01 02:45:00;6;10;5;5;4;7;3;0;2;5;3
2020-03-01 03:00:00;7;8;3;8;6;10;6;5;2;8;2
2020-03-01 03:15:00;8;11;4;1;0;9;4;0;1;5;1
2020-03-01 03:30:00;10;4;2;3;1;3;5;1;2;3;1
2020-03-01 03:45:00;13;6;4;5;4;5;7;1;0;6;1
2020-03-01 04:00:00;7;6;0;5;2;1;1;1;1;1;0
2020-03-01 04:15:00;5;5;3;4;3;9;3;2;2;1;0
2020-03-01 04:30:00;4;5;0;3;1;10;6;1;1;1;2
2020-03-01 04:45:00;5;5;1;1;0;12;7;0;2;3;1
2020-03-01 05:00:00;8;4;0;3;5;10;2;0;1;4;2
2020-03-01 05:15:00;13;11;5;5;5;17;8;1;1;3;2
2020-03-01 05:30:00;15;12;2;2;0;11;10;2;1;2;1
2020-03-01 05:45:00;14;6;0;7;3;15;12;1;2;3;1
2020-03-01 06:00:00;19;11;2;6;3;14;5;2;4;3;1
2020-03-01 06:15:00;17;10;3;6;6;7;4;0;0;3;1
2020-03-01 06:30:00;11;7;2;5;2;11;8;1;2;2;1
2020-03-01 06:45:00;19;6;3;5;1;7;4;3;1;7;1
2020-03-01 07:00:00;13;7;0;11;3;4;3;1;3;6;1
2020-03-01 07:15:00;13;14;6;7;3;9;2;0;0;7;3
2020-03-01 07:30:00;19;8;3;9;6;11;6;2;4;4;1
2020-03-01 07:45:00;17;9;2;18;3;13;6;4;0;12;4
2020-03-01 08:00:00;16;7;4;17;4;15;7;6;6;13;4
2020-03-01 08:15:00;19;9;2;21;9;22;6;3;4;9;1
2020-03-01 08:30:00;24;17;2;14;9;30;10;4;4;8;0
2020-03-01 08:45:00;26;24;5;24;8;18;12;3;7;14;5
2020-03-01 09:00:00;25;20;6;28;11;28;16;6;8;16;4
2020-03-01 09:15:00;41;28;10;33;9;23;14;3;11;24;2
2020-03-01 09:30:00;44;40;8;36;7;34;26;8;5;23;5
2020-03-01 09:45:00;42;30;11;35;11;42;30;8;12;20;12
2020-03-01 10:00:00;32;26;13;33;6;36;19;9;11;29;4
2020-03-01 10:15:00;42;30;13;28;9;32;29;17;9;27;9
2020-03-01 10:30:00;37;22;7;33;16;31;21;8;9;28;8
2020-03-01 10:45:00;49;24;15;33;13;36;29;1;10;37;13
2020-03-01 11:00:00;41;47;10;36;13;41;23;15;10;33;6
2020-03-01 11:15:00;49;41;13;83;13;36;22;6;10;31;12
2020-03-01 11:30:00;52;42;13;46;17;45;26;15;14;40;12
2020-03-01 11:45:00;68;40;21;53;11;47;29;7;13;49;11
2020-03-01 12:00:00;46;47;19;48;21;36;26;10;17;29;13
2020-03-01 12:15:00;53;50;22;33;13;44;22;6;17;47;16
2020-03-01 12:30:00;46;43;16;35;12;48;36;7;15;31;9
2020-03-01 12:45:00;43;60;26;34;14;47;32;9;15;41;13
2020-03-01 13:00:00;55;43;20;45;15;46;35;15;12;41;13
2020-03-01 13:15:00;59;51;17;49;17;57;43;17;18;38;11
2020-03-01 13:30:00;61;47;15;48;16;49;38;23;10;41;14
2020-03-01 13:45:00;56;53;10;58;19;56;34;8;12;41;10
2020-03-01 14:00:00;53;53;26;47;12;38;40;16;15;37;13
2020-03-01 14:15:00;62;58;18;46;18;49;38;10;20;41;10
2020-03-01 14:30:00;62;61;23;49;20;60;36;11;19;40;6
2020-03-01 14:45:00;71;55;22;55;25;53;29;12;10;43;12
2020-03-01 15:00:00;54;56;23;38;8;58;50;12;19;46;13
2020-03-01 15:15:00;50;60;23;42;15;60;47;10;15;48;8
2020-03-01 15:30:00;64;53;20;43;9;44;33;9;22;43;14
2020-03-01 15:45:00;51;32;24;36;8;43;30;10;12;32;8
2020-03-01 16:00:00;65;59;14;46;11;59;51;8;17;47;12
2020-03-01 16:15:00;
2020-03-01 16:30:00;
2020-03-01 16:45:00;42;33;8;24;3;38;36;11;10;33;6
2020-03-01 17:00:00;64;59;15;52;18;54;41;10;13;57;16
2020-03-01 17:15:00;57;46;17;49;15;65;49;12;14;49;11
2020-03-01 17:30:00;45;39;15;44;7;57;48;10;15;45;14
2020-03-01 17:45:00;61;47;19;30;17;75;63;10;20;51;17
2020-03-01 18:00:00;54;46;27;49;19;72;55;5;24;45;16
2020-03-01 18:15:00;53;43;22;51;16;63;52;19;16;46;13
2020-03-01 18:30:00;55;51;26;63;8;52;41;8;18;44;9
2020-03-01 18:45:00;44;43;17;34;9;52;41;12;16;35;12
2020-03-01 19:00:00;52;55;22;31;7;51;41;6;15;30;9
2020-03-01 19:15:00;47;32;12;25;8;49;45;11;8;31;11
2020-03-01 19:30:00;36;33;12;22;14;49;38;8;19;30;7
2020-03-01 19:45:00;49;31;10;29;11;55;41;4;4;29;5
2020-03-01 20:00:00;45;36;11;20;8;46;36;13;12;27;10
2020-03-01 20:15:00;37;31;16;14;5;49;43;11;10;32;5
2020-03-01 20:30:00;29;29;12;17;7;51;40;11;11;23;3
2020-03-01 20:45:00;40;26;19;20;7;42;23;6;12;20;8
2020-03-01 21:00:00;41;28;12;19;5;46;22;4;8;17;6
2020-03-01 21:15:00;30;26;9;10;4;48;19;7;5;16;8
2020-03-01 21:30:00;31;14;7;7;3;30;19;4;6;18;7
2020-03-01 21:45:00;27;22;5;13;2;28;16;5;5;9;4
2020-03-01 22:00:00;26;22;7;6;2;28;21;2;8;24;8
2020-03-01 22:15:00;27;19;4;13;7;20;10;6;2;13;3
2020-03-01 22:30:00;23;23;4;5;1;25;16;2;2;10;3
2020-03-01 22:45:00;10;13;10;7;5;17;5;3;4;9;2
2020-03-01 23:00:00;20;15;5;10;2;20;14;2;5;9;6
2020-03-01 23:15:00;8;7;4;4;1;17;11;11;4;8;4
2020-03-01 23:30:00;7;5;6;3;1;9;5;1;1;3;0
2020-03-01 23:45:00;5;4;1;6;4;11;11;3;1;3;2
