DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-08-07 00:00:00;0;2;1;1;2;0;0;0
2019-08-07 00:15:00;0;3;2;0;0;0;0;0
2019-08-07 00:30:00;0;1;0;0;0;0;0;0
2019-08-07 00:45:00;0;1;0;0;0;0;0;0
2019-08-07 01:00:00;0;0;0;0;0;0;0;0
2019-08-07 01:15:00;0;0;0;0;0;0;0;0
2019-08-07 01:30:00;0;0;0;0;0;0;0;0
2019-08-07 01:45:00;0;4;0;0;0;0;0;0
2019-08-07 02:00:00;0;0;0;0;0;0;0;0
2019-08-07 02:15:00;0;0;0;0;0;0;0;0
2019-08-07 02:30:00;0;0;0;0;0;0;0;0
2019-08-07 02:45:00;0;0;0;0;0;0;0;0
2019-08-07 03:00:00;0;0;1;1;0;0;0;0
2019-08-07 03:15:00;1;2;0;0;1;0;0;0
2019-08-07 03:30:00;0;1;0;0;0;0;0;0
2019-08-07 03:45:00;0;0;0;0;0;0;0;0
2019-08-07 04:00:00;0;0;2;0;0;0;0;0
2019-08-07 04:15:00;0;1;1;0;1;0;0;0
2019-08-07 04:30:00;1;0;0;0;0;0;0;0
2019-08-07 04:45:00;1;3;2;1;1;0;0;0
2019-08-07 05:00:00;2;7;12;3;3;0;0;0
2019-08-07 05:15:00;5;22;17;4;2;0;0;0
2019-08-07 05:30:00;1;11;15;8;3;0;0;0
2019-08-07 05:45:00;2;23;30;3;9;0;0;0
2019-08-07 06:00:00;1;11;28;3;5;0;0;0
2019-08-07 06:15:00;0;4;23;2;2;0;0;0
2019-08-07 06:30:00;4;12;46;4;7;0;0;0
2019-08-07 06:45:00;0;10;51;11;3;0;0;0
2019-08-07 07:00:00;7;18;56;6;9;0;0;0
2019-08-07 07:15:00;3;16;60;15;9;0;1;0
2019-08-07 07:30:00;4;23;61;13;8;0;0;0
2019-08-07 07:45:00;1;23;73;15;19;0;1;0
2019-08-07 08:00:00;6;16;44;8;14;0;0;0
2019-08-07 08:15:00;4;24;74;10;9;0;0;0
2019-08-07 08:30:00;0;15;56;10;8;0;0;0
2019-08-07 08:45:00;2;23;52;11;12;0;0;0
2019-08-07 09:00:00;8;22;43;8;7;0;0;0
2019-08-07 09:15:00;1;20;25;10;7;0;0;0
2019-08-07 09:30:00;1;12;20;8;9;0;1;0
2019-08-07 09:45:00;5;18;22;15;14;0;0;0
2019-08-07 10:00:00;0;12;24;5;10;0;1;1
2019-08-07 10:15:00;5;18;9;11;10;0;0;0
2019-08-07 10:30:00;2;22;21;5;8;0;0;0
2019-08-07 10:45:00;2;24;18;5;6;0;0;0
2019-08-07 11:00:00;3;20;16;1;17;0;0;0
2019-08-07 11:15:00;2;14;11;3;15;1;0;0
2019-08-07 11:30:00;1;20;20;7;14;0;2;0
2019-08-07 11:45:00;2;21;11;5;10;0;0;0
2019-08-07 12:00:00;2;20;23;4;10;0;4;0
2019-08-07 12:15:00;3;24;17;8;7;0;0;0
2019-08-07 12:30:00;3;33;22;5;5;1;8;1
2019-08-07 12:45:00;4;32;23;6;6;0;1;0
2019-08-07 13:00:00;3;38;29;2;9;0;0;0
2019-08-07 13:15:00;2;20;22;3;15;0;0;0
2019-08-07 13:30:00;2;37;42;12;9;0;0;0
2019-08-07 13:45:00;3;32;21;9;13;0;0;0
2019-08-07 14:00:00;3;28;23;5;11;0;0;0
2019-08-07 14:15:00;2;52;35;4;14;0;0;0
2019-08-07 14:30:00;1;36;42;3;38;0;0;0
2019-08-07 14:45:00;5;47;27;5;26;0;1;0
2019-08-07 15:00:00;5;46;32;5;14;0;0;0
2019-08-07 15:15:00;4;46;20;3;15;0;0;0
2019-08-07 15:30:00;2;59;21;4;17;0;0;0
2019-08-07 15:45:00;5;54;21;5;19;0;0;0
2019-08-07 16:00:00;6;82;17;4;28;0;1;0
2019-08-07 16:15:00;5;95;17;3;22;0;0;0
2019-08-07 16:30:00;5;85;13;3;23;0;0;0
2019-08-07 16:45:00;6;57;14;2;23;0;0;0
2019-08-07 17:00:00;1;57;25;2;22;0;0;0
2019-08-07 17:15:00;2;74;30;5;23;0;0;0
2019-08-07 17:30:00;3;41;11;6;13;0;0;0
2019-08-07 17:45:00;3;50;25;3;8;0;0;0
2019-08-07 18:00:00;2;34;10;3;11;0;0;0
2019-08-07 18:15:00;3;40;17;3;16;0;0;0
2019-08-07 18:30:00;2;26;15;1;5;0;0;0
2019-08-07 18:45:00;1;16;11;2;7;0;0;0
2019-08-07 19:00:00;3;22;15;5;3;0;0;0
2019-08-07 19:15:00;1;12;7;2;2;0;0;0
