DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-08-24 00:00:00;18;10;13;12;0;0
2020-08-24 00:15:00;13;12;25;16;0;0
2020-08-24 00:30:00;16;8;12;7;0;0
2020-08-24 00:45:00;12;17;13;10;0;0
2020-08-24 01:00:00;14;5;8;8;0;0
2020-08-24 01:15:00;10;8;13;12;0;0
2020-08-24 01:30:00;12;8;12;7;0;0
2020-08-24 01:45:00;5;2;5;2;0;0
2020-08-24 02:00:00;21;8;11;11;0;0
2020-08-24 02:15:00;6;3;7;1;0;0
2020-08-24 02:30:00;9;6;4;3;0;0
2020-08-24 02:45:00;3;3;7;4;0;0
2020-08-24 03:00:00;6;3;6;2;0;0
2020-08-24 03:15:00;6;5;5;3;0;0
2020-08-24 03:30:00;6;3;3;1;0;0
2020-08-24 03:45:00;13;5;13;10;0;0
2020-08-24 04:00:00;9;6;5;4;0;0
2020-08-24 04:15:00;11;9;12;6;0;0
2020-08-24 04:30:00;15;12;23;6;0;0
2020-08-24 04:45:00;20;16;42;12;0;0
2020-08-24 05:00:00;33;20;69;47;0;0
2020-08-24 05:15:00;47;25;111;97;0;0
2020-08-24 05:30:00;41;36;130;116;0;0
2020-08-24 05:45:00;51;43;95;103;0;0
2020-08-24 06:00:00;80;81;93;77;0;0
2020-08-24 06:15:00;15;17;43;31;0;0
2020-08-24 06:30:00;14;66;42;36;0;0
2020-08-24 06:45:00;33;70;85;102;1;0
2020-08-24 07:00:00;69;53;117;122;1;0
2020-08-24 07:15:00;76;71;112;115;4;0
2020-08-24 07:30:00;78;79;133;131;0;0
2020-08-24 07:45:00;71;76;119;123;6;0
2020-08-24 08:00:00;78;67;105;115;2;0
2020-08-24 08:15:00;88;76;122;114;4;0
2020-08-24 08:30:00;82;65;98;103;2;0
2020-08-24 08:45:00;66;77;101;104;4;0
2020-08-24 09:00:00;39;42;34;34;6;0
2020-08-24 09:15:00;
2020-08-24 09:30:00;
2020-08-24 09:45:00;
2020-08-24 10:00:00;
2020-08-24 10:15:00;
2020-08-24 10:30:00;66;80;67;50;8;0
2020-08-24 10:45:00;110;110;100;91;20;0
2020-08-24 11:00:00;100;110;96;91;9;0
2020-08-24 11:15:00;107;113;109;83;8;0
2020-08-24 11:30:00;101;125;103;104;5;0
2020-08-24 11:45:00;98;107;108;99;8;0
2020-08-24 12:00:00;111;120;103;95;12;3
2020-08-24 12:15:00;91;104;96;74;7;0
2020-08-24 12:30:00;112;108;93;79;29;0
2020-08-24 12:45:00;105;110;100;95;24;0
2020-08-24 13:00:00;110;92;88;81;5;0
2020-08-24 13:15:00;88;114;123;119;14;0
2020-08-24 13:30:00;95;116;127;105;1;0
2020-08-24 13:45:00;119;99;135;107;15;0
2020-08-24 14:00:00;124;127;113;104;4;0
2020-08-24 14:15:00;192;230;110;89;2;0
2020-08-24 14:30:00;188;217;106;107;14;0
2020-08-24 14:45:00;136;180;90;82;7;0
2020-08-24 15:00:00;138;172;110;101;12;0
2020-08-24 15:15:00;132;182;80;96;57;0
2020-08-24 15:30:00;154;175;113;112;8;0
2020-08-24 15:45:00;147;195;104;87;18;0
2020-08-24 16:00:00;148;211;113;105;14;0
2020-08-24 16:15:00;161;222;100;94;31;0
2020-08-24 16:30:00;121;168;79;73;12;0
2020-08-24 16:45:00;152;218;109;91;12;0
2020-08-24 17:00:00;163;215;111;127;45;0
2020-08-24 17:15:00;138;192;108;115;0;0
2020-08-24 17:30:00;120;154;101;85;9;1
2020-08-24 17:45:00;109;135;86;69;18;0
2020-08-24 18:00:00;130;140;101;84;37;4
2020-08-24 18:15:00;119;125;91;77;6;0
2020-08-24 18:30:00;84;94;67;80;14;0
2020-08-24 18:45:00;86;119;80;74;6;0
2020-08-24 19:00:00;78;87;62;70;4;0
2020-08-24 19:15:00;69;82;73;65;21;0
2020-08-24 19:30:00;58;69;64;52;0;0
2020-08-24 19:45:00;73;70;65;43;2;0
2020-08-24 20:00:00;54;63;56;58;3;0
2020-08-24 20:15:00;74;69;48;42;2;0
2020-08-24 20:30:00;52;48;57;52;3;0
2020-08-24 20:45:00;51;41;67;45;0;0
2020-08-24 21:00:00;36;26;100;74;3;0
2020-08-24 21:15:00;36;37;81;66;2;0
2020-08-24 21:30:00;50;42;61;47;3;0
2020-08-24 21:45:00;83;93;42;25;0;0
2020-08-24 22:00:00;102;119;39;34;0;0
2020-08-24 22:15:00;43;49;39;35;1;0
2020-08-24 22:30:00;31;21;20;20;0;0
2020-08-24 22:45:00;23;22;21;18;0;0
2020-08-24 23:00:00;17;17;19;14;0;0
2020-08-24 23:15:00;17;18;19;18;0;0
2020-08-24 23:30:00;19;16;14;8;0;0
2020-08-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
