DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-08-07 00:00:00;5;0;0;4;1
2019-08-07 00:15:00;6;3;2;8;1
2019-08-07 00:30:00;3;0;5;9;6
2019-08-07 00:45:00;1;0;2;4;4
2019-08-07 01:00:00;1;0;2;3;0
2019-08-07 01:15:00;3;0;0;2;2
2019-08-07 01:30:00;1;0;0;0;3
2019-08-07 01:45:00;1;0;1;3;2
2019-08-07 02:00:00;0;0;0;0;1
2019-08-07 02:15:00;1;0;0;2;0
2019-08-07 02:30:00;2;1;0;0;1
2019-08-07 02:45:00;0;0;0;0;1
2019-08-07 03:00:00;1;0;0;0;0
2019-08-07 03:15:00;0;0;0;0;0
2019-08-07 03:30:00;0;0;1;2;2
2019-08-07 03:45:00;0;0;0;0;0
2019-08-07 04:00:00;1;0;0;1;0
2019-08-07 04:15:00;4;0;1;1;0
2019-08-07 04:30:00;1;0;1;1;0
2019-08-07 04:45:00;0;0;1;0;3
2019-08-07 05:00:00;6;1;1;2;2
2019-08-07 05:15:00;8;1;4;2;5
2019-08-07 05:30:00;6;1;1;3;7
2019-08-07 05:45:00;18;4;8;4;10
2019-08-07 06:00:00;10;3;3;9;14
2019-08-07 06:15:00;31;2;15;9;35
2019-08-07 06:30:00;19;5;9;6;24
2019-08-07 06:45:00;44;8;14;12;24
2019-08-07 07:00:00;32;8;19;19;31
2019-08-07 07:15:00;35;14;16;18;43
2019-08-07 07:30:00;52;11;21;25;47
2019-08-07 07:45:00;48;15;28;21;63
2019-08-07 08:00:00;53;23;20;17;37
2019-08-07 08:15:00;59;18;13;24;39
2019-08-07 08:30:00;43;16;26;23;45
2019-08-07 08:45:00;43;16;22;29;60
2019-08-07 09:00:00;32;11;19;34;44
2019-08-07 09:15:00;32;22;21;20;42
2019-08-07 09:30:00;41;19;30;34;50
2019-08-07 09:45:00;38;20;27;24;51
2019-08-07 10:00:00;45;18;22;34;47
2019-08-07 10:15:00;34;14;30;31;51
2019-08-07 10:30:00;41;20;19;33;61
2019-08-07 10:45:00;41;17;27;33;57
2019-08-07 11:00:00;39;29;25;36;67
2019-08-07 11:15:00;39;13;32;28;62
2019-08-07 11:30:00;32;21;29;27;48
2019-08-07 11:45:00;34;14;30;37;54
2019-08-07 12:00:00;37;11;21;31;70
2019-08-07 12:15:00;44;13;22;26;56
2019-08-07 12:30:00;57;6;32;28;46
2019-08-07 12:45:00;37;13;26;33;53
2019-08-07 13:00:00;34;10;30;28;64
2019-08-07 13:15:00;40;9;18;18;49
2019-08-07 13:30:00;31;13;25;22;50
2019-08-07 13:45:00;45;7;10;17;61
2019-08-07 14:00:00;38;9;23;26;50
2019-08-07 14:15:00;40;8;30;20;51
2019-08-07 14:30:00;40;13;19;17;57
2019-08-07 14:45:00;48;8;14;28;53
2019-08-07 15:00:00;52;16;279;26;65
2019-08-07 15:15:00;44;11;21;27;50
2019-08-07 15:30:00;42;11;27;22;74
2019-08-07 15:45:00;50;10;24;26;68
2019-08-07 16:00:00;58;9;22;18;76
2019-08-07 16:15:00;52;9;25;19;80
2019-08-07 16:30:00;51;11;19;19;88
2019-08-07 16:45:00;40;17;27;20;84
2019-08-07 17:00:00;7;3;7;14;28
2019-08-07 17:15:00;
2019-08-07 17:30:00;
2019-08-07 17:45:00;
2019-08-07 18:00:00;
2019-08-07 18:15:00;
2019-08-07 18:30:00;
2019-08-07 18:45:00;
2019-08-07 19:00:00;
2019-08-07 19:15:00;
2019-08-07 19:30:00;
2019-08-07 19:45:00;
2019-08-07 20:00:00;
2019-08-07 20:15:00;
2019-08-07 20:30:00;
2019-08-07 20:45:00;
2019-08-07 21:00:00;
2019-08-07 21:15:00;
2019-08-07 21:30:00;
2019-08-07 21:45:00;
2019-08-07 22:00:00;
2019-08-07 22:15:00;
2019-08-07 22:30:00;
2019-08-07 22:45:00;
2019-08-07 23:00:00;
2019-08-07 23:15:00;
2019-08-07 23:30:00;
2019-08-07 23:45:00;
