DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-06 00:00:00;4;8;17;8;14;7;6;6;8;4;2;0;0;0;0;0;0
2020-06-06 00:15:00;8;12;8;6;7;3;5;5;5;1;1;0;0;0;0;0;0
2020-06-06 00:30:00;4;5;2;0;1;1;6;5;7;2;1;0;0;0;0;0;0
2020-06-06 00:45:00;0;1;3;2;6;1;7;3;6;4;3;0;0;0;0;0;0
2020-06-06 01:00:00;1;5;5;0;5;2;8;4;6;4;4;0;0;0;0;0;0
2020-06-06 01:15:00;4;8;0;0;0;0;2;2;2;3;0;0;0;0;0;0;0
2020-06-06 01:30:00;3;2;5;3;2;1;3;3;4;1;1;0;0;0;0;0;0
2020-06-06 01:45:00;4;8;1;0;1;0;10;5;11;2;2;0;0;0;0;0;0
2020-06-06 02:00:00;1;4;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
2020-06-06 02:15:00;1;1;0;0;0;0;6;3;5;0;0;0;0;0;0;0;0
2020-06-06 02:30:00;4;6;0;0;0;0;3;2;3;0;0;0;0;0;0;0;0
2020-06-06 02:45:00;0;0;0;0;0;0;3;2;3;0;0;0;0;0;0;0;0
2020-06-06 03:00:00;2;2;1;1;2;1;1;0;1;0;0;0;0;0;0;0;0
2020-06-06 03:15:00;1;2;0;0;0;0;1;2;2;1;1;0;0;0;0;0;0
2020-06-06 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 03:45:00;0;1;0;1;1;1;5;3;3;0;0;0;0;0;0;0;0
2020-06-06 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 04:15:00;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-06-06 04:30:00;4;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-06 04:45:00;1;2;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0
2020-06-06 05:00:00;1;3;1;1;1;0;3;3;3;0;0;0;0;0;0;0;0
2020-06-06 05:15:00;3;3;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2020-06-06 05:30:00;10;6;0;0;0;0;6;7;8;0;0;0;0;0;0;0;0
2020-06-06 05:45:00;18;20;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-06 06:00:00;22;16;1;2;1;2;6;5;7;0;0;0;0;0;0;0;0
2020-06-06 06:15:00;5;5;1;1;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-06 06:30:00;7;5;2;2;0;2;4;4;4;0;0;0;0;0;0;0;0
2020-06-06 06:45:00;5;3;1;1;0;1;3;3;3;0;0;0;0;0;0;0;0
2020-06-06 07:00:00;6;5;0;1;0;1;8;5;5;0;0;0;0;0;0;0;0
2020-06-06 07:15:00;5;7;1;0;1;1;6;2;4;0;0;0;0;0;0;0;0
2020-06-06 07:30:00;10;7;2;2;2;1;8;11;12;0;0;0;0;0;0;0;0
2020-06-06 07:45:00;17;18;5;5;4;2;12;14;15;0;1;0;0;0;0;0;0
2020-06-06 08:00:00;15;19;4;3;3;5;10;13;13;1;1;0;0;0;0;0;0
2020-06-06 08:15:00;17;25;7;8;4;3;23;28;31;0;2;0;0;0;0;0;0
2020-06-06 08:30:00;21;27;7;3;6;2;20;26;25;0;0;0;0;0;0;0;0
2020-06-06 08:45:00;26;34;8;5;5;4;15;21;22;8;6;0;0;0;1;0;0
2020-06-06 09:00:00;27;35;12;5;7;4;16;12;16;1;1;0;0;0;0;0;0
2020-06-06 09:15:00;35;60;12;9;7;4;26;42;42;8;10;0;0;0;0;0;0
2020-06-06 09:30:00;36;45;19;12;10;9;29;42;40;6;4;2;0;0;1;0;0
2020-06-06 09:45:00;49;46;18;7;11;5;31;48;49;3;5;2;0;0;5;0;0
