DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-21 00:00:00;8;9;8;3;4;3;13;9;9;3;2;0;0;0;0;0;0
2020-06-21 00:15:00;13;5;14;6;9;2;17;14;15;1;0;0;0;0;0;0;0
2020-06-21 00:30:00;2;9;8;8;12;12;7;6;8;5;4;0;0;0;0;0;0
2020-06-21 00:45:00;3;13;7;2;5;0;14;10;11;4;2;0;0;0;0;0;0
2020-06-21 01:00:00;5;6;11;6;10;4;10;8;11;2;4;0;0;0;0;0;0
2020-06-21 01:15:00;3;8;7;3;4;2;5;6;6;2;1;0;0;0;0;0;0
2020-06-21 01:30:00;10;10;4;1;3;3;3;3;3;4;6;0;0;0;0;0;0
2020-06-21 01:45:00;7;7;0;0;1;0;7;6;7;0;0;0;0;0;0;0;0
2020-06-21 02:00:00;3;5;3;1;2;1;9;4;8;5;4;0;0;0;0;0;0
2020-06-21 02:15:00;2;5;1;1;1;0;6;4;8;1;2;0;0;0;0;0;0
2020-06-21 02:30:00;7;5;3;0;3;0;5;4;6;0;0;0;0;0;0;0;0
2020-06-21 02:45:00;3;5;2;0;2;0;2;2;3;0;0;0;0;0;0;0;0
2020-06-21 03:00:00;2;2;0;0;0;0;4;3;3;1;1;0;0;0;0;0;0
2020-06-21 03:15:00;3;1;1;0;1;0;3;4;3;1;0;0;0;0;0;0;0
2020-06-21 03:30:00;3;3;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0
2020-06-21 03:45:00;1;1;0;1;1;0;5;4;5;0;0;0;0;0;0;0;0
2020-06-21 04:00:00;1;4;2;0;2;0;5;2;4;1;2;0;0;0;0;0;0
2020-06-21 04:15:00;0;0;1;1;1;0;2;1;2;0;0;0;0;0;0;0;0
2020-06-21 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 04:45:00;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-21 05:00:00;0;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-21 05:15:00;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0
2020-06-21 05:30:00;2;1;0;1;0;4;0;1;1;0;0;0;0;0;0;0;0
2020-06-21 05:45:00;7;3;1;0;1;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;4;0;0;0;0;0;3;2;3;0;0;0;0;0;0;0;0
2020-06-21 06:30:00;2;3;1;1;0;1;3;3;3;0;0;0;0;0;0;0;0
2020-06-21 06:45:00;1;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-06-21 07:00:00;4;2;0;0;0;1;6;7;9;0;0;0;0;0;0;0;0
2020-06-21 07:15:00;7;5;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-21 07:30:00;1;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 07:45:00;4;10;1;4;1;4;3;2;2;0;0;0;0;0;0;0;0
2020-06-21 08:00:00;9;10;6;3;3;2;6;3;5;0;0;0;0;0;0;0;0
2020-06-21 08:15:00;2;7;5;4;0;3;5;5;6;0;0;0;0;0;0;0;0
2020-06-21 08:30:00;5;5;3;2;1;4;3;5;6;0;1;1;0;0;0;0;0
2020-06-21 08:45:00;13;9;3;3;2;6;4;4;4;0;0;0;0;0;0;0;0
2020-06-21 09:15:00;10;16;3;4;5;2;7;4;7;0;0;0;0;0;0;0;0
2020-06-21 09:30:00;21;15;10;7;6;3;8;15;14;0;0;0;0;0;0;0;0
2020-06-21 09:45:00;13;9;5;6;4;3;9;9;12;2;1;0;0;0;0;0;0
2020-06-21 10:00:00;17;13;11;11;7;5;14;17;19;0;0;0;0;0;0;0;0
2020-06-21 10:15:00;10;10;9;8;6;6;5;10;10;1;1;0;0;0;0;0;0
2020-06-21 10:30:00;9;19;14;12;5;11;6;9;10;0;0;0;0;0;0;0;0
2020-06-21 10:45:00;18;16;13;14;7;6;8;17;18;0;0;0;0;0;0;0;0
