DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-28 00:00:00;11;12;9;4;7;2;8;10;11;2;2;0;0;0;0;0;0
2020-06-28 00:15:00;3;6;9;4;5;3;20;16;19;1;0;1;0;0;0;0;0
2020-06-28 00:30:00;9;19;13;7;9;5;7;5;11;4;4;0;0;0;0;0;0
2020-06-28 00:45:00;13;17;8;5;7;3;9;7;7;4;1;0;0;0;0;0;0
2020-06-28 01:00:00;5;12;22;10;10;9;9;7;9;2;2;0;0;0;0;0;0
2020-06-28 01:15:00;5;5;7;4;5;2;14;12;16;8;9;0;0;0;0;0;0
2020-06-28 01:30:00;8;12;7;5;5;3;7;7;7;5;5;0;0;0;0;0;0
2020-06-28 01:45:00;1;8;10;5;5;5;14;12;14;1;1;0;0;0;0;0;0
2020-06-28 02:00:00;5;5;5;3;5;2;4;7;7;2;0;0;0;0;0;0;0
2020-06-28 02:15:00;3;4;3;3;5;4;9;7;9;3;2;0;0;0;0;0;0
2020-06-28 02:30:00;7;5;2;1;2;1;4;3;4;6;5;0;0;0;0;0;0
2020-06-28 02:45:00;0;0;1;1;2;1;5;2;4;0;0;0;0;0;0;0;0
2020-06-28 03:00:00;0;3;2;1;2;0;2;1;2;1;1;0;0;0;0;0;0
2020-06-28 03:15:00;0;4;2;1;2;1;2;1;2;1;0;0;0;0;0;0;0
2020-06-28 03:30:00;0;2;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0
2020-06-28 03:45:00;1;0;2;1;2;1;1;2;2;0;0;0;0;0;0;0;0
2020-06-28 04:00:00;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-06-28 04:15:00;4;2;0;1;1;0;3;3;3;0;0;0;0;0;0;0;0
2020-06-28 04:30:00;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-28 04:45:00;0;0;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-28 05:00:00;2;2;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-28 05:15:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-28 05:30:00;4;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-06-28 05:45:00;2;6;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-06-28 06:00:00;5;4;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-06-28 06:15:00;5;4;0;0;0;0;2;2;3;0;0;0;0;0;0;0;0
2020-06-28 06:30:00;5;2;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0
2020-06-28 06:45:00;6;4;0;1;1;0;2;2;3;0;0;0;0;0;0;0;0
2020-06-28 07:00:00;3;2;0;0;0;0;4;5;5;0;0;0;0;0;0;0;0
2020-06-28 07:15:00;4;3;0;2;2;0;2;4;4;0;0;0;0;0;0;0;0
2020-06-28 07:30:00;2;5;1;2;1;3;3;5;7;0;0;0;0;0;0;0;0
2020-06-28 07:45:00;6;5;2;3;3;3;5;7;8;2;1;0;0;0;0;0;0
2020-06-28 08:00:00;5;10;3;3;1;5;6;5;6;0;0;0;0;0;0;0;0
2020-06-28 08:15:00;8;9;4;6;2;1;4;6;6;1;0;0;0;0;0;0;0
2020-06-28 08:30:00;4;5;4;4;4;3;4;5;5;0;0;1;0;0;0;0;0
2020-06-28 08:45:00;9;8;7;6;3;1;3;5;5;2;0;1;0;0;0;0;0
2020-06-28 09:00:00;10;14;5;8;5;1;6;9;9;0;1;0;0;0;0;0;0
2020-06-28 09:15:00;10;20;5;7;6;5;6;8;8;1;0;0;0;0;1;0;0
2020-06-28 09:30:00;20;16;8;5;8;4;5;5;6;0;0;0;0;0;0;0;0
2020-06-28 09:45:00;9;11;7;7;4;6;17;25;26;1;1;0;0;0;0;0;0
2020-06-28 10:00:00;18;19;9;6;6;3;11;13;13;0;0;0;0;0;0;0;0
2020-06-28 10:15:00;10;17;12;13;7;4;5;7;8;0;0;0;0;0;0;0;0
2020-06-28 10:30:00;10;7;4;5;6;3;13;15;16;0;0;0;0;0;0;0;0
2020-06-28 10:45:00;20;17;7;8;2;4;7;12;12;0;0;0;0;0;0;0;0
2020-06-28 11:00:00;19;21;15;11;9;5;16;15;17;1;1;0;0;0;0;0;0
2020-06-28 11:15:00;21;24;7;9;10;4;16;16;20;2;1;0;0;0;1;0;0
2020-06-28 11:30:00;15;23;12;11;7;6;14;17;21;2;0;0;0;0;1;0;0
2020-06-28 11:45:00;18;10;23;9;10;5;8;9;10;1;0;0;0;0;1;0;0
2020-06-28 12:00:00;16;24;13;12;11;6;10;12;14;0;0;1;0;0;0;0;0
2020-06-28 12:15:00;18;17;26;25;13;13;11;17;17;1;1;0;0;0;0;0;0
2020-06-28 12:30:00;16;21;19;11;9;9;12;19;19;0;0;1;0;0;0;0;0
2020-06-28 12:45:00;19;18;16;15;7;6;8;17;16;0;0;0;0;0;0;0;0
2020-06-28 13:00:00;17;25;15;11;10;10;18;20;20;1;2;0;0;0;0;0;0
2020-06-28 13:15:00;23;24;21;15;12;11;6;9;9;0;0;0;0;0;0;0;0
2020-06-28 13:30:00;20;17;18;12;10;8;10;13;17;0;0;0;0;0;0;0;0
2020-06-28 13:45:00;24;23;24;16;11;10;13;15;17;0;0;0;0;0;0;0;0
2020-06-28 14:00:00;19;24;16;10;6;8;14;24;26;2;0;0;0;0;0;0;0
2020-06-28 14:15:00;26;20;12;15;6;7;14;24;26;1;0;1;0;0;0;0;0
2020-06-28 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-28 14:45:00;13;27;17;21;8;9;9;10;10;0;0;0;0;0;0;0;0
2020-06-28 15:00:00;27;24;19;12;12;12;17;21;25;0;0;0;0;0;2;0;0
2020-06-28 15:15:00;22;28;17;18;6;10;15;17;16;0;1;0;0;0;0;0;0
2020-06-28 15:30:00;19;26;28;12;14;9;8;12;13;0;0;2;0;0;0;0;0
2020-06-28 15:45:00;19;29;18;10;9;6;15;17;19;0;0;0;0;0;0;0;0
2020-06-28 16:00:00;23;21;15;13;13;7;15;18;18;0;0;0;0;0;0;0;0
2020-06-28 16:15:00;17;28;22;15;6;8;15;14;19;3;1;0;0;0;0;0;0
2020-06-28 16:30:00;18;27;25;13;13;13;18;22;24;3;0;0;0;0;0;0;0
2020-06-28 16:45:00;20;21;24;13;17;7;18;20;23;2;0;0;0;0;0;0;0
2020-06-28 17:00:00;16;18;26;19;15;10;10;17;18;0;0;0;0;0;0;0;0
2020-06-28 17:15:00;13;25;21;14;9;12;17;19;20;2;0;0;0;0;0;0;0
2020-06-28 17:30:00;20;24;19;8;13;6;12;18;20;0;0;0;0;0;0;0;0
2020-06-28 17:45:00;19;36;17;14;7;13;12;15;15;0;0;0;0;0;0;0;0
2020-06-28 18:00:00;21;39;16;13;8;5;11;17;17;0;1;0;0;0;0;0;0
2020-06-28 18:15:00;17;35;23;12;12;23;21;19;22;3;3;0;0;0;0;0;0
2020-06-28 18:30:00;25;26;25;21;13;11;7;11;12;1;0;0;0;0;0;0;0
2020-06-28 18:45:00;21;32;18;13;16;9;15;20;20;0;0;0;0;0;0;0;0
2020-06-28 19:00:00;17;29;26;14;16;11;13;13;13;3;1;0;0;0;0;0;0
2020-06-28 19:15:00;27;39;23;16;15;10;13;13;13;0;0;0;0;0;0;0;0
2020-06-28 19:30:00;13;25;17;18;12;10;9;16;14;1;1;0;0;0;0;0;0
2020-06-28 19:45:00;23;32;32;18;13;9;14;18;20;1;0;1;0;0;0;0;0
2020-06-28 20:00:00;11;28;28;23;13;14;15;15;18;5;5;0;0;0;0;0;0
2020-06-28 20:15:00;14;26;25;12;14;10;16;19;21;2;1;0;0;0;0;0;0
2020-06-28 20:30:00;19;27;33;25;15;13;9;16;16;1;0;0;0;0;0;0;0
2020-06-28 20:45:00;16;27;27;15;13;14;13;15;17;4;4;0;0;0;0;0;0
2020-06-28 21:00:00;13;19;34;19;14;14;12;13;16;1;1;0;0;0;0;0;0
2020-06-28 21:15:00;10;18;14;12;18;11;5;10;9;0;0;4;0;0;1;0;0
2020-06-28 21:30:00;15;19;17;10;15;10;13;18;19;2;1;0;0;0;0;0;0
2020-06-28 21:45:00;9;15;12;4;11;5;8;6;9;2;1;0;0;0;0;0;0
2020-06-28 22:00:00;10;15;18;17;16;9;10;13;15;1;1;0;0;0;0;0;0
2020-06-28 22:15:00;6;15;23;11;11;6;16;12;14;5;3;0;0;0;3;0;0
2020-06-28 22:30:00;16;13;11;9;9;6;8;10;10;4;1;0;0;0;0;0;0
2020-06-28 22:45:00;9;10;9;6;12;2;4;8;8;2;2;0;0;0;0;0;0
2020-06-28 23:00:00;3;9;9;6;9;5;7;7;7;3;3;0;0;0;0;0;0
2020-06-28 23:15:00;4;7;9;7;9;4;4;8;9;4;1;0;0;0;0;0;0
2020-06-28 23:30:00;3;6;9;7;6;6;3;3;4;1;0;0;0;0;0;0;0
2020-06-28 23:45:00;7;9;7;3;6;3;6;6;6;5;2;0;0;0;0;0;0
