DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-13 00:00:00;5;10;13;6;6;3;15;18;18;2;3;0;0;0;0;0;0
2020-06-13 00:15:00;8;12;11;6;6;4;12;12;13;2;1;0;0;0;0;0;0
2020-06-13 00:30:00;6;9;6;3;9;2;11;11;12;3;0;0;0;0;0;0;0
2020-06-13 00:45:00;9;10;12;5;9;2;4;5;6;3;3;0;0;0;0;0;0
2020-06-13 01:00:00;9;7;3;2;2;1;6;7;7;1;1;0;0;0;0;0;0
2020-06-13 01:15:00;4;5;1;1;2;1;7;4;4;3;2;0;0;0;0;0;0
2020-06-13 01:30:00;6;4;2;1;2;0;6;2;6;2;1;0;0;0;0;0;0
2020-06-13 01:45:00;3;7;1;0;1;0;2;4;5;5;4;0;0;0;0;0;0
2020-06-13 02:00:00;4;3;1;1;1;1;11;10;11;3;1;0;0;0;0;0;0
2020-06-13 02:15:00;4;2;0;0;1;0;1;2;2;0;0;0;0;0;0;0;0
2020-06-13 02:30:00;5;4;1;1;0;0;3;2;3;0;0;0;0;0;0;0;0
2020-06-13 02:45:00;1;1;1;0;2;1;2;1;2;0;0;0;0;0;0;0;0
2020-06-13 03:00:00;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-13 03:15:00;0;1;2;0;2;0;3;3;3;3;3;0;0;0;0;0;0
2020-06-13 03:30:00;1;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0
2020-06-13 03:45:00;1;0;0;1;1;1;2;3;3;0;0;0;0;0;0;0;0
2020-06-13 04:00:00;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-13 04:15:00;1;0;0;0;0;1;2;3;3;1;1;0;0;0;0;0;0
2020-06-13 04:30:00;1;1;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-06-13 04:45:00;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 05:00:00;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-06-13 05:15:00;4;2;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-06-13 05:30:00;8;6;0;0;0;0;5;7;6;0;0;0;0;0;0;0;0
2020-06-13 05:45:00;6;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 06:15:00;4;2;0;0;1;0;1;2;2;1;0;0;0;0;0;0;0
2020-06-13 06:30:00;5;6;0;2;0;1;4;6;6;0;0;0;0;0;0;0;0
2020-06-13 06:45:00;1;4;2;2;1;0;3;6;6;0;0;0;0;0;0;0;0
2020-06-13 07:00:00;6;4;0;1;0;1;8;10;10;0;1;0;0;0;0;0;0
2020-06-13 07:15:00;11;3;1;3;3;4;1;2;2;0;0;0;0;0;0;0;0
2020-06-13 07:30:00;9;11;0;1;0;2;9;8;8;0;0;0;0;0;0;0;0
2020-06-13 07:45:00;19;13;2;2;1;3;5;8;10;1;1;0;0;0;0;0;0
2020-06-13 08:00:00;21;13;5;3;4;1;9;19;20;0;2;0;0;0;0;0;0
2020-06-13 08:15:00;26;21;1;5;5;2;12;13;15;0;1;0;0;0;0;0;0
2020-06-13 08:30:00;21;21;11;7;10;8;17;20;19;3;4;0;0;0;0;0;0
2020-06-13 08:45:00;39;38;10;7;6;5;24;32;33;3;3;1;0;0;0;0;0
2020-06-13 09:00:00;38;36;12;7;8;11;25;25;29;3;8;1;0;0;0;0;0
2020-06-13 09:15:00;41;50;19;10;12;3;27;34;39;5;1;0;0;0;0;0;0
2020-06-13 09:30:00;36;43;23;10;13;8;26;47;46;6;4;1;0;0;4;0;0
2020-06-13 09:45:00;30;48;16;12;8;6;33;43;43;4;2;0;0;0;0;0;0
2020-06-13 10:00:00;44;44;34;14;10;11;34;54;54;7;4;3;0;0;5;0;0
2020-06-13 10:15:00;55;57;23;16;10;8;31;48;49;20;12;3;0;0;1;0;0
2020-06-13 10:30:00;52;40;43;14;13;11;29;61;59;12;7;5;0;0;3;0;0
2020-06-13 10:45:00;48;43;49;22;14;19;49;59;54;17;7;6;0;0;2;0;0
2020-06-13 11:00:00;47;39;41;26;15;13;40;53;47;7;6;3;0;0;0;0;0
2020-06-13 11:15:00;53;48;42;22;15;16;36;70;65;15;6;0;0;0;2;0;0
2020-06-13 11:30:00;45;40;46;18;15;16;49;65;61;27;10;4;0;0;0;0;0
2020-06-13 11:45:00;67;52;37;10;13;7;40;60;59;13;7;6;0;0;2;0;0
2020-06-13 12:00:00;52;44;40;22;14;11;52;65;62;16;11;2;0;0;3;0;0
2020-06-13 12:15:00;41;36;64;29;18;15;44;65;64;16;13;0;0;0;3;0;0
2020-06-13 12:30:00;52;43;49;23;13;16;47;73;74;18;12;0;0;0;2;0;0
2020-06-13 12:45:00;43;41;34;19;14;15;30;46;43;26;13;5;0;0;2;0;0
2020-06-13 13:00:00;56;42;49;28;16;11;40;53;56;24;12;4;0;0;2;0;0
2020-06-13 13:15:00;41;42;54;26;16;15;35;56;53;17;12;2;0;0;4;0;0
2020-06-13 13:30:00;48;48;54;24;13;20;35;55;53;18;7;0;0;0;2;0;0
2020-06-13 13:45:00;56;50;55;28;18;20;37;56;54;16;11;2;0;0;2;0;0
2020-06-13 14:00:00;44;37;58;27;15;18;41;59;55;13;9;0;0;0;0;0;0
2020-06-13 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 14:30:00;62;55;51;31;18;13;43;53;57;17;10;0;0;0;6;0;0
2020-06-13 14:45:00;51;47;43;23;15;17;45;65;65;18;6;2;0;0;4;0;0
2020-06-13 15:00:00;45;41;49;26;15;15;35;52;47;22;17;2;0;0;10;0;0
2020-06-13 15:15:00;44;47;66;33;18;20;34;41;49;13;5;4;0;0;3;0;0
2020-06-13 15:30:00;40;41;50;31;17;23;38;67;65;13;12;4;0;0;0;0;0
2020-06-13 15:45:00;40;50;48;29;12;16;31;55;50;17;9;1;0;0;11;0;0
2020-06-13 16:00:00;51;31;62;17;21;14;46;65;56;12;7;9;0;0;0;0;0
2020-06-13 16:15:00;52;50;66;30;16;15;32;49;52;23;12;2;0;0;1;0;0
2020-06-13 16:30:00;39;35;35;18;11;11;41;50;50;17;11;5;0;0;3;0;0
2020-06-13 16:45:00;33;39;53;25;11;13;28;37;43;20;14;1;0;0;0;0;0
2020-06-13 17:00:00;38;38;52;29;16;18;29;55;43;15;10;8;0;0;8;0;0
2020-06-13 17:15:00;42;46;53;24;14;18;31;49;46;15;10;0;0;0;3;0;0
2020-06-13 17:30:00;34;42;56;30;13;14;20;58;58;24;13;2;0;0;4;0;0
2020-06-13 17:45:00;48;45;46;22;10;16;31;42;43;19;14;0;0;0;4;0;0
2020-06-13 18:00:00;45;43;61;38;19;22;34;52;50;22;11;0;0;0;1;0;0
2020-06-13 18:15:00;34;43;46;29;14;17;33;38;39;19;13;2;0;0;2;0;0
2020-06-13 18:30:00;26;41;42;26;17;14;21;38;38;11;11;0;0;0;0;0;0
2020-06-13 18:45:00;32;33;39;22;14;12;25;37;40;13;5;0;0;0;3;0;0
2020-06-13 19:00:00;45;47;49;25;20;15;23;37;35;16;8;3;0;0;2;0;0
2020-06-13 19:15:00;29;38;38;23;17;14;26;42;42;19;10;1;0;0;0;0;0
2020-06-13 19:30:00;27;29;35;13;19;16;20;27;31;15;7;3;0;0;0;0;0
2020-06-13 19:45:00;30;38;49;30;19;16;21;23;24;5;4;1;0;0;0;0;0
2020-06-13 20:00:00;38;34;60;35;23;18;19;17;20;7;4;0;0;0;1;0;0
2020-06-13 20:15:00;17;22;39;20;16;12;8;16;17;2;1;0;0;0;2;0;0
2020-06-13 20:30:00;18;25;28;15;12;8;13;17;21;2;1;0;0;0;0;0;0
2020-06-13 20:45:00;17;13;20;17;14;6;13;19;20;5;1;0;0;0;0;0;0
2020-06-13 21:00:00;11;18;13;15;5;8;13;17;17;0;0;1;0;0;0;0;0
2020-06-13 21:15:00;19;20;24;16;16;10;7;14;15;2;1;0;0;0;0;0;0
2020-06-13 21:30:00;17;20;21;17;8;11;9;13;14;1;0;0;0;0;0;0;0
2020-06-13 21:45:00;13;16;18;13;13;9;16;24;27;3;2;1;0;0;3;0;0
2020-06-13 22:00:00;13;13;24;10;11;5;13;15;14;4;3;0;0;0;0;0;0
2020-06-13 22:15:00;13;26;24;11;12;6;15;13;14;5;4;0;0;0;0;0;0
2020-06-13 22:30:00;15;30;23;16;6;6;25;15;18;7;6;1;0;0;0;0;0
2020-06-13 22:45:00;16;26;30;18;16;5;14;16;20;7;5;0;0;0;1;0;0
2020-06-13 23:00:00;19;25;18;10;12;8;10;14;15;7;6;0;0;0;1;0;0
2020-06-13 23:15:00;10;16;20;13;15;9;11;10;10;7;7;1;0;0;0;0;0
2020-06-13 23:30:00;8;18;12;12;10;8;9;9;9;4;1;0;0;0;0;0;0
2020-06-13 23:45:00;13;15;22;17;12;8;11;6;7;2;2;0;0;0;0;0;0
