DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-07 00:00:00;11;12;7;2;5;0;6;7;9;1;1;0;0;0;0;0;0
2020-06-07 00:15:00;1;5;11;4;6;3;8;9;10;7;8;0;0;0;0;0;0
2020-06-07 00:30:00;8;7;7;1;5;1;12;9;9;4;2;0;0;0;0;0;0
2020-06-07 00:45:00;9;8;7;1;6;3;8;6;8;2;2;0;0;0;0;0;0
2020-06-07 01:00:00;2;4;5;2;7;3;7;5;6;2;1;0;0;0;0;0;0
2020-06-07 01:15:00;4;9;2;1;4;2;7;10;9;4;5;0;0;0;0;0;0
2020-06-07 01:30:00;3;8;5;1;4;1;9;7;8;4;4;0;0;0;0;0;0
2020-06-07 01:45:00;3;4;3;1;3;1;3;2;4;4;2;0;0;0;0;0;0
2020-06-07 02:00:00;8;7;4;2;5;2;1;1;1;6;3;0;0;0;0;0;0
2020-06-07 02:15:00;3;4;1;1;3;0;10;7;9;0;0;0;0;0;0;0;0
2020-06-07 02:30:00;0;3;3;1;4;2;6;7;8;0;0;0;0;0;0;0;0
2020-06-07 02:45:00;4;5;1;0;1;0;2;3;3;1;1;0;0;0;0;0;0
2020-06-07 03:00:00;4;4;0;0;0;0;3;3;4;0;1;0;0;0;0;0;0
2020-06-07 03:15:00;0;3;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0
2020-06-07 03:30:00;1;3;1;1;0;0;2;0;1;1;1;0;0;0;0;0;0
2020-06-07 03:45:00;1;2;0;1;1;1;3;5;5;2;2;0;0;0;0;0;0
2020-06-07 04:00:00;1;1;0;0;0;2;3;3;3;0;0;0;0;0;0;0;0
2020-06-07 04:15:00;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-07 04:30:00;3;2;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0
2020-06-07 04:45:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-07 05:00:00;0;0;0;0;0;0;4;3;3;0;0;0;0;0;0;0;0
2020-06-07 05:15:00;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-06-07 05:30:00;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-07 05:45:00;4;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;2;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-06-07 06:30:00;3;4;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-06-07 06:45:00;4;1;1;1;0;0;4;4;5;0;0;0;0;0;0;0;0
2020-06-07 07:00:00;2;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-07 07:15:00;0;1;1;1;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-07 07:30:00;0;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;0
2020-06-07 07:45:00;0;1;2;2;4;1;3;0;2;1;0;0;0;0;0;0;0
2020-06-07 08:00:00;7;5;2;2;0;3;6;2;5;0;0;0;0;0;0;0;0
2020-06-07 08:15:00;2;1;3;3;1;3;4;1;2;0;0;0;0;0;0;0;0
2020-06-07 08:30:00;6;4;1;4;1;1;2;3;4;0;0;0;0;0;0;0;0
2020-06-07 08:45:00;5;2;1;1;1;2;6;5;6;0;0;0;0;0;0;0;0
2020-06-07 09:00:00;3;2;1;2;2;5;5;1;2;0;0;0;0;0;0;0;0
2020-06-07 09:15:00;5;9;5;6;4;3;7;5;7;0;0;0;0;0;0;0;0
2020-06-07 09:30:00;4;7;8;7;5;2;8;9;11;0;0;0;0;0;0;0;0
2020-06-07 09:45:00;11;15;5;6;5;1;7;4;5;0;0;0;0;0;0;0;0
2020-06-07 10:00:00;8;8;9;9;8;1;6;5;7;0;0;0;0;0;0;0;0
2020-06-07 10:15:00;9;10;8;7;6;3;8;7;7;0;0;0;0;0;0;0;0
