DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-14 00:00:00;4;8;12;6;9;8;10;6;7;5;3;0;0;0;0;0;0
2020-06-14 00:15:00;6;7;16;7;12;7;12;10;12;5;6;0;0;0;0;0;0
2020-06-14 00:30:00;9;12;5;2;5;1;9;9;11;2;1;0;0;0;0;0;0
2020-06-14 00:45:00;5;12;2;0;2;3;10;8;10;1;1;0;0;0;0;0;0
2020-06-14 01:00:00;7;5;5;4;2;1;14;11;13;3;2;0;0;0;0;0;0
2020-06-14 01:15:00;2;1;3;0;3;1;4;6;6;6;4;0;0;0;0;0;0
2020-06-14 01:30:00;1;3;2;0;3;0;6;5;5;4;5;0;0;0;0;0;0
2020-06-14 01:45:00;3;5;2;1;0;0;6;6;7;3;4;0;0;0;0;0;0
2020-06-14 02:00:00;6;5;5;0;4;1;6;6;6;1;0;0;0;0;0;0;0
2020-06-14 02:15:00;2;4;4;0;5;0;5;3;6;1;1;0;0;0;0;0;0
2020-06-14 02:30:00;5;4;2;0;2;0;4;3;3;0;0;0;0;0;0;0;0
2020-06-14 02:45:00;1;5;1;0;1;0;4;2;3;0;0;0;0;0;0;0;0
2020-06-14 03:00:00;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-14 03:15:00;2;3;1;0;1;0;4;4;5;1;1;0;0;0;0;0;0
2020-06-14 03:30:00;0;2;2;1;2;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-14 03:45:00;1;1;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-06-14 04:00:00;0;1;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0
2020-06-14 04:15:00;2;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0
2020-06-14 04:30:00;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-06-14 04:45:00;0;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0;0
2020-06-14 05:00:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-14 05:15:00;1;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-14 05:30:00;5;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-14 05:45:00;3;2;1;1;0;1;2;1;1;0;0;0;0;0;0;0;0
2020-06-14 06:00:00;2;3;1;2;1;1;2;2;2;0;0;0;0;0;0;0;0
2020-06-14 06:15:00;3;1;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0
2020-06-14 06:30:00;8;2;0;0;0;0;6;5;6;0;0;0;0;0;0;0;0
2020-06-14 06:45:00;3;1;0;0;0;0;3;4;5;0;0;0;0;0;0;0;0
2020-06-14 07:00:00;3;3;2;1;1;0;5;6;6;0;0;0;0;0;0;0;0
2020-06-14 07:15:00;3;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-14 07:30:00;4;2;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0
2020-06-14 07:45:00;4;7;1;1;1;0;3;4;5;0;0;0;0;0;0;0;0
2020-06-14 08:00:00;2;4;2;2;0;0;2;1;1;0;0;0;0;0;0;0;0
2020-06-14 08:15:00;7;6;4;3;2;3;3;4;4;0;0;0;0;0;0;0;0
2020-06-14 08:30:00;6;6;1;1;2;1;4;5;5;0;0;2;0;0;0;0;0
2020-06-14 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 09:00:00;7;15;7;5;2;4;5;5;8;0;0;0;0;0;0;0;0
2020-06-14 09:15:00;10;13;2;3;3;1;7;3;4;0;0;0;0;0;0;0;0
2020-06-14 09:30:00;5;9;4;4;3;3;4;3;4;0;0;0;0;0;0;0;0
2020-06-14 09:45:00;16;20;8;7;4;1;14;14;15;0;0;0;0;0;0;0;0
2020-06-14 10:00:00;6;8;7;3;8;3;9;8;11;0;0;0;0;0;0;0;0
2020-06-14 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 10:30:00;10;11;15;6;8;7;10;14;15;0;0;0;0;0;0;0;0
2020-06-14 10:45:00;10;12;8;7;5;4;7;7;7;0;0;0;0;0;0;0;0
2020-06-14 11:00:00;16;13;11;11;4;4;10;8;13;0;0;0;0;0;0;0;0
2020-06-14 11:15:00;13;16;14;12;9;4;10;14;16;0;0;0;0;0;0;0;0
2020-06-14 11:30:00;18;13;16;16;9;9;10;16;17;1;1;0;0;0;0;0;0
2020-06-14 11:45:00;18;24;15;14;9;9;11;15;15;0;0;0;0;0;0;0;0
2020-06-14 12:00:00;14;11;8;7;3;5;12;9;10;0;0;0;0;0;0;0;0
2020-06-14 12:15:00;16;18;18;11;13;5;8;18;20;0;0;0;0;0;0;0;0
2020-06-14 12:30:00;14;15;7;7;8;6;8;12;14;0;1;0;0;0;0;0;0
2020-06-14 12:45:00;16;16;6;9;8;10;17;22;24;0;0;1;0;0;0;0;0
2020-06-14 13:00:00;22;20;14;14;9;8;10;17;17;0;0;0;0;0;0;0;0
2020-06-14 13:15:00;18;22;21;10;7;10;14;17;19;0;0;0;0;0;0;0;0
2020-06-14 13:30:00;24;27;15;12;9;10;11;15;16;0;0;0;0;0;0;0;0
2020-06-14 13:45:00;14;22;18;15;8;7;9;8;8;1;0;0;0;0;0;0;0
2020-06-14 14:00:00;8;20;20;8;11;9;10;14;14;0;0;0;0;0;0;0;0
2020-06-14 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 14:30:00;23;30;32;18;16;11;11;17;19;0;0;0;0;0;0;0;0
2020-06-14 14:45:00;21;21;19;14;13;10;14;18;16;0;0;0;0;0;0;0;0
2020-06-14 15:00:00;22;25;24;10;9;6;13;23;25;0;0;0;0;0;0;0;0
2020-06-14 15:15:00;23;30;18;16;7;6;11;14;15;0;0;0;0;0;1;0;0
2020-06-14 15:30:00;15;18;17;11;11;6;12;15;16;1;1;0;0;0;0;0;0
2020-06-14 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 16:00:00;18;20;18;15;9;13;13;19;20;1;0;0;0;0;0;0;0
2020-06-14 16:15:00;15;25;15;11;9;7;13;18;20;0;0;0;0;0;0;0;0
2020-06-14 16:30:00;6;26;25;15;16;8;14;19;19;1;0;0;0;0;0;0;0
2020-06-14 16:45:00;15;22;18;14;10;5;18;22;23;1;1;0;0;0;1;0;0
2020-06-14 17:00:00;18;32;16;16;14;16;17;18;19;2;0;0;0;0;0;0;0
2020-06-14 17:15:00;21;24;20;11;14;11;12;15;16;2;1;0;0;0;0;0;0
2020-06-14 17:30:00;16;40;26;13;16;16;9;16;18;1;0;0;0;0;0;0;0
2020-06-14 17:45:00;25;32;40;20;13;15;19;14;17;0;0;1;0;0;0;0;0
2020-06-14 18:00:00;11;24;30;19;12;13;16;19;19;0;0;0;0;0;0;0;0
2020-06-14 18:15:00;18;32;35;15;18;11;12;16;15;0;0;0;0;0;0;0;0
2020-06-14 18:30:00;19;25;27;21;15;12;11;12;13;0;0;0;0;0;0;0;0
