DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-27 00:00:00;10;12;6;0;6;1;8;9;10;4;1;0;0;0;0;0;0
2020-06-27 00:15:00;13;11;14;4;11;5;12;9;9;3;1;0;0;0;0;0;0
2020-06-27 00:30:00;12;12;10;1;5;0;3;4;5;1;0;0;0;0;0;0;0
2020-06-27 00:45:00;3;5;11;4;6;0;9;5;7;0;0;0;0;0;0;0;0
2020-06-27 01:00:00;4;3;3;3;1;1;5;6;8;1;1;0;0;0;0;0;0
2020-06-27 01:15:00;3;5;8;5;10;2;9;6;9;3;2;0;0;0;2;0;0
2020-06-27 01:30:00;3;6;5;0;2;1;2;0;0;2;1;0;0;0;0;0;0
2020-06-27 01:45:00;0;4;7;2;4;1;5;5;6;1;1;0;0;0;0;0;0
2020-06-27 02:00:00;0;4;3;2;4;1;3;2;2;1;1;0;0;0;0;0;0
2020-06-27 02:15:00;3;7;4;3;4;2;5;5;5;0;0;0;0;0;0;0;0
2020-06-27 02:30:00;0;1;3;1;4;1;7;4;5;0;0;0;0;0;0;0;0
2020-06-27 02:45:00;1;3;2;5;3;3;2;2;2;1;0;0;0;0;0;0;0
2020-06-27 03:00:00;0;1;1;1;2;0;3;2;4;0;0;0;0;0;0;0;0
2020-06-27 03:15:00;0;1;1;1;2;0;1;1;1;1;0;0;0;0;0;0;0
2020-06-27 03:30:00;1;2;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-27 03:45:00;0;1;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0
2020-06-27 04:00:00;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-27 04:15:00;0;0;0;0;0;0;3;3;3;1;1;0;0;0;0;0;0
2020-06-27 04:30:00;1;1;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-06-27 04:45:00;0;4;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0
2020-06-27 05:00:00;2;3;1;1;0;2;0;1;1;0;0;0;0;0;0;0;0
2020-06-27 05:15:00;5;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-27 05:30:00;11;6;0;0;0;0;5;7;7;0;0;0;0;0;0;0;0
2020-06-27 05:45:00;25;18;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0
2020-06-27 06:00:00;24;16;0;2;1;3;2;2;2;0;0;0;0;0;0;0;0
2020-06-27 06:15:00;10;8;1;5;2;1;1;2;2;0;0;0;0;0;0;0;0
2020-06-27 06:30:00;6;7;3;3;0;2;5;5;5;0;0;0;0;0;0;0;0
2020-06-27 06:45:00;7;7;3;2;1;3;9;9;10;0;0;0;0;0;0;0;0
2020-06-27 07:00:00;1;7;1;1;2;3;1;5;5;0;0;0;0;0;0;0;0
2020-06-27 07:15:00;4;11;3;5;3;4;5;5;5;0;0;0;0;0;0;0;0
2020-06-27 07:30:00;16;9;1;1;2;1;3;3;3;0;0;0;0;0;0;0;0
2020-06-27 07:45:00;13;14;4;5;1;8;11;10;12;0;0;0;0;0;0;0;0
2020-06-27 08:00:00;14;21;0;1;1;1;10;16;16;0;2;0;0;0;0;0;0
2020-06-27 08:15:00;23;26;12;7;5;4;13;16;17;1;1;0;0;0;1;0;0
2020-06-27 08:30:00;26;30;10;6;6;2;15;22;22;0;1;1;0;0;0;0;0
2020-06-27 08:45:00;32;40;13;12;8;11;19;23;25;4;2;0;0;0;0;0;0
2020-06-27 09:00:00;30;37;10;7;7;5;25;40;39;5;5;0;0;0;0;0;0
2020-06-27 09:15:00;40;59;14;7;6;4;21;32;35;1;3;4;0;0;2;0;0
2020-06-27 09:30:00;54;43;13;13;8;8;27;32;38;4;3;1;0;0;0;0;0
2020-06-27 09:45:00;48;47;21;12;12;4;28;39;42;3;5;0;0;0;2;0;0
2020-06-27 10:00:00;43;46;29;17;13;8;33;54;55;8;5;5;0;0;0;0;0
2020-06-27 10:15:00;50;46;27;16;12;15;42;67;64;17;6;2;0;0;1;0;0
2020-06-27 10:30:00;40;52;79;20;15;10;38;47;47;15;12;0;0;0;2;0;0
2020-06-27 10:45:00;61;62;36;21;12;15;46;69;59;21;8;4;0;0;0;0;0
2020-06-27 11:00:00;59;47;42;9;17;7;46;73;71;25;14;0;0;0;1;0;0
2020-06-27 11:15:00;56;40;49;20;19;15;44;74;70;20;10;0;0;0;6;0;0
2020-06-27 11:30:00;54;56;48;21;14;14;55;71;72;15;7;5;0;0;4;0;0
2020-06-27 12:00:00;50;32;60;25;16;16;39;64;61;20;7;2;0;0;2;0;0
2020-06-27 12:15:00;49;51;54;23;22;9;34;55;49;22;9;2;0;0;0;0;0
2020-06-27 12:30:00;47;43;54;24;17;14;50;64;66;12;7;4;0;0;3;0;0
2020-06-27 12:45:00;50;56;59;27;18;17;46;65;66;18;10;2;0;0;0;0;0
2020-06-27 13:00:00;46;42;57;28;18;16;47;51;49;16;7;3;0;0;1;0;0
2020-06-27 13:15:00;56;46;53;28;16;15;44;64;63;15;8;1;0;0;3;0;0
2020-06-27 13:30:00;50;69;49;24;18;12;42;62;59;14;11;1;0;0;0;0;0
2020-06-27 13:45:00;47;51;59;32;19;18;37;57;55;11;8;4;0;0;1;0;0
2020-06-27 14:00:00;44;43;52;22;14;13;29;50;51;17;9;5;0;0;3;0;0
2020-06-27 14:15:00;56;57;57;24;20;16;41;50;50;19;8;8;0;0;1;0;0
2020-06-27 14:30:00;44;42;54;28;17;21;48;66;64;14;10;3;0;0;4;0;0
2020-06-27 14:45:00;33;53;52;22;14;13;37;63;62;25;18;4;0;0;1;0;0
2020-06-27 15:00:00;37;54;68;33;20;15;39;54;49;13;10;0;0;0;10;0;0
2020-06-27 15:15:00;49;44;52;29;18;17;45;47;45;22;16;3;0;0;5;0;0
2020-06-27 15:30:00;47;56;49;30;16;19;32;54;50;18;13;2;0;0;0;0;0
2020-06-27 15:45:00;36;52;54;31;14;18;38;65;61;22;11;2;0;0;4;0;0
2020-06-27 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 16:15:00;56;48;49;24;16;13;45;66;66;22;12;1;0;0;2;0;0
2020-06-27 16:30:00;38;36;54;25;15;14;30;53;54;21;10;3;0;0;1;0;0
2020-06-27 16:45:00;40;44;45;23;14;15;35;54;48;21;8;1;0;0;8;0;0
2020-06-27 17:00:00;32;48;63;32;20;21;22;54;49;17;10;4;0;0;1;0;0
2020-06-27 17:15:00;41;49;56;27;15;18;42;66;63;15;8;14;0;0;1;0;0
2020-06-27 17:30:00;35;41;60;35;21;16;41;53;50;23;8;4;0;0;4;0;0
2020-06-27 17:45:00;46;47;54;36;15;19;38;50;47;26;11;1;0;0;3;0;0
2020-06-27 18:00:00;32;38;52;22;20;12;34;53;50;12;8;3;0;0;6;0;0
2020-06-27 18:15:00;44;47;50;23;16;16;27;41;41;15;10;0;0;0;3;0;0
2020-06-27 18:30:00;47;41;53;25;13;14;48;53;54;19;10;3;0;0;4;0;0
2020-06-27 18:45:00;50;46;44;20;16;13;35;42;43;15;7;1;0;0;0;0;0
2020-06-27 19:00:00;32;36;63;32;20;19;33;50;50;21;12;0;0;0;1;0;0
2020-06-27 19:15:00;30;35;53;23;19;21;30;37;36;12;5;0;0;0;0;0;0
2020-06-27 19:30:00;30;22;57;19;19;17;28;38;41;11;9;0;0;0;2;0;0
2020-06-27 19:45:00;18;31;70;39;20;24;19;23;24;9;3;0;0;0;0;0;0
2020-06-27 20:00:00;29;37;67;31;22;21;16;24;25;10;5;4;0;0;1;0;0
2020-06-27 20:15:00;16;22;50;23;18;22;10;15;17;3;1;0;0;0;0;0;0
2020-06-27 20:30:00;15;20;34;22;14;10;17;15;18;2;2;0;0;0;0;0;0
2020-06-27 20:45:00;17;15;29;12;11;7;16;17;16;3;2;0;0;0;0;0;0
2020-06-27 21:00:00;16;16;22;15;12;12;20;23;26;3;1;0;0;0;0;0;0
2020-06-27 21:15:00;17;19;20;12;9;8;13;16;18;1;0;0;0;0;0;0;0
2020-06-27 21:30:00;11;18;17;14;14;9;16;13;14;4;2;0;0;0;0;0;0
2020-06-27 21:45:00;12;13;29;17;10;9;19;21;22;2;1;1;0;0;0;0;0
2020-06-27 22:00:00;11;15;24;15;17;9;11;10;11;4;3;0;0;0;0;0;0
2020-06-27 22:15:00;13;17;21;13;16;8;14;15;16;3;3;0;0;0;1;0;0
2020-06-27 22:30:00;11;16;25;12;17;12;14;14;15;7;4;0;0;0;0;0;0
2020-06-27 22:45:00;11;17;12;7;8;5;10;11;13;3;1;0;0;0;0;0;0
2020-06-27 23:00:00;13;24;20;9;10;10;13;13;15;2;0;0;0;0;0;0;0
2020-06-27 23:15:00;11;15;21;11;13;7;11;14;20;2;1;0;0;0;0;0;0
2020-06-27 23:30:00;10;13;11;8;13;5;9;9;9;5;2;0;0;0;0;0;0
2020-06-27 23:45:00;10;13;15;10;7;6;11;8;8;7;6;0;0;0;0;0;0
