DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-12-26 00:00:00;
2020-12-26 00:15:00;
2020-12-26 00:30:00;
2020-12-26 00:45:00;
2020-12-26 01:00:00;1;1;2;0;0;0;0;0
2020-12-26 01:15:00;1;1;3;0;0;0;0;0
2020-12-26 01:30:00;0;1;1;0;0;0;0;0
2020-12-26 01:45:00;1;2;2;0;0;0;0;0
2020-12-26 02:00:00;0;4;0;0;0;0;0;0
2020-12-26 02:15:00;0;2;2;0;0;0;0;0
2020-12-26 02:30:00;0;1;0;0;0;0;0;0
2020-12-26 02:45:00;0;0;2;0;0;0;0;0
2020-12-26 03:00:00;2;2;1;0;0;0;0;0
2020-12-26 03:15:00;0;0;1;0;0;0;0;0
2020-12-26 03:30:00;0;0;0;0;0;0;0;0
2020-12-26 03:45:00;0;2;0;0;0;0;0;0
2020-12-26 04:00:00;1;0;0;0;0;0;0;0
2020-12-26 04:15:00;1;1;0;0;0;0;0;0
2020-12-26 04:30:00;1;0;1;0;0;0;0;0
2020-12-26 04:45:00;1;3;0;0;0;0;0;0
2020-12-26 05:00:00;4;2;2;0;0;0;0;0
2020-12-26 05:15:00;2;1;1;0;0;0;0;0
2020-12-26 05:30:00;2;3;4;0;0;0;0;0
2020-12-26 05:45:00;2;1;4;0;0;0;0;0
2020-12-26 06:00:00;4;6;5;0;0;0;0;0
2020-12-26 06:15:00;2;7;5;0;0;0;0;0
2020-12-26 06:30:00;4;6;4;0;0;0;0;0
2020-12-26 06:45:00;2;4;2;0;0;0;0;0
2020-12-26 07:00:00;2;7;8;0;0;0;0;0
2020-12-26 07:15:00;5;6;2;0;0;0;0;0
2020-12-26 07:30:00;5;8;8;0;0;0;0;0
2020-12-26 07:45:00;6;17;1;0;0;0;0;0
2020-12-26 08:00:00;5;9;5;0;0;0;0;0
2020-12-26 08:15:00;3;10;4;0;0;0;0;0
2020-12-26 08:30:00;7;8;5;0;0;0;0;0
2020-12-26 08:45:00;1;16;4;0;0;0;0;0
2020-12-26 09:00:00;9;13;1;0;0;0;0;0
2020-12-26 09:15:00;5;11;8;0;0;0;0;0
2020-12-26 09:30:00;5;14;4;0;0;0;0;0
2020-12-26 09:45:00;4;16;10;0;0;0;0;0
2020-12-26 10:00:00;10;24;10;0;0;0;0;0
2020-12-26 10:15:00;8;17;11;0;0;0;1;0
2020-12-26 10:30:00;16;28;15;0;0;0;0;0
2020-12-26 10:45:00;9;43;12;0;0;0;0;0
2020-12-26 11:00:00;21;36;21;0;0;0;0;0
2020-12-26 11:15:00;21;47;18;0;1;0;0;1
2020-12-26 11:30:00;12;53;21;0;0;0;0;0
2020-12-26 11:45:00;23;48;26;0;0;0;0;0
2020-12-26 12:00:00;31;51;22;0;23;0;0;0
2020-12-26 12:15:00;27;67;32;0;2;0;0;0
2020-12-26 12:30:00;28;68;32;0;1;3;10;3
2020-12-26 12:45:00;34;82;46;0;9;2;0;0
2020-12-26 13:00:00;23;88;40;0;0;0;0;0
2020-12-26 13:15:00;24;65;38;0;0;1;6;0
2020-12-26 13:30:00;27;71;35;0;2;0;0;0
2020-12-26 13:45:00;36;77;28;0;2;0;0;0
2020-12-26 14:00:00;29;82;38;0;4;0;0;2
2020-12-26 14:15:00;27;73;33;0;2;0;0;0
2020-12-26 14:30:00;45;75;43;0;1;0;0;0
2020-12-26 14:45:00;42;77;37;0;5;0;7;3
2020-12-26 15:00:00;39;72;42;0;3;0;1;1
2020-12-26 15:15:00;45;96;40;0;3;5;0;1
2020-12-26 15:30:00;40;93;35;0;5;0;0;4
2020-12-26 15:45:00;39;71;38;0;15;1;3;0
2020-12-26 16:00:00;37;82;46;0;4;1;0;13
2020-12-26 16:15:00;33;83;42;0;8;0;2;0
2020-12-26 16:30:00;50;89;46;0;2;0;19;0
2020-12-26 16:45:00;32;80;38;0;18;0;2;0
2020-12-26 17:00:00;38;87;49;0;0;0;0;0
2020-12-26 17:15:00;51;83;44;0;2;0;1;0
2020-12-26 17:30:00;32;91;44;0;2;2;0;2
2020-12-26 17:45:00;37;84;31;0;0;2;0;0
2020-12-26 18:00:00;49;79;34;0;13;1;0;0
2020-12-26 18:15:00;29;76;42;0;0;3;0;0
2020-12-26 18:30:00;34;89;28;0;0;0;0;0
2020-12-26 18:45:00;31;66;30;0;4;3;11;0
2020-12-26 19:00:00;36;66;27;0;0;0;0;0
2020-12-26 19:15:00;24;59;32;0;0;0;0;0
2020-12-26 19:30:00;32;63;30;0;0;0;0;0
2020-12-26 19:45:00;27;61;33;0;0;0;0;0
2020-12-26 20:00:00;24;61;32;0;0;0;0;0
2020-12-26 20:15:00;21;66;28;0;0;0;0;0
2020-12-26 20:30:00;33;54;28;0;3;0;0;0
2020-12-26 20:45:00;27;70;26;0;0;0;0;0
2020-12-26 21:00:00;25;67;28;0;0;0;0;0
2020-12-26 21:15:00;26;60;42;0;0;0;0;0
2020-12-26 21:30:00;36;76;34;0;2;0;0;0
2020-12-26 21:45:00;23;64;37;0;0;0;0;0
2020-12-26 22:00:00;17;31;13;0;0;0;0;0
2020-12-26 22:15:00;3;18;7;0;0;0;0;0
2020-12-26 22:30:00;6;8;7;0;0;0;0;0
2020-12-26 22:45:00;3;9;7;0;0;0;0;0
2020-12-26 23:00:00;7;5;5;0;0;0;0;0
2020-12-26 23:15:00;2;11;5;0;0;0;0;0
2020-12-26 23:30:00;1;3;3;0;0;0;0;0
2020-12-26 23:45:00;2;5;3;0;0;0;0;0
