DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-02-08 00:00:00;1;14;12;10;3;0;0;0;0;0;0;0
2020-02-08 00:15:00;1;13;20;8;7;0;0;0;0;0;0;0
2020-02-08 00:30:00;6;15;14;14;4;0;0;0;0;0;0;0
2020-02-08 00:45:00;2;14;11;9;5;0;0;0;0;0;0;0
2020-02-08 01:00:00;5;12;10;10;7;0;0;0;0;0;0;0
2020-02-08 01:15:00;1;9;9;6;4;0;0;0;0;0;0;0
2020-02-08 01:30:00;3;11;7;6;7;0;0;0;0;0;0;0
2020-02-08 01:45:00;0;6;8;2;4;0;0;0;0;0;0;0
2020-02-08 02:00:00;1;7;8;3;7;0;0;0;0;0;0;0
2020-02-08 02:15:00;2;4;7;6;2;0;0;0;0;0;0;0
2020-02-08 02:30:00;2;4;0;2;1;0;0;0;0;0;0;0
2020-02-08 02:45:00;0;3;2;6;4;0;0;0;0;0;0;0
2020-02-08 03:00:00;1;6;9;1;0;0;0;0;0;0;0;0
2020-02-08 03:15:00;5;8;6;1;2;0;0;0;0;0;0;0
2020-02-08 03:30:00;3;6;3;3;2;0;0;0;0;0;0;0
2020-02-08 03:45:00;0;1;2;2;2;0;0;0;0;0;0;0
2020-02-08 04:00:00;1;6;8;2;3;0;0;0;0;0;0;0
2020-02-08 04:15:00;0;3;8;6;3;0;0;0;0;0;0;0
2020-02-08 04:30:00;1;7;7;5;2;0;0;0;0;0;0;0
2020-02-08 04:45:00;2;4;3;2;1;0;0;0;0;0;0;0
2020-02-08 05:00:00;4;4;7;8;3;0;0;0;0;0;0;0
2020-02-08 05:15:00;4;10;9;7;2;0;0;0;0;0;0;0
2020-02-08 05:30:00;9;16;10;13;12;0;0;0;0;0;0;0
2020-02-08 05:45:00;5;18;25;20;10;0;0;0;0;0;0;0
2020-02-08 06:00:00;6;28;25;14;11;0;0;0;0;0;0;0
2020-02-08 06:15:00;6;23;26;17;9;0;0;0;0;0;0;0
2020-02-08 06:30:00;7;25;17;24;20;0;0;0;0;0;0;0
2020-02-08 06:45:00;6;28;27;28;36;0;0;0;0;0;0;0
2020-02-08 07:00:00;6;14;10;35;35;1;4;0;0;2;0;0
2020-02-08 07:15:00;8;23;19;34;34;1;0;0;0;3;0;0
2020-02-08 07:30:00;13;27;20;55;52;0;0;0;0;0;0;0
2020-02-08 07:45:00;14;18;23;59;65;0;0;0;0;6;0;0
2020-02-08 08:00:00;10;28;25;32;30;1;4;0;0;0;0;0
2020-02-08 08:15:00;12;37;26;36;26;0;0;0;0;5;0;0
2020-02-08 08:30:00;15;30;30;30;45;0;0;0;0;14;0;0
2020-02-08 08:45:00;17;46;29;23;70;0;3;0;0;4;3;1
2020-02-08 09:00:00;13;33;33;11;82;1;2;0;0;2;2;3
2020-02-08 09:15:00;14;42;34;37;61;1;0;0;0;0;2;2
2020-02-08 09:30:00;13;37;38;47;36;1;5;0;0;0;3;0
2020-02-08 09:45:00;13;58;62;62;52;1;6;0;0;7;1;2
2020-02-08 10:00:00;21;51;35;63;49;0;0;0;0;0;3;1
2020-02-08 10:15:00;15;56;55;61;49;3;0;0;0;4;1;3
2020-02-08 10:30:00;25;59;57;57;75;0;2;0;0;18;6;6
2020-02-08 10:45:00;16;64;47;61;61;5;1;0;0;15;2;3
2020-02-08 11:00:00;11;62;55;68;44;1;1;0;0;5;17;80
2020-02-08 11:15:00;23;66;58;78;65;0;3;0;4;0;5;10
2020-02-08 11:30:00;18;68;64;68;61;7;6;0;0;8;8;9
2020-02-08 11:45:00;22;64;60;73;60;1;13;0;8;30;5;13
2020-02-08 12:00:00;15;68;42;65;46;2;1;0;0;23;8;14
2020-02-08 12:15:00;29;65;53;68;74;2;1;0;0;11;1;0
2020-02-08 12:30:00;24;65;58;74;49;3;1;0;0;7;4;7
2020-02-08 12:45:00;21;56;66;75;48;4;1;0;0;6;5;1
2020-02-08 13:00:00;20;65;88;82;67;1;2;0;0;0;9;7
2020-02-08 13:15:00;27;60;63;74;71;0;3;0;0;8;1;4
2020-02-08 13:30:00;31;80;59;70;58;2;2;0;0;2;0;0
2020-02-08 13:45:00;20;81;67;66;66;2;4;0;0;27;4;22
2020-02-08 14:00:00;29;81;57;71;48;6;8;0;0;22;6;1
2020-02-08 14:15:00;32;73;61;92;74;1;4;0;0;2;2;8
2020-02-08 14:30:00;25;64;76;63;45;3;7;0;0;6;7;0
