DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-01-26 00:00:00;20;9;8;5;0;4;20;8;0;2;0
2020-01-26 00:15:00;27;15;6;4;0;4;25;6;0;6;0
2020-01-26 00:30:00;19;8;3;1;0;1;14;5;0;3;0
2020-01-26 00:45:00;22;6;4;4;0;5;17;2;0;3;0
2020-01-26 01:00:00;17;5;4;5;2;7;13;11;0;5;0
2020-01-26 01:15:00;18;6;4;2;2;4;9;4;0;1;0
2020-01-26 01:30:00;10;8;3;2;0;3;10;4;0;1;0
2020-01-26 01:45:00;16;6;2;6;0;7;11;2;0;2;0
2020-01-26 02:00:00;15;6;3;2;0;2;10;1;0;5;0
2020-01-26 02:15:00;16;7;0;3;0;1;10;3;0;2;0
2020-01-26 02:30:00;12;4;1;0;0;0;11;3;0;2;0
2020-01-26 02:45:00;6;1;2;0;0;1;8;1;0;0;0
2020-01-26 03:00:00;11;5;1;3;0;4;6;0;0;0;0
2020-01-26 03:15:00;9;5;3;1;0;1;8;2;0;1;0
2020-01-26 03:30:00;6;3;1;2;0;2;5;3;1;0;0
2020-01-26 03:45:00;6;5;1;0;0;0;9;1;0;0;0
2020-01-26 04:00:00;6;5;2;4;0;4;6;1;0;2;0
2020-01-26 04:15:00;5;1;0;0;0;0;10;3;0;1;0
2020-01-26 04:30:00;11;6;1;1;0;2;5;2;0;1;0
2020-01-26 04:45:00;10;1;1;0;0;0;5;2;0;1;0
2020-01-26 05:00:00;9;4;1;1;0;1;12;3;0;1;0
2020-01-26 05:15:00;11;10;1;0;0;0;8;1;0;3;0
2020-01-26 05:30:00;9;10;4;3;1;5;18;12;0;2;0
2020-01-26 05:45:00;11;9;3;1;0;2;14;4;0;0;0
2020-01-26 06:00:00;14;9;6;5;0;4;14;4;0;2;0
2020-01-26 06:15:00;16;9;2;7;0;6;10;3;0;2;0
2020-01-26 06:30:00;11;11;5;2;0;2;16;1;0;1;0
2020-01-26 06:45:00;6;6;2;1;1;2;7;2;0;2;0
2020-01-26 07:00:00;5;9;4;3;1;4;10;2;0;0;0
2020-01-26 07:15:00;10;13;7;3;0;2;12;3;0;1;0
2020-01-26 07:30:00;13;19;3;7;1;8;15;1;0;0;0
2020-01-26 07:45:00;8;16;7;7;0;7;15;6;0;2;0
2020-01-26 08:00:00;13;15;4;3;1;4;15;5;0;3;0
2020-01-26 08:15:00;16;12;4;6;0;6;12;2;0;1;0
2020-01-26 08:30:00;26;16;7;7;0;7;20;9;0;1;0
2020-01-26 08:45:00;17;14;6;8;1;11;21;13;0;3;0
2020-01-26 09:00:00;20;17;11;12;3;13;24;7;0;2;0
2020-01-26 09:15:00;30;22;12;5;3;9;40;10;0;2;0
2020-01-26 09:30:00;41;18;12;9;2;11;41;15;0;1;0
2020-01-26 09:45:00;27;25;12;12;4;16;56;24;0;5;0
2020-01-26 10:00:00;47;37;16;10;1;13;42;14;0;8;0
2020-01-26 10:15:00;45;23;13;12;3;15;47;21;0;4;0
2020-01-26 10:30:00;35;21;12;12;0;13;44;18;0;1;0
2020-01-26 10:45:00;51;35;11;8;1;9;53;23;1;4;0
2020-01-26 11:00:00;60;25;10;6;2;8;58;16;0;4;0
2020-01-26 11:15:00;46;24;17;12;2;17;54;21;1;10;1
2020-01-26 11:30:00;60;32;18;16;5;19;46;22;4;4;2
2020-01-26 11:45:00;63;27;9;8;0;11;53;18;0;1;0
2020-01-26 12:00:00;58;38;15;16;2;21;61;26;1;4;0
2020-01-26 12:15:00;53;31;13;9;1;8;56;23;0;6;0
2020-01-26 12:30:00;61;29;17;15;1;16;56;28;0;10;0
2020-01-26 12:45:00;61;27;13;10;0;12;58;23;0;4;0
2020-01-26 13:00:00;60;31;20;7;3;13;76;33;1;6;0
2020-01-26 13:15:00;60;34;17;7;1;13;56;31;0;8;0
2020-01-26 13:30:00;81;36;22;15;2;19;64;39;0;8;0
2020-01-26 13:45:00;64;35;20;14;2;15;86;46;1;7;0
2020-01-26 14:00:00;62;38;33;14;3;18;67;51;2;10;1
2020-01-26 14:15:00;82;46;20;26;7;33;57;31;0;10;0
2020-01-26 14:30:00;66;39;25;19;6;24;75;36;0;6;0
2020-01-26 14:45:00;71;37;21;22;4;30;72;32;0;7;0
2020-01-26 15:00:00;83;33;16;19;0;20;70;26;1;16;2
2020-01-26 15:15:00;57;35;16;16;3;22;67;23;1;9;0
2020-01-26 15:30:00;71;28;14;20;8;25;59;39;1;8;0
2020-01-26 15:45:00;77;31;10;17;2;20;64;33;2;10;0
2020-01-26 16:00:00;71;26;22;22;6;25;72;45;2;12;0
2020-01-26 16:15:00;75;35;20;14;2;14;70;43;1;9;1
2020-01-26 16:30:00;75;41;26;22;4;24;73;46;2;13;0
2020-01-26 16:45:00;79;33;23;20;5;28;80;57;1;10;0
2020-01-26 17:00:00;83;32;18;23;4;29;92;45;0;9;0
2020-01-26 17:15:00;76;29;14;26;7;37;81;36;1;9;0
2020-01-26 17:30:00;54;37;18;19;3;23;65;40;0;7;0
2020-01-26 17:45:00;60;29;15;21;4;25;85;53;0;13;0
2020-01-26 18:00:00;69;34;14;16;6;23;72;42;0;12;0
2020-01-26 18:15:00;67;26;25;21;3;25;61;25;0;4;1
2020-01-26 18:30:00;66;26;13;14;0;16;60;30;0;5;1
2020-01-26 18:45:00;59;22;13;12;3;15;53;36;0;6;0
2020-01-26 19:00:00;64;25;14;19;3;24;56;33;0;8;0
2020-01-26 19:15:00;53;20;16;15;2;19;49;22;2;8;0
2020-01-26 19:30:00;65;17;12;17;1;20;66;37;0;4;0
2020-01-26 19:45:00;52;23;15;18;4;24;71;41;0;7;0
2020-01-26 20:00:00;57;35;17;7;2;10;61;32;0;4;0
2020-01-26 20:15:00;48;24;10;14;1;14;51;25;1;5;0
2020-01-26 20:30:00;48;23;15;17;3;22;51;21;1;9;0
2020-01-26 20:45:00;35;14;8;12;3;16;55;25;0;3;0
2020-01-26 21:00:00;41;16;10;11;1;17;50;26;1;2;0
2020-01-26 21:15:00;54;7;6;6;2;13;50;29;0;8;1
2020-01-26 21:30:00;32;13;6;10;2;19;49;20;0;3;0
2020-01-26 21:45:00;25;10;9;12;1;15;29;15;0;1;0
2020-01-26 22:00:00;35;12;8;16;1;16;27;15;1;3;0
2020-01-26 22:15:00;31;19;12;7;1;9;33;11;0;6;0
2020-01-26 22:30:00;22;8;6;8;1;8;23;8;0;2;0
2020-01-26 22:45:00;19;11;5;8;0;7;13;7;0;0;0
2020-01-26 23:00:00;17;8;4;5;1;5;21;2;0;3;0
2020-01-26 23:15:00;14;5;2;6;1;7;23;3;0;3;0
2020-01-26 23:30:00;14;4;4;2;0;2;12;2;0;0;0
2020-01-26 23:45:00;17;6;3;1;0;2;17;8;0;0;0
