DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-11-06 00:00:00;1;0;0;0;0;0;0;0;0;0;2
2019-11-06 00:15:00;1;0;0;0;1;0;1;0;0;0;0
2019-11-06 00:30:00;2;2;0;0;0;0;0;0;0;0;1
2019-11-06 00:45:00;1;1;0;0;0;0;0;0;0;0;2
2019-11-06 01:00:00;0;0;0;0;0;0;0;0;0;0;2
2019-11-06 01:15:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 01:30:00;5;1;0;0;0;0;0;0;0;0;2
2019-11-06 01:45:00;0;1;0;0;0;0;0;0;0;0;5
2019-11-06 02:00:00;2;1;0;0;0;0;0;0;0;0;0
2019-11-06 02:15:00;0;0;0;0;0;0;0;0;0;0;2
2019-11-06 02:30:00;2;0;0;0;0;0;0;0;0;2;2
2019-11-06 02:45:00;5;0;2;2;0;0;0;0;0;1;4
2019-11-06 03:00:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-06 03:15:00;2;0;0;0;0;0;0;0;0;0;3
2019-11-06 03:30:00;2;1;0;0;0;0;0;0;0;0;4
2019-11-06 03:45:00;3;0;0;0;0;0;0;0;1;0;1
2019-11-06 04:00:00;0;0;2;2;0;0;0;0;0;0;2
2019-11-06 04:15:00;2;1;1;1;0;0;0;0;0;1;0
2019-11-06 04:30:00;3;2;4;4;2;1;2;0;0;1;6
2019-11-06 04:45:00;7;1;8;8;0;4;0;0;0;3;13
2019-11-06 05:00:00;8;0;12;13;0;0;0;0;1;7;34
2019-11-06 05:15:00;22;2;34;34;0;2;0;0;0;9;47
2019-11-06 05:30:00;39;1;78;80;2;1;3;0;6;51;64
2019-11-06 05:45:00;64;4;84;86;4;9;4;6;9;72;54
2019-11-06 06:00:00;36;3;77;78;6;3;7;2;9;56;45
2019-11-06 06:15:00;22;3;58;56;6;4;6;1;3;42;32
2019-11-06 06:30:00;30;3;67;63;4;1;5;1;3;47;53
2019-11-06 06:45:00;25;2;53;51;4;5;4;5;5;31;41
2019-11-06 07:00:00;26;2;49;51;7;4;8;2;7;45;46
2019-11-06 07:15:00;23;1;33;30;5;1;5;1;2;30;34
2019-11-06 07:30:00;29;1;29;29;12;6;11;5;9;26;43
2019-11-06 07:45:00;31;3;16;18;10;2;10;3;10;23;35
2019-11-06 08:00:00;30;7;25;27;11;3;13;2;8;15;41
2019-11-06 08:15:00;23;2;15;11;9;8;9;8;3;20;37
2019-11-06 08:30:00;29;3;13;14;7;2;7;1;4;12;33
2019-11-06 08:45:00;29;1;12;12;5;5;5;3;9;7;30
2019-11-06 09:00:00;31;1;9;9;4;1;6;1;9;11;27
2019-11-06 09:15:00;38;1;14;14;8;6;8;6;8;9;25
2019-11-06 09:30:00;32;2;16;15;10;4;10;2;7;5;26
2019-11-06 09:45:00;38;5;19;19;8;5;9;3;15;6;30
2019-11-06 10:00:00;29;0;7;9;7;4;8;4;6;5;26
2019-11-06 10:15:00;42;3;7;6;16;3;16;2;7;8;23
2019-11-06 10:30:00;30;7;16;16;11;7;13;6;14;4;22
2019-11-06 10:45:00;32;3;4;4;11;2;10;3;9;9;34
2019-11-06 11:00:00;39;4;8;8;15;4;15;4;5;3;35
2019-11-06 11:15:00;32;2;9;10;15;2;16;2;9;8;35
2019-11-06 11:30:00;27;1;5;5;14;7;15;7;9;5;26
2019-11-06 11:45:00;33;2;6;6;9;4;10;4;7;4;29
2019-11-06 12:00:00;40;2;8;8;22;7;22;7;12;6;32
2019-11-06 12:15:00;24;2;5;6;18;9;20;9;8;7;38
2019-11-06 12:30:00;31;6;8;9;10;6;10;6;13;6;37
2019-11-06 12:45:00;38;2;3;3;16;6;17;4;14;6;54
2019-11-06 13:00:00;35;3;6;6;19;9;22;9;20;4;47
2019-11-06 13:15:00;50;0;9;10;14;6;14;6;8;16;49
2019-11-06 13:30:00;50;4;15;15;12;6;13;8;10;4;57
2019-11-06 13:45:00;51;4;7;6;30;24;32;22;42;10;70
2019-11-06 14:00:00;65;3;7;7;28;22;28;23;30;8;54
2019-11-06 14:15:00;117;9;9;9;34;31;35;30;38;12;62
2019-11-06 14:30:00;75;3;6;6;34;37;33;38;30;6;42
2019-11-06 14:45:00;57;4;8;8;48;39;45;40;48;7;37
2019-11-06 15:00:00;71;9;11;11;63;51;62;52;63;5;38
2019-11-06 15:15:00;73;2;5;7;71;57;71;57;53;9;50
2019-11-06 15:30:00;56;7;12;11;52;47;55;48;50;9;39
2019-11-06 15:45:00;59;5;5;5;57;53;59;50;52;6;44
2019-11-06 16:00:00;52;8;4;4;57;49;57;49;42;8;44
2019-11-06 16:15:00;56;2;6;5;48;44;51;45;41;9;48
2019-11-06 16:30:00;62;7;6;6;45;36;44;33;44;6;41
2019-11-06 16:45:00;58;6;4;4;59;48;58;49;33;5;45
2019-11-06 17:00:00;55;10;3;5;52;35;54;34;30;8;44
2019-11-06 17:15:00;58;3;4;3;55;35;60;39;25;4;39
2019-11-06 17:30:00;50;8;4;4;49;29;49;31;24;6;41
2019-11-06 17:45:00;60;1;4;4;39;24;37;23;17;8;30
2019-11-06 18:00:00;41;3;2;2;40;26;43;27;19;5;34
2019-11-06 18:15:00;33;3;4;3;27;14;27;14;12;1;30
2019-11-06 18:30:00;25;3;1;1;25;11;27;11;14;2;37
2019-11-06 18:45:00;23;1;2;2;29;8;29;9;8;2;31
2019-11-06 19:00:00;24;2;1;1;21;6;26;5;11;0;21
2019-11-06 19:15:00;28;2;1;1;14;5;15;5;7;0;26
2019-11-06 19:30:00;19;2;0;0;9;0;9;0;2;0;19
2019-11-06 19:45:00;12;1;0;0;11;2;11;2;6;0;19
2019-11-06 20:00:00;24;2;0;0;3;0;3;0;0;0;29
2019-11-06 20:15:00;12;0;0;0;2;1;2;1;2;0;20
2019-11-06 20:30:00;10;1;1;1;3;0;3;0;0;0;18
2019-11-06 20:45:00;13;3;3;3;1;0;1;0;3;2;27
2019-11-06 21:00:00;22;1;0;0;5;1;5;1;0;0;51
2019-11-06 21:15:00;34;2;4;4;1;4;1;1;1;2;61
2019-11-06 21:30:00;52;6;2;2;4;0;4;0;3;1;22
2019-11-06 21:45:00;70;10;4;4;13;1;14;1;8;3;46
2019-11-06 22:00:00;48;1;0;0;7;1;8;1;6;0;36
2019-11-06 22:15:00;13;0;1;1;4;0;4;0;1;0;31
2019-11-06 22:30:00;9;1;0;0;1;0;1;0;1;0;17
2019-11-06 22:45:00;5;0;0;0;0;0;0;0;1;0;10
2019-11-06 23:00:00;5;1;0;0;1;0;1;0;0;1;5
2019-11-06 23:15:00;3;1;0;0;1;0;1;0;0;0;3
2019-11-06 23:30:00;4;0;0;0;0;0;0;0;0;0;4
2019-11-06 23:45:00;1;0;0;0;2;1;3;1;0;0;5
