DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-11-01 00:00:00;16;21;0;20;19;9;11;12;1;0;1;0;0;0
2019-11-01 00:15:00;27;34;0;11;29;7;12;18;7;2;0;0;0;0
2019-11-01 00:30:00;18;22;0;22;20;13;14;11;4;1;0;0;0;0
2019-11-01 00:45:00;21;26;0;12;22;15;10;11;6;0;0;0;0;0
2019-11-01 01:00:00;13;18;0;13;18;10;3;12;3;1;0;0;0;0
2019-11-01 01:15:00;12;17;0;11;24;16;7;9;6;1;0;0;0;0
2019-11-01 01:30:00;18;26;0;10;19;4;6;8;7;0;0;0;0;0
2019-11-01 01:45:00;17;19;0;23;16;10;9;10;3;0;0;0;0;0
2019-11-01 02:00:00;12;16;0;6;12;4;6;8;5;0;0;0;0;0
2019-11-01 02:15:00;7;15;0;13;23;9;5;10;3;0;0;0;0;0
2019-11-01 02:30:00;13;13;0;14;9;6;4;9;4;1;0;0;0;0
2019-11-01 02:45:00;10;19;0;9;17;6;5;5;4;0;0;0;0;0
2019-11-01 03:00:00;6;17;0;4;8;4;4;4;1;0;0;0;0;0
2019-11-01 03:15:00;10;16;0;10;13;4;8;8;4;0;0;0;0;0
2019-11-01 03:30:00;8;15;0;5;15;8;2;3;0;0;0;0;0;0
2019-11-01 03:45:00;11;15;0;3;20;6;2;4;0;0;1;0;0;0
2019-11-01 04:00:00;7;9;0;8;9;6;1;5;0;0;0;0;0;0
2019-11-01 04:15:00;7;11;0;6;8;1;1;1;2;0;0;0;0;0
2019-11-01 04:30:00;5;3;0;7;8;2;1;5;0;0;0;0;0;0
2019-11-01 04:45:00;9;11;0;4;10;3;0;3;0;0;0;0;0;0
2019-11-01 05:00:00;2;4;0;4;12;5;1;4;2;0;1;0;0;0
2019-11-01 05:15:00;5;12;0;6;9;6;0;2;1;0;0;0;0;0
2019-11-01 05:30:00;11;19;0;9;13;3;1;3;2;0;0;0;0;0
2019-11-01 05:45:00;16;31;0;27;47;2;0;2;0;0;0;0;0;0
2019-11-01 06:00:00;8;14;0;27;51;5;0;0;1;0;0;0;0;0
2019-11-01 06:15:00;16;22;0;22;39;2;2;4;1;0;0;0;0;0
2019-11-01 06:30:00;12;23;2;12;25;3;1;1;2;0;0;0;1;0
2019-11-01 06:45:00;10;17;0;15;21;6;3;4;0;0;0;0;0;0
2019-11-01 07:00:00;9;20;1;23;17;2;0;2;1;2;0;2;0;0
2019-11-01 07:15:00;14;27;7;26;24;6;0;3;0;2;0;0;0;0
2019-11-01 07:30:00;11;24;6;24;20;8;1;2;1;0;0;0;0;0
2019-11-01 07:45:00;23;47;6;28;30;15;1;2;1;1;0;0;0;0
2019-11-01 08:00:00;12;38;16;31;32;6;2;3;3;0;1;0;0;0
2019-11-01 08:15:00;21;47;3;47;40;10;3;6;2;5;5;0;0;0
2019-11-01 08:30:00;32;50;7;35;38;4;2;5;3;1;0;0;0;0
2019-11-01 08:45:00;33;74;15;49;56;18;3;9;9;4;2;0;0;0
2019-11-01 09:00:00;41;73;9;45;48;17;0;7;6;1;1;1;6;0
2019-11-01 09:15:00;45;71;16;49;57;18;7;14;5;6;3;0;5;0
2019-11-01 09:30:00;41;60;11;58;62;29;4;7;8;3;0;0;0;0
2019-11-01 09:45:00;52;85;14;75;92;37;2;8;5;5;0;0;0;0
2019-11-01 10:00:00;47;107;19;65;77;23;4;6;3;5;0;0;2;1
2019-11-01 10:15:00;76;129;18;77;80;25;3;9;8;7;0;0;8;0
2019-11-01 10:30:00;72;120;11;80;88;20;12;19;11;8;1;0;5;10
2019-11-01 10:45:00;80;119;19;93;89;39;5;9;11;6;5;0;4;2
2019-11-01 11:00:00;69;121;24;75;110;29;6;15;10;2;3;10;3;4
2019-11-01 11:15:00;70;125;14;72;99;31;8;15;16;5;6;1;1;4
2019-11-01 11:30:00;66;106;15;93;112;27;5;5;6;12;0;12;3;2
2019-11-01 11:45:00;93;145;14;96;111;39;4;18;8;4;2;2;1;3
2019-11-01 12:00:00;80;132;12;85;95;34;11;17;10;4;3;9;0;6
2019-11-01 12:15:00;68;135;7;77;105;30;6;20;10;2;4;0;0;0
2019-11-01 12:30:00;70;119;7;91;95;27;2;12;10;6;0;2;2;1
2019-11-01 12:45:00;81;127;17;74;90;23;11;17;6;2;1;3;9;1
2019-11-01 13:00:00;66;117;15;74;92;33;6;18;7;2;13;2;1;0
2019-11-01 13:15:00;90;146;17;96;106;43;6;15;15;7;5;3;10;3
2019-11-01 13:30:00;81;136;13;88;110;28;8;14;5;2;1;16;2;7
2019-11-01 13:45:00;95;152;17;96;116;32;11;27;14;8;4;8;9;3
2019-11-01 14:00:00;98;151;15;105;136;33;17;13;8;8;0;4;13;0
2019-11-01 14:15:00;74;145;12;96;119;29;12;14;9;7;3;5;5;1
2019-11-01 14:30:00;72;114;17;99;109;31;8;9;6;3;2;12;2;0
2019-11-01 14:45:00;71;114;7;91;112;38;4;17;10;10;2;6;1;4
2019-11-01 15:00:00;82;134;8;85;93;29;8;11;11;5;2;4;12;2
2019-11-01 15:15:00;88;126;6;116;138;49;9;16;11;11;14;8;5;4
2019-11-01 15:30:00;76;143;11;103;117;47;10;12;7;4;0;20;14;1
2019-11-01 15:45:00;87;136;11;109;134;42;10;11;5;8;0;7;1;0
2019-11-01 16:00:00;73;139;6;105;130;51;11;15;7;11;3;4;0;0
2019-11-01 16:15:00;84;132;16;103;118;41;6;17;8;5;3;7;0;3
2019-11-01 16:30:00;81;135;4;86;109;39;4;14;3;1;1;5;3;0
2019-11-01 16:45:00;78;128;11;72;98;42;7;21;12;5;3;4;3;9
2019-11-01 17:00:00;70;117;9;88;96;27;8;15;5;3;2;1;2;0
2019-11-01 17:15:00;84;129;7;85;96;48;9;21;8;6;0;3;2;0
2019-11-01 17:30:00;71;132;3;88;104;50;4;10;4;6;0;3;0;1
2019-11-01 17:45:00;66;119;3;94;117;59;9;18;8;3;2;10;10;0
2019-11-01 18:00:00;70;128;2;82;110;47;9;15;8;1;0;0;2;0
2019-11-01 18:15:00;63;107;2;66;86;48;10;19;2;2;0;0;0;0
2019-11-01 18:30:00;56;88;0;82;100;48;6;10;4;2;0;0;0;0
2019-11-01 18:45:00;54;109;1;59;96;30;10;18;9;1;0;1;0;0
2019-11-01 19:00:00;53;111;1;56;73;33;11;20;2;3;1;0;0;0
2019-11-01 19:15:00;53;105;0;55;77;34;10;15;5;11;0;6;0;0
2019-11-01 19:30:00;75;134;0;46;72;39;6;9;6;1;1;0;0;0
2019-11-01 19:45:00;74;149;0;56;67;27;19;28;7;0;5;0;0;2
2019-11-01 20:00:00;53;99;0;34;52;19;11;18;8;0;0;0;0;0
2019-11-01 20:15:00;47;79;0;44;51;25;3;11;6;0;1;0;0;0
2019-11-01 20:30:00;48;75;0;42;67;19;12;19;9;0;7;0;0;2
