DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-10-23 00:00:00;16;7;0;2;10;8;1;1;3;1;1;0;0;17;13;0;0;0;0;0;0;0;0
2019-10-23 00:15:00;10;11;0;1;13;10;1;2;2;1;1;3;3;12;16;0;0;0;0;0;0;0;0
2019-10-23 00:30:00;8;8;0;0;8;3;0;3;4;1;1;0;0;10;9;0;0;0;0;0;0;0;0
2019-10-23 00:45:00;4;2;0;1;8;7;0;2;1;0;0;1;1;5;12;0;0;0;0;0;0;0;0
2019-10-23 01:00:00;3;4;1;0;3;6;0;1;2;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2019-10-23 01:15:00;11;3;1;3;3;6;0;0;2;0;0;0;0;11;7;0;0;0;0;0;0;0;0
2019-10-23 01:30:00;7;8;0;0;7;4;0;1;1;1;1;0;0;9;9;0;0;0;0;0;0;0;0
2019-10-23 01:45:00;3;1;0;0;7;2;0;0;1;0;0;0;0;3;7;0;0;0;0;0;0;0;0
2019-10-23 02:00:00;7;3;1;0;6;4;1;1;3;0;0;1;1;6;6;0;0;0;0;0;0;0;0
2019-10-23 02:15:00;9;9;2;0;7;8;1;0;1;0;0;0;0;12;11;0;0;0;0;0;0;0;0
2019-10-23 02:30:00;2;2;0;0;4;1;1;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0
2019-10-23 02:45:00;3;4;1;0;3;4;1;0;0;1;0;0;0;4;3;0;0;0;0;0;0;0;0
2019-10-23 03:00:00;1;2;0;0;3;3;0;1;1;1;0;1;1;2;4;0;0;0;0;0;0;0;0
2019-10-23 03:15:00;5;5;0;0;3;1;1;1;3;0;0;0;0;6;3;0;0;0;0;0;0;0;0
2019-10-23 03:30:00;3;5;2;0;10;9;2;2;1;0;0;0;0;5;14;0;0;0;0;0;0;0;0
2019-10-23 03:45:00;6;3;0;0;9;7;0;2;2;1;2;3;2;6;9;0;0;0;0;0;0;0;0
2019-10-23 04:00:00;4;4;1;1;9;7;1;2;2;0;0;0;0;4;9;0;0;0;0;0;0;0;0
2019-10-23 04:15:00;9;10;0;2;9;4;1;1;2;0;0;1;1;13;11;0;0;0;0;0;0;0;0
2019-10-23 04:30:00;13;10;0;2;12;4;1;2;3;1;1;0;0;16;13;0;0;0;0;0;0;0;0
2019-10-23 04:45:00;28;25;0;7;15;9;0;3;3;1;1;0;0;34;17;0;0;0;0;0;0;0;0
2019-10-23 05:00:00;54;57;0;4;30;15;5;4;7;6;5;3;3;71;37;0;0;0;0;0;0;0;0
2019-10-23 05:15:00;81;94;1;12;35;30;12;19;13;2;3;2;1;107;46;0;0;0;0;0;0;0;0
2019-10-23 05:30:00;82;98;4;4;39;24;8;16;7;6;7;3;3;102;49;0;0;0;0;0;0;0;0
2019-10-23 05:45:00;75;98;4;13;49;38;7;17;10;10;9;6;5;105;72;0;0;0;0;0;0;0;0
2019-10-23 06:00:00;73;92;1;9;64;75;10;22;11;9;7;6;9;105;92;0;0;0;0;0;0;0;0
2019-10-23 06:15:00;115;131;4;12;70;74;12;19;9;24;14;10;9;147;107;0;0;0;0;0;0;0;0
2019-10-23 06:30:00;120;146;7;24;75;74;12;30;14;12;11;15;17;144;104;0;0;0;0;0;0;0;0
2019-10-23 06:45:00;138;131;8;34;78;68;15;40;21;12;15;19;16;145;113;0;0;0;0;0;0;0;0
2019-10-23 07:00:00;151;167;2;35;74;72;10;35;23;11;15;22;21;171;109;4;1;0;0;0;0;0;0
2019-10-23 07:15:00;175;226;5;39;76;69;9;42;37;21;37;12;15;155;110;0;0;0;0;0;0;0;0
2019-10-23 07:30:00;142;190;10;65;86;90;14;74;46;21;20;28;20;121;100;2;1;0;0;0;0;0;0
