DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-08-25 00:00:00;0;0;0;0;0;0
2020-08-25 00:15:00;0;0;0;0;0;0
2020-08-25 00:30:00;0;0;0;0;0;0
2020-08-25 00:45:00;0;0;0;0;0;0
2020-08-25 01:00:00;0;0;0;1;0;0
2020-08-25 01:15:00;0;0;0;0;0;0
2020-08-25 01:30:00;0;0;0;0;0;0
2020-08-25 01:45:00;0;0;0;0;0;0
2020-08-25 02:00:00;0;0;0;0;0;0
2020-08-25 02:15:00;0;0;0;0;0;0
2020-08-25 02:30:00;0;0;0;0;0;0
2020-08-25 02:45:00;0;0;0;0;0;0
2020-08-25 03:00:00;0;0;0;0;0;0
2020-08-25 03:15:00;0;0;0;1;0;0
2020-08-25 03:30:00;0;0;0;0;0;0
2020-08-25 03:45:00;0;0;0;0;0;0
2020-08-25 04:00:00;0;0;0;0;0;0
2020-08-25 04:15:00;0;0;0;0;0;0
2020-08-25 04:30:00;0;0;0;0;0;0
2020-08-25 04:45:00;0;0;0;0;0;0
2020-08-25 05:00:00;0;0;0;0;14;0
2020-08-25 05:15:00;0;0;0;3;12;5
2020-08-25 05:30:00;0;0;0;8;9;3
2020-08-25 05:45:00;0;0;0;23;12;4
2020-08-25 06:00:00;0;0;0;11;2;0
2020-08-25 06:15:00;0;0;0;3;11;3
2020-08-25 06:30:00;0;0;0;7;15;5
2020-08-25 06:45:00;0;0;0;1;7;3
2020-08-25 07:00:00;0;0;0;2;6;5
2020-08-25 07:15:00;0;0;0;0;1;2
2020-08-25 07:30:00;0;0;0;0;6;1
2020-08-25 07:45:00;0;0;0;4;2;13
2020-08-25 08:00:00;0;0;0;2;0;2
2020-08-25 08:15:00;0;0;0;2;0;0
2020-08-25 08:30:00;0;0;0;0;0;4
2020-08-25 08:45:00;0;0;0;2;1;0
2020-08-25 09:00:00;0;0;0;0;0;0
2020-08-25 09:15:00;0;0;0;0;0;6
2020-08-25 09:30:00;0;0;0;1;0;0
2020-08-25 09:45:00;0;0;0;0;0;0
2020-08-25 10:00:00;0;0;0;1;4;2
2020-08-25 10:15:00;0;0;0;1;0;0
2020-08-25 10:30:00;0;0;0;2;4;0
2020-08-25 10:45:00;0;0;0;2;0;0
2020-08-25 11:00:00;0;0;0;1;0;1
2020-08-25 11:15:00;0;0;0;2;0;0
2020-08-25 11:30:00;0;0;0;1;0;0
2020-08-25 11:45:00;0;0;0;1;0;0
2020-08-25 12:00:00;0;0;0;5;9;0
2020-08-25 12:15:00;0;0;0;4;5;0
2020-08-25 12:30:00;0;0;0;1;0;2
2020-08-25 12:45:00;0;0;0;3;2;8
2020-08-25 13:00:00;0;0;0;8;1;2
2020-08-25 13:15:00;0;0;0;5;1;9
2020-08-25 13:30:00;0;0;0;5;6;20
2020-08-25 13:45:00;0;0;0;13;14;7
2020-08-25 14:00:00;0;0;0;23;12;18
2020-08-25 14:15:00;0;0;0;29;54;1
2020-08-25 14:30:00;0;0;0;15;33;12
2020-08-25 14:45:00;0;0;0;16;7;6
2020-08-25 15:00:00;0;0;0;23;27;6
2020-08-25 15:15:00;0;0;0;16;7;9
2020-08-25 15:30:00;0;0;0;7;3;6
2020-08-25 15:45:00;0;0;0;10;5;3
2020-08-25 16:00:00;0;0;0;12;6;2
2020-08-25 16:15:00;0;0;0;7;9;2
2020-08-25 16:30:00;0;0;0;12;7;7
2020-08-25 16:45:00;0;0;0;2;4;0
2020-08-25 17:00:00;0;0;0;9;0;1
2020-08-25 17:15:00;0;0;0;7;0;1
2020-08-25 17:30:00;0;0;0;10;3;12
2020-08-25 17:45:00;0;0;0;2;0;0
2020-08-25 18:00:00;0;0;0;3;0;0
2020-08-25 18:15:00;0;0;0;6;0;0
2020-08-25 18:30:00;0;0;0;1;0;0
2020-08-25 18:45:00;0;0;0;2;0;0
2020-08-25 19:00:00;0;0;0;1;0;0
2020-08-25 19:15:00;0;0;0;1;1;0
2020-08-25 19:30:00;0;0;0;1;0;0
2020-08-25 19:45:00;0;0;0;1;0;0
2020-08-25 20:00:00;0;0;0;0;0;0
2020-08-25 20:15:00;0;0;0;2;0;0
2020-08-25 20:30:00;0;0;0;0;0;0
2020-08-25 20:45:00;0;0;0;1;1;0
2020-08-25 21:00:00;0;0;0;1;1;0
2020-08-25 21:15:00;0;0;0;1;12;2
2020-08-25 21:30:00;0;0;0;7;6;1
2020-08-25 21:45:00;0;0;0;21;12;0
2020-08-25 22:00:00;0;0;0;8;2;0
2020-08-25 22:15:00;0;0;0;9;1;9
2020-08-25 22:30:00;0;0;0;2;0;0
2020-08-25 22:45:00;0;0;0;2;0;0
2020-08-25 23:00:00;0;0;0;0;0;0
2020-08-25 23:15:00;0;0;0;0;0;0
2020-08-25 23:30:00;0;0;0;0;0;0
