DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-08-24 00:00:00;28;5;2;9;12;18;26;12;19;0;0;4
2020-08-24 00:15:00;22;6;1;3;10;16;22;6;17;1;0;8
2020-08-24 00:30:00;26;10;1;6;11;17;26;15;14;0;0;1
2020-08-24 00:45:00;20;8;0;2;4;13;20;4;11;0;0;0
2020-08-24 01:00:00;14;7;0;1;9;11;15;9;10;0;0;0
2020-08-24 01:15:00;17;5;0;2;2;8;19;3;9;0;0;1
2020-08-24 01:30:00;8;6;0;0;11;7;11;7;6;0;0;0
2020-08-24 01:45:00;15;7;0;1;3;3;14;2;1;0;0;0
2020-08-24 02:00:00;14;5;0;0;4;3;13;2;5;0;0;1
2020-08-24 02:15:00;7;3;0;1;1;7;7;4;7;2;0;0
2020-08-24 02:30:00;8;6;0;4;2;3;9;3;2;0;0;1
2020-08-24 02:45:00;14;11;0;1;7;8;15;4;8;1;0;0
2020-08-24 03:00:00;12;8;0;3;6;4;11;8;4;0;0;0
2020-08-24 03:15:00;7;4;0;2;3;4;6;4;4;0;0;0
2020-08-24 03:30:00;10;3;0;0;4;3;11;4;6;0;0;0
2020-08-24 03:45:00;5;1;0;1;3;6;5;3;6;0;0;0
2020-08-24 04:00:00;16;11;0;1;5;5;17;5;9;1;0;1
2020-08-24 04:15:00;21;5;0;2;7;12;18;10;10;1;0;0
2020-08-24 04:30:00;20;11;1;0;5;13;20;5;13;0;1;0
2020-08-24 04:45:00;38;6;2;1;19;16;36;19;17;0;0;0
2020-08-24 05:00:00;41;16;0;1;34;44;38;34;33;1;0;0
2020-08-24 05:15:00;63;15;3;5;56;76;60;59;55;2;0;6
2020-08-24 05:30:00;91;22;7;4;60;90;86;55;72;0;0;10
2020-08-24 05:45:00;74;20;2;12;54;56;71;47;56;1;0;3
2020-08-24 06:00:00;73;19;4;11;16;21;76;49;65;1;1;4
2020-08-24 06:15:00;31;4;1;2;20;33;35;20;30;0;0;1
2020-08-24 06:30:00;153;25;8;10;126;161;163;125;150;1;0;10
2020-08-24 06:45:00;122;28;7;8;95;145;125;105;162;0;0;11
2020-08-24 07:00:00;128;28;9;9;44;115;140;88;153;1;0;9
2020-08-24 07:15:00;147;30;9;14;57;158;155;101;164;2;0;12
2020-08-24 07:30:00;166;31;15;14;114;173;184;105;157;2;0;23
2020-08-24 07:45:00;147;31;11;20;105;147;161;100;134;5;0;13
2020-08-24 08:00:00;159;33;19;14;93;148;180;80;136;5;2;12
2020-08-24 08:15:00;143;33;18;25;89;146;161;84;146;1;1;14
2020-08-24 08:30:00;157;28;18;27;86;147;174;84;143;1;1;9
2020-08-24 08:45:00;168;32;18;29;83;127;187;84;126;1;0;2
2020-08-24 09:00:00;148;27;17;29;59;112;156;82;103;2;3;4
2020-08-24 09:15:00;164;23;20;36;92;128;177;79;126;2;4;5
2020-08-24 09:30:00;154;26;24;39;72;122;167;88;136;1;0;8
2020-08-24 09:45:00;204;26;25;30;94;153;212;98;134;0;1;12
2020-08-24 10:00:00;201;30;21;24;90;116;213;93;133;1;2;11
2020-08-24 10:15:00;176;30;19;37;84;148;195;88;144;2;3;7
2020-08-24 10:30:00;209;40;24;33;94;146;224;93;134;4;2;9
2020-08-24 10:45:00;193;33;29;34;86;147;205;91;144;2;1;8
2020-08-24 11:00:00;208;35;33;32;79;124;224;99;139;1;1;3
