DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-03-16 00:00:00;3;3;4;3;5;3;2;0;5;4;0;0;0;0
2020-03-16 00:15:00;2;4;15;1;11;2;3;0;2;1;0;0;0;0
2020-03-16 00:30:00;1;1;11;0;2;2;2;2;6;7;0;0;0;0
2020-03-16 00:45:00;6;5;7;0;1;2;0;0;2;3;0;0;0;0
2020-03-16 01:00:00;3;5;6;3;1;1;0;0;6;5;0;0;0;0
2020-03-16 01:15:00;3;3;8;1;4;5;2;0;0;3;0;0;0;0
2020-03-16 01:30:00;1;1;6;1;4;2;0;0;2;1;0;0;0;0
2020-03-16 01:45:00;1;0;2;0;6;3;2;0;1;1;0;0;0;0
2020-03-16 02:00:00;1;2;4;0;3;2;1;0;2;3;0;0;0;0
2020-03-16 02:15:00;4;1;5;0;5;0;0;0;4;2;0;0;0;0
2020-03-16 02:30:00;1;3;2;0;2;2;2;0;1;3;0;0;0;0
2020-03-16 02:45:00;0;2;4;0;2;3;0;0;2;1;0;0;0;0
2020-03-16 03:00:00;2;0;4;0;6;4;0;0;0;2;0;0;0;0
2020-03-16 03:15:00;2;0;1;0;6;1;1;0;2;1;0;0;0;0
2020-03-16 03:30:00;0;0;2;0;4;6;0;1;0;3;0;0;0;0
2020-03-16 03:45:00;2;5;2;1;5;1;0;0;1;7;0;0;0;0
2020-03-16 04:00:00;3;4;9;1;7;2;1;0;0;2;0;0;0;0
2020-03-16 04:15:00;4;7;7;2;7;6;0;1;4;3;0;0;0;0
2020-03-16 04:30:00;7;8;13;0;7;3;3;1;3;6;0;0;0;0
2020-03-16 04:45:00;18;22;12;2;8;8;1;2;5;12;0;0;0;0
2020-03-16 05:00:00;43;51;29;5;14;6;6;1;11;15;0;0;0;0
2020-03-16 05:15:00;79;77;27;14;10;22;9;2;10;11;0;0;0;0
2020-03-16 05:30:00;98;69;57;32;16;23;15;8;14;14;0;0;0;0
2020-03-16 05:45:00;93;67;65;34;23;26;20;6;11;16;0;0;0;0
2020-03-16 06:00:00;66;34;43;31;15;13;20;6;13;21;0;0;0;0
2020-03-16 06:15:00;117;69;63;45;42;47;24;8;18;23;0;0;0;0
2020-03-16 06:30:00;124;80;72;63;39;49;22;10;21;26;0;0;0;0
2020-03-16 06:45:00;116;86;114;82;50;55;30;15;25;28;0;0;0;0
2020-03-16 07:00:00;135;101;112;88;55;50;42;21;35;30;0;0;0;0
2020-03-16 07:15:00;91;61;79;65;43;48;35;19;33;31;0;0;0;0
2020-03-16 07:30:00;98;67;83;71;58;50;36;17;45;31;0;0;0;0
2020-03-16 07:45:00;99;73;94;68;60;56;38;20;36;40;0;0;0;0
2020-03-16 08:00:00;94;56;98;67;55;61;36;8;38;45;0;0;0;0
2020-03-16 08:15:00;79;57;76;49;60;52;42;21;28;39;0;0;0;0
2020-03-16 08:30:00;72;36;66;33;58;38;31;18;35;41;0;0;0;0
2020-03-16 08:45:00;84;50;105;55;56;73;44;20;41;49;0;0;0;0
2020-03-16 09:00:00;64;45;82;43;42;41;27;11;33;38;0;0;0;0
2020-03-16 09:15:00;51;39;96;60;63;56;31;11;37;45;0;0;0;0
2020-03-16 09:30:00;60;48;84;49;51;67;29;12;38;47;0;0;0;0
2020-03-16 09:45:00;63;45;95;44;58;58;45;22;30;46;0;0;0;0
2020-03-16 10:00:00;53;38;98;43;64;53;38;18;40;47;0;0;0;0
2020-03-16 10:15:00;40;42;100;42;59;61;41;17;40;40;0;0;0;0
2020-03-16 10:30:00;55;33;95;45;79;56;44;20;41;42;0;0;0;0
2020-03-16 10:45:00;58;47;108;42;68;54;40;17;37;55;0;0;0;0
2020-03-16 11:00:00;54;45;94;53;59;52;36;26;45;54;0;0;0;0
2020-03-16 11:15:00;46;45;107;50;70;45;45;19;43;42;0;0;0;0
2020-03-16 11:30:00;53;35;82;54;69;69;38;24;48;64;0;0;0;0
2020-03-16 11:45:00;50;39;81;61;66;54;34;27;39;44;0;0;0;0
2020-03-16 12:00:00;63;32;70;53;72;51;38;25;57;50;0;0;0;0
2020-03-16 12:15:00;59;43;75;50;73;48;33;15;52;54;0;0;0;0
2020-03-16 12:30:00;48;43;69;42;61;46;27;9;47;38;0;0;0;0
2020-03-16 12:45:00;62;47;76;51;70;51;33;24;42;58;0;0;0;0
2020-03-16 13:00:00;70;57;88;58;65;63;29;17;44;36;0;0;0;0
2020-03-16 13:15:00;86;74;74;42;69;59;28;21;44;41;0;0;0;0
2020-03-16 13:30:00;75;68;85;40;55;62;30;17;39;37;0;0;0;0
2020-03-16 13:45:00;87;72;80;37;61;64;40;16;50;41;0;0;0;0
2020-03-16 14:00:00;55;50;83;47;65;51;40;21;76;77;0;0;0;0
2020-03-16 14:15:00;38;39;66;32;67;75;25;17;79;74;0;0;0;0
2020-03-16 14:30:00;62;36;72;45;62;65;35;16;80;83;0;0;0;0
2020-03-16 14:45:00;62;37;70;39;74;66;31;14;61;56;0;0;0;0
2020-03-16 15:00:00;52;40;82;46;73;58;22;13;55;62;0;0;0;0
