DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-07-04 00:00:00;13;9;3;5;10;20;11
2020-07-04 00:15:00;20;9;2;7;8;22;16
2020-07-04 00:30:00;14;10;2;6;5;11;6
2020-07-04 00:45:00;16;6;0;10;17;24;13
2020-07-04 01:00:00;13;11;4;6;9;19;4
2020-07-04 01:15:00;13;10;1;6;10;11;3
2020-07-04 01:30:00;7;1;0;6;6;8;3
2020-07-04 01:45:00;11;11;2;7;10;13;7
2020-07-04 02:00:00;12;6;1;2;3;6;3
2020-07-04 02:15:00;13;10;1;4;6;13;10
2020-07-04 02:30:00;4;10;1;5;7;12;4
2020-07-04 02:45:00;6;7;0;3;3;8;1
2020-07-04 03:00:00;2;3;1;0;1;3;5
2020-07-04 03:15:00;6;5;0;2;3;6;0
2020-07-04 03:30:00;4;4;2;2;5;4;2
2020-07-04 03:45:00;8;6;0;3;7;5;2
2020-07-04 04:00:00;13;5;0;3;3;6;5
2020-07-04 04:15:00;13;7;4;3;8;8;3
2020-07-04 04:30:00;15;8;0;0;0;7;3
2020-07-04 04:45:00;14;9;1;1;4;10;1
2020-07-04 05:00:00;15;10;0;0;2;10;5
2020-07-04 05:15:00;21;5;0;4;6;17;12
2020-07-04 05:30:00;22;17;0;2;6;29;14
2020-07-04 05:45:00;51;42;1;4;7;20;12
2020-07-04 06:00:00;72;26;1;5;7;15;9
2020-07-04 06:15:00;55;35;1;3;4;20;12
2020-07-04 06:30:00;28;25;0;5;8;27;13
2020-07-04 06:45:00;39;26;1;7;11;26;14
2020-07-04 07:00:00;26;25;4;0;9;24;27
2020-07-04 07:15:00;23;27;2;4;10;32;45
2020-07-04 07:30:00;31;26;1;10;11;23;33
2020-07-04 07:45:00;40;32;5;4;11;38;33
2020-07-04 08:00:00;37;38;23;10;26;34;26
2020-07-04 08:15:00;55;38;9;24;59;37;26
2020-07-04 08:30:00;61;42;2;4;18;42;32
2020-07-04 08:45:00;70;54;7;11;25;51;43
2020-07-04 09:00:00;57;27;0;13;26;57;45
2020-07-04 09:15:00;77;57;2;14;30;70;63
2020-07-04 09:30:00;68;57;3;13;19;71;53
2020-07-04 09:45:00;98;73;4;10;27;72;55
2020-07-04 10:00:00;93;63;5;14;37;79;62
2020-07-04 10:15:00;96;57;5;13;27;91;62
2020-07-04 10:30:00;108;69;7;14;37;83;65
2020-07-04 10:45:00;103;72;8;14;35;90;71
2020-07-04 11:00:00;105;71;9;22;36;66;66
2020-07-04 11:15:00;108;68;10;15;30;86;61
2020-07-04 11:30:00;117;72;11;11;26;72;67
2020-07-04 11:45:00;84;66;6;19;33;91;65
2020-07-04 12:00:00;90;61;6;16;28;82;64
2020-07-04 12:15:00;99;56;4;13;32;93;68
2020-07-04 12:30:00;102;72;4;15;29;81;52
2020-07-04 12:45:00;92;79;5;17;32;90;82
2020-07-04 13:00:00;114;78;6;16;37;90;55
2020-07-04 13:15:00;111;68;6;11;26;103;69
2020-07-04 13:30:00;98;78;12;17;43;89;79
2020-07-04 13:45:00;108;79;8;11;27;91;76
2020-07-04 14:00:00;107;80;7;21;32;96;87
2020-07-04 14:15:00;137;85;8;18;30;85;76
2020-07-04 14:30:00;108;72;5;24;64;91;74
2020-07-04 14:45:00;93;75;5;22;32;104;92
2020-07-04 15:00:00;93;78;4;17;34;88;73
2020-07-04 15:15:00;87;59;5;11;24;105;76
2020-07-04 15:30:00;99;66;5;16;28;78;67
2020-07-04 15:45:00;118;72;6;9;55;82;68
2020-07-04 16:00:00;87;67;10;15;29;79;67
2020-07-04 16:15:00;103;74;6;16;31;89;74
2020-07-04 16:30:00;97;80;4;5;25;89;82
2020-07-04 16:45:00;93;61;11;23;36;93;80
2020-07-04 17:00:00;96;74;6;14;27;67;67
2020-07-04 17:15:00;90;71;2;15;32;80;80
2020-07-04 17:30:00;95;78;10;15;34;75;66
2020-07-04 17:45:00;86;69;4;16;33;86;61
2020-07-04 18:00:00;84;56;8;17;36;90;67
2020-07-04 18:15:00;94;57;8;12;29;76;59
2020-07-04 18:30:00;68;53;1;26;29;78;64
2020-07-04 18:45:00;75;60;6;15;34;64;66
2020-07-04 19:00:00;85;52;4;14;33;63;64
2020-07-04 19:15:00;62;61;7;16;32;88;72
2020-07-04 19:30:00;59;46;4;13;26;72;56
2020-07-04 19:45:00;94;40;6;15;33;63;45
2020-07-04 20:00:00;71;43;3;15;18;52;34
2020-07-04 20:15:00;77;45;3;22;31;58;41
2020-07-04 20:30:00;47;23;0;9;24;58;30
2020-07-04 20:45:00;38;13;3;14;30;58;22
2020-07-04 21:00:00;35;26;3;9;22;51;25
2020-07-04 21:15:00;34;29;7;17;23;42;25
2020-07-04 21:30:00;31;26;2;14;20;38;23
2020-07-04 21:45:00;35;31;7;15;23;58;30
2020-07-04 22:00:00;41;22;3;12;21;34;17
2020-07-04 22:15:00;34;29;5;18;24;37;16
2020-07-04 22:30:00;39;18;10;9;23;32;16
2020-07-04 22:45:00;43;25;4;12;14;43;25
2020-07-04 23:00:00;29;11;1;8;14;32;13
2020-07-04 23:15:00;37;22;1;10;15;31;14
2020-07-04 23:30:00;25;14;1;9;14;23;17
2020-07-04 23:45:00;21;20;8;8;17;22;16
