DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-07-24 00:00:00;6;3;0;11;4;8;1;2;0;0;0
2020-07-24 00:15:00;3;8;0;14;2;9;4;5;0;0;0
2020-07-24 00:30:00;1;6;0;11;1;5;0;2;0;0;0
2020-07-24 00:45:00;0;2;0;5;2;4;3;2;0;0;0
2020-07-24 01:00:00;1;5;0;5;0;4;0;2;0;0;0
2020-07-24 01:15:00;1;2;0;5;1;4;1;1;0;0;0
2020-07-24 01:30:00;2;6;0;3;0;3;1;1;0;0;0
2020-07-24 01:45:00;1;6;0;4;1;3;1;2;0;0;0
2020-07-24 02:00:00;1;2;0;0;0;0;0;0;0;0;0
2020-07-24 02:15:00;0;0;0;2;1;1;0;0;0;0;0
2020-07-24 02:30:00;0;2;0;5;0;5;0;0;0;0;0
2020-07-24 02:45:00;0;1;0;0;0;0;0;0;0;0;0
2020-07-24 03:00:00;1;4;0;3;0;3;0;0;0;0;0
2020-07-24 03:15:00;0;1;0;3;1;2;0;1;0;0;0
2020-07-24 03:30:00;1;1;0;2;0;2;0;0;0;0;0
2020-07-24 03:45:00;1;0;0;2;1;2;0;4;0;0;0
2020-07-24 04:00:00;0;0;0;4;0;2;0;0;0;0;0
2020-07-24 04:15:00;1;1;0;0;0;0;0;0;0;0;0
2020-07-24 04:30:00;2;1;0;2;0;1;0;1;0;0;0
2020-07-24 04:45:00;0;3;0;3;1;3;0;1;0;0;0
2020-07-24 05:00:00;5;3;0;3;1;4;2;1;0;0;0
2020-07-24 05:15:00;8;8;0;7;3;6;3;9;0;0;0
2020-07-24 05:30:00;2;7;0;12;2;6;2;5;0;0;0
2020-07-24 05:45:00;12;20;0;18;5;11;5;4;0;0;0
2020-07-24 06:00:00;16;10;0;25;4;14;2;10;0;0;0
2020-07-24 06:15:00;34;31;0;38;12;30;3;24;0;0;0
2020-07-24 06:30:00;32;34;0;31;8;22;2;17;3;0;0
2020-07-24 06:45:00;41;41;0;36;5;20;9;18;1;0;0
2020-07-24 07:00:00;43;53;0;35;7;22;7;16;1;0;0
2020-07-24 07:15:00;56;86;0;38;11;25;7;30;1;0;1
2020-07-24 07:30:00;79;101;0;66;16;41;14;39;3;5;0
2020-07-24 07:45:00;86;97;0;75;14;56;10;24;0;1;0
2020-07-24 08:00:00;62;50;0;63;10;50;8;19;4;0;0
2020-07-24 08:15:00;59;60;0;72;11;55;7;19;0;27;0
2020-07-24 08:30:00;58;80;0;82;10;74;12;21;0;6;0
2020-07-24 08:45:00;47;64;0;83;11;68;11;15;5;1;0
2020-07-24 09:00:00;48;39;0;53;10;40;11;20;3;2;0
2020-07-24 09:15:00;45;55;0;69;15;53;3;22;1;10;0
2020-07-24 09:30:00;71;66;0;91;19;62;13;21;0;3;0
2020-07-24 09:45:00;52;64;0;75;14;52;11;14;0;1;0
2020-07-24 10:00:00;45;42;0;71;13;50;9;10;0;1;3
2020-07-24 10:15:00;45;60;0;71;13;52;11;24;11;0;0
2020-07-24 10:30:00;47;47;0;76;16;62;8;22;0;30;0
2020-07-24 10:45:00;47;52;0;67;7;46;11;14;0;0;0
2020-07-24 11:00:00;40;59;0;81;13;64;14;24;1;5;0
2020-07-24 11:15:00;42;52;0;83;14;88;12;15;0;0;2
2020-07-24 11:30:00;44;50;0;68;15;52;7;14;2;10;0
2020-07-24 11:45:00;44;66;0;106;13;76;14;19;8;6;2
2020-07-24 12:00:00;35;37;0;83;14;77;15;18;3;2;0
2020-07-24 12:15:00;48;49;0;85;15;66;13;19;27;2;1
2020-07-24 12:30:00;36;47;0;100;23;87;14;23;15;34;0
2020-07-24 12:45:00;50;54;0;114;14;77;23;27;22;0;0
2020-07-24 13:00:00;52;68;0;113;13;86;21;34;6;0;0
2020-07-24 13:15:00;42;45;0;125;25;90;15;31;34;112;1
2020-07-24 13:30:00;41;48;0;98;18;73;10;30;1;0;0
2020-07-24 13:45:00;47;33;0;61;8;45;6;21;0;0;0
2020-07-24 14:00:00;40;35;0;74;9;54;7;20;0;1;0
2020-07-24 14:15:00;42;42;0;78;11;57;8;24;14;1;0
2020-07-24 14:30:00;45;45;0;82;13;64;9;10;0;3;0
2020-07-24 14:45:00;39;39;0;85;10;56;18;22;0;8;0
2020-07-24 15:00:00;35;31;0;87;10;64;12;13;0;4;0
2020-07-24 15:15:00;43;50;0;75;6;59;15;15;1;15;1
2020-07-24 15:30:00;40;32;0;83;14;63;11;23;5;0;0
2020-07-24 15:45:00;42;45;0;93;7;55;7;20;0;0;3
2020-07-24 16:00:00;35;37;0;78;9;66;12;22;0;13;0
2020-07-24 16:15:00;33;36;0;70;14;61;16;22;0;1;0
2020-07-24 16:30:00;43;37;0;84;20;66;12;27;0;21;0
2020-07-24 16:45:00;33;38;0;77;19;60;12;22;8;2;0
2020-07-24 17:00:00;27;33;0;67;17;51;6;26;6;0;0
2020-07-24 17:15:00;31;32;0;61;4;55;7;13;0;0;0
2020-07-24 17:30:00;31;41;0;68;10;46;8;16;5;0;3
2020-07-24 17:45:00;35;46;0;51;5;36;2;10;0;0;0
2020-07-24 18:00:00;32;36;0;53;11;37;9;22;10;0;0
2020-07-24 18:15:00;32;48;0;57;4;41;10;23;0;0;0
2020-07-24 18:30:00;37;29;0;50;10;36;5;18;2;2;0
2020-07-24 18:45:00;43;47;0;60;6;40;8;14;0;0;0
2020-07-24 19:00:00;26;28;0;57;8;42;11;13;5;0;0
2020-07-24 19:15:00;30;40;0;54;13;38;7;24;1;7;0
2020-07-24 19:30:00;28;37;0;43;11;33;2;16;0;0;0
2020-07-24 19:45:00;38;42;0;20;3;12;6;14;0;4;0
2020-07-24 20:00:00;25;31;0;46;6;27;7;13;0;4;0
2020-07-24 20:15:00;18;28;0;33;5;17;4;10;4;0;0
2020-07-24 20:30:00;20;20;0;37;4;23;3;8;0;0;0
2020-07-24 20:45:00;23;29;0;44;9;37;7;13;0;0;0
2020-07-24 21:00:00;17;24;0;38;4;23;3;16;0;0;0
2020-07-24 21:15:00;19;23;0;44;10;30;10;18;0;0;0
2020-07-24 21:30:00;13;18;0;43;5;26;10;11;0;0;0
2020-07-24 21:45:00;28;27;0;55;8;38;5;15;0;0;0
2020-07-24 22:00:00;17;21;0;43;9;30;12;19;0;0;0
2020-07-24 22:15:00;10;18;0;58;7;40;5;7;0;0;0
