DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-11-23 00:00:00;1;1;0;0;1;1;0;0;0;0
2020-11-23 00:15:00;0;2;0;0;0;1;0;0;0;0
2020-11-23 00:30:00;1;1;0;2;0;1;0;0;0;0
2020-11-23 00:45:00;0;0;0;1;0;0;0;0;0;0
2020-11-23 01:00:00;4;5;1;0;0;1;0;0;0;0
2020-11-23 01:15:00;0;0;0;0;2;2;0;0;0;0
2020-11-23 01:30:00;1;1;0;0;0;1;0;0;0;0
2020-11-23 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:00:00;2;1;0;0;0;1;0;0;0;0
2020-11-23 02:15:00;1;0;0;0;0;0;0;0;0;0
2020-11-23 02:30:00;0;0;0;0;1;3;0;0;0;0
2020-11-23 02:45:00;0;1;1;0;0;1;0;0;0;0
2020-11-23 03:00:00;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:15:00;1;1;0;0;0;0;0;0;0;0
2020-11-23 03:30:00;1;1;0;1;0;0;0;0;0;0
2020-11-23 03:45:00;0;1;0;0;0;1;0;0;0;0
2020-11-23 04:00:00;1;1;2;0;3;1;0;0;0;0
2020-11-23 04:15:00;0;0;0;1;0;0;0;0;0;0
2020-11-23 04:30:00;0;3;1;1;0;0;0;0;0;0
2020-11-23 04:45:00;3;1;0;1;2;1;0;0;0;0
2020-11-23 05:00:00;1;1;1;1;3;4;0;0;0;0
2020-11-23 05:15:00;1;5;1;2;3;2;0;0;0;0
2020-11-23 05:30:00;6;11;4;12;2;14;0;0;0;0
2020-11-23 05:45:00;9;15;6;10;11;24;0;0;0;0
2020-11-23 06:00:00;8;17;10;5;9;20;0;0;0;0
2020-11-23 06:15:00;15;18;17;13;15;32;0;0;0;0
2020-11-23 06:30:00;14;20;15;14;29;35;0;0;0;0
2020-11-23 06:45:00;13;21;17;15;34;53;0;0;0;0
2020-11-23 07:00:00;18;31;41;8;28;57;0;0;0;0
2020-11-23 07:15:00;30;36;109;25;39;126;0;0;0;0
2020-11-23 07:30:00;46;50;88;36;46;108;0;0;0;0
2020-11-23 07:45:00;59;68;92;31;67;95;0;0;0;0
2020-11-23 08:00:00;33;48;47;18;45;79;0;0;0;0
2020-11-23 08:15:00;16;26;31;20;41;45;0;0;0;0
2020-11-23 08:30:00;34;35;25;39;44;48;0;0;0;0
2020-11-23 08:45:00;27;32;31;46;29;46;0;0;0;0
2020-11-23 09:00:00;20;25;27;28;23;40;0;0;0;0
2020-11-23 09:15:00;15;36;35;33;14;34;0;0;0;0
2020-11-23 09:30:00;22;25;44;47;34;39;0;0;0;0
2020-11-23 09:45:00;24;31;31;39;27;30;0;0;0;0
2020-11-23 10:00:00;29;30;38;40;26;38;0;0;0;0
2020-11-23 10:15:00;19;28;34;55;22;32;0;0;0;0
2020-11-23 10:30:00;27;39;35;51;32;36;0;0;0;0
2020-11-23 10:45:00;41;32;38;41;33;29;0;0;0;0
2020-11-23 11:00:00;34;33;36;45;25;27;0;0;0;0
2020-11-23 11:15:00;42;32;38;51;32;26;0;0;0;0
2020-11-23 11:30:00;26;34;27;42;27;20;0;0;0;0
2020-11-23 11:45:00;31;36;33;40;23;35;0;0;0;0
2020-11-23 12:00:00;38;44;23;62;19;22;0;0;0;0
2020-11-23 12:15:00;30;52;23;52;21;27;0;0;0;0
2020-11-23 12:30:00;42;44;29;50;28;30;0;0;0;0
2020-11-23 12:45:00;35;36;46;48;31;40;0;0;0;0
2020-11-23 13:00:00;72;79;54;66;22;35;0;0;0;0
2020-11-23 13:15:00;52;45;48;38;29;33;0;0;0;0
2020-11-23 13:30:00;36;35;41;61;20;53;0;0;0;0
2020-11-23 13:45:00;64;57;40;41;23;42;0;0;0;0
2020-11-23 14:00:00;66;68;24;53;25;27;0;0;0;0
2020-11-23 14:15:00;26;54;32;50;22;33;0;0;0;0
2020-11-23 14:30:00;49;55;35;38;22;32;0;0;0;0
2020-11-23 14:45:00;39;72;34;45;28;35;0;0;0;0
2020-11-23 15:00:00;63;59;29;52;33;30;0;0;0;0
2020-11-23 15:15:00;64;63;50;66;28;39;0;0;0;0
2020-11-23 15:30:00;62;54;44;55;21;37;0;0;0;0
2020-11-23 15:45:00;52;63;39;57;17;36;0;0;0;0
2020-11-23 16:00:00;76;79;36;74;17;36;0;0;0;0
2020-11-23 16:15:00;55;81;36;49;33;30;0;0;0;0
2020-11-23 16:30:00;68;58;38;58;22;28;0;0;0;0
2020-11-23 16:45:00;40;50;39;36;16;33;0;0;0;0
2020-11-23 17:00:00;45;80;30;66;21;34;0;0;0;0
2020-11-23 17:15:00;53;58;35;52;22;35;0;0;0;0
2020-11-23 17:30:00;46;53;30;56;24;34;0;0;0;0
2020-11-23 17:45:00;36;49;42;40;22;29;0;0;0;0
2020-11-23 18:00:00;35;48;20;47;22;28;0;0;0;0
2020-11-23 18:15:00;40;31;22;46;12;19;0;0;0;0
2020-11-23 18:30:00;43;38;18;25;11;16;0;0;0;0
2020-11-23 18:45:00;15;13;19;26;7;21;0;0;0;0
2020-11-23 19:00:00;21;15;11;30;13;16;0;0;0;0
2020-11-23 19:15:00;16;24;11;16;11;14;0;0;0;0
2020-11-23 19:30:00;19;26;7;23;8;13;0;0;0;0
2020-11-23 19:45:00;14;15;17;21;10;10;0;0;0;0
2020-11-23 20:00:00;25;16;9;24;7;8;0;0;0;0
2020-11-23 20:15:00;21;16;7;10;9;9;0;0;0;0
2020-11-23 20:30:00;14;16;7;15;4;4;0;0;0;0
2020-11-23 20:45:00;5;5;8;9;3;7;0;0;0;0
2020-11-23 21:00:00;16;5;5;6;1;5;0;0;0;0
2020-11-23 21:15:00;11;7;6;6;0;4;0;0;0;0
2020-11-23 21:30:00;11;11;6;11;4;7;0;0;0;0
2020-11-23 21:45:00;8;11;8;7;1;3;0;0;0;0
2020-11-23 22:00:00;10;12;0;6;1;2;0;0;0;0
2020-11-23 22:15:00;2;7;3;8;3;2;0;0;0;0
2020-11-23 22:30:00;2;2;1;4;3;1;0;0;0;0
2020-11-23 22:45:00;3;6;5;2;3;4;0;0;0;0
2020-11-23 23:00:00;4;4;0;5;2;0;0;0;0;0
2020-11-23 23:15:00;1;3;2;2;2;2;0;0;0;0
2020-11-23 23:30:00;0;2;0;1;1;1;0;0;0;0
