DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-11-17 00:00:00;33;34;55;12;0;0;0
2019-11-17 00:15:00;32;20;41;15;1;0;0
2019-11-17 00:30:00;30;22;33;19;1;0;0
2019-11-17 00:45:00;28;18;49;10;1;0;0
2019-11-17 01:00:00;29;12;37;9;1;0;0
2019-11-17 01:15:00;37;21;33;16;1;1;0
2019-11-17 01:30:00;18;16;24;7;2;0;0
2019-11-17 01:45:00;22;13;32;9;0;0;0
2019-11-17 02:00:00;14;11;28;14;2;0;0
2019-11-17 02:15:00;22;5;32;9;1;0;0
2019-11-17 02:30:00;20;11;20;7;1;0;0
2019-11-17 02:45:00;17;15;22;8;0;0;0
2019-11-17 03:00:00;13;6;13;4;0;0;0
2019-11-17 03:15:00;13;5;23;9;1;0;0
2019-11-17 03:30:00;13;7;10;6;0;0;0
2019-11-17 03:45:00;13;4;23;3;0;0;0
2019-11-17 04:00:00;11;2;15;5;0;0;0
2019-11-17 04:15:00;11;6;16;7;0;0;0
2019-11-17 04:30:00;12;3;13;5;0;0;0
2019-11-17 04:45:00;8;5;17;3;0;0;0
2019-11-17 05:00:00;11;6;11;1;1;0;0
2019-11-17 05:15:00;7;7;22;4;0;1;0
2019-11-17 05:30:00;14;7;15;4;0;0;1
2019-11-17 05:45:00;12;8;22;7;0;0;0
2019-11-17 06:00:00;15;9;14;1;0;0;0
2019-11-17 06:15:00;10;10;21;5;1;0;0
2019-11-17 06:30:00;11;12;14;3;1;0;0
2019-11-17 06:45:00;19;12;19;4;2;1;0
2019-11-17 07:00:00;23;10;26;7;0;0;1
2019-11-17 07:15:00;32;23;22;7;4;1;0
2019-11-17 07:30:00;21;11;23;6;1;0;0
2019-11-17 07:45:00;27;19;52;13;1;0;1
2019-11-17 08:00:00;18;21;43;11;3;0;1
2019-11-17 08:15:00;35;20;55;10;1;0;0
2019-11-17 08:30:00;40;45;53;26;2;0;0
2019-11-17 08:45:00;48;44;79;27;4;1;0
2019-11-17 09:00:00;37;31;88;46;0;0;1
2019-11-17 09:15:00;62;53;97;35;4;1;0
2019-11-17 09:30:00;68;54;102;30;2;2;0
2019-11-17 09:45:00;108;74;122;44;6;1;0
2019-11-17 10:00:00;81;67;119;34;6;0;1
2019-11-17 10:15:00;96;70;114;47;1;0;0
2019-11-17 10:30:00;87;71;107;58;5;0;0
2019-11-17 10:45:00;114;73;130;57;5;0;0
2019-11-17 11:00:00;79;67;150;76;2;0;0
2019-11-17 11:15:00;102;81;145;61;4;1;0
2019-11-17 11:30:00;104;79;110;64;4;2;1
2019-11-17 11:45:00;101;78;148;66;3;1;1
2019-11-17 12:00:00;102;69;102;50;3;0;1
2019-11-17 12:15:00;105;63;137;66;4;0;0
2019-11-17 12:30:00;114;66;112;59;7;0;0
2019-11-17 12:45:00;104;93;139;62;5;0;0
2019-11-17 13:00:00;98;86;116;64;6;0;0
2019-11-17 13:15:00;104;69;121;54;3;0;0
2019-11-17 13:30:00;96;84;118;63;5;0;0
2019-11-17 13:45:00;110;87;150;96;8;1;1
2019-11-17 14:00:00;118;87;156;63;4;0;0
2019-11-17 14:15:00;132;110;155;99;9;1;0
2019-11-17 14:30:00;121;86;137;93;4;1;2
2019-11-17 14:45:00;143;103;195;120;7;2;2
2019-11-17 15:00:00;108;85;141;76;8;1;1
2019-11-17 15:15:00;137;105;167;107;7;0;0
2019-11-17 15:30:00;127;83;155;84;8;0;2
2019-11-17 15:45:00;134;106;176;100;9;0;0
2019-11-17 16:00:00;103;76;145;89;2;0;0
2019-11-17 16:15:00;138;119;137;84;7;2;1
2019-11-17 16:30:00;134;99;132;69;6;0;0
2019-11-17 16:45:00;147;124;169;87;7;0;0
2019-11-17 17:00:00;106;89;126;65;5;0;1
2019-11-17 17:15:00;117;120;156;87;3;0;0
2019-11-17 17:30:00;116;94;124;63;4;0;0
2019-11-17 17:45:00;122;111;148;81;5;4;0
2019-11-17 18:00:00;114;95;123;58;7;1;0
2019-11-17 18:15:00;92;81;109;65;2;0;1
2019-11-17 18:30:00;85;77;84;48;2;1;0
2019-11-17 18:45:00;141;104;132;54;2;1;2
2019-11-17 19:00:00;217;158;130;49;7;4;2
2019-11-17 19:15:00;152;129;130;53;15;0;1
2019-11-17 19:30:00;104;71;92;41;0;0;0
2019-11-17 19:45:00;105;91;100;43;5;2;0
2019-11-17 20:00:00;98;69;86;38;4;1;0
2019-11-17 20:15:00;83;55;91;37;2;0;1
2019-11-17 20:30:00;64;54;83;29;3;0;0
2019-11-17 20:45:00;73;43;76;36;5;0;2
2019-11-17 21:00:00;44;33;64;20;1;1;0
2019-11-17 21:15:00;64;37;74;22;4;2;0
2019-11-17 21:30:00;42;25;54;31;0;0;1
2019-11-17 21:45:00;60;60;51;8;4;0;0
2019-11-17 22:00:00;38;37;63;17;2;0;0
2019-11-17 22:15:00;48;21;40;14;2;1;0
2019-11-17 22:30:00;44;20;51;19;4;0;1
2019-11-17 22:45:00;32;15;29;10;2;1;1
2019-11-17 23:00:00;30;12;29;4;1;1;3
2019-11-17 23:15:00;23;23;29;10;5;3;0
2019-11-17 23:30:00;25;13;21;5;3;1;1
2019-11-17 23:45:00;25;15;20;4;5;1;2
