DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-01-21 00:00:00;3;0;0;9;1;0;0;0
2020-01-21 00:15:00;1;0;1;6;1;0;0;0
2020-01-21 00:30:00;1;1;0;4;0;0;0;0
2020-01-21 00:45:00;1;0;0;4;1;0;0;0
2020-01-21 01:00:00;3;1;0;2;0;0;0;0
2020-01-21 01:15:00;2;1;1;2;1;0;0;0
2020-01-21 01:30:00;0;0;0;3;0;0;0;0
2020-01-21 01:45:00;1;1;0;1;1;0;0;0
2020-01-21 02:00:00;1;1;0;4;0;0;0;0
2020-01-21 02:15:00;0;0;0;2;0;0;0;0
2020-01-21 02:30:00;3;1;1;0;0;0;0;0
2020-01-21 02:45:00;1;1;1;1;0;0;0;0
2020-01-21 03:00:00;0;0;1;2;0;0;0;0
2020-01-21 03:15:00;0;0;0;1;2;0;0;0
2020-01-21 03:30:00;5;1;0;2;0;0;0;0
2020-01-21 03:45:00;1;1;0;2;0;0;0;0
2020-01-21 04:00:00;5;0;1;0;1;0;0;0
2020-01-21 04:15:00;4;1;0;0;0;0;0;0
2020-01-21 04:30:00;5;0;0;4;0;0;0;0
2020-01-21 04:45:00;11;1;2;6;0;0;0;0
2020-01-21 05:00:00;24;1;2;3;2;0;0;0
2020-01-21 05:15:00;34;9;2;4;1;0;0;0
2020-01-21 05:30:00;64;7;4;36;3;3;0;0
2020-01-21 05:45:00;64;9;3;35;3;0;0;0
2020-01-21 06:00:00;70;6;13;23;5;0;0;0
2020-01-21 06:15:00;102;9;16;30;5;0;0;0
2020-01-21 06:30:00;142;19;7;61;14;12;0;0
2020-01-21 06:45:00;152;16;7;79;18;12;0;0
2020-01-21 07:00:00;178;8;13;64;13;8;0;0
2020-01-21 07:15:00;209;28;21;103;23;19;0;0
2020-01-21 07:30:00;231;21;30;101;52;16;0;0
2020-01-21 07:45:00;190;31;42;131;61;8;0;0
2020-01-21 08:00:00;148;20;45;121;39;2;0;0
2020-01-21 08:15:00;144;24;29;112;29;2;0;0
2020-01-21 08:30:00;146;18;27;76;25;7;0;1
2020-01-21 08:45:00;117;13;32;73;17;2;0;0
2020-01-21 09:00:00;88;8;25;63;17;10;0;0
2020-01-21 09:15:00;86;14;22;74;14;2;0;0
2020-01-21 09:30:00;80;11;22;76;14;3;0;0
2020-01-21 09:45:00;95;19;29;58;14;3;0;0
2020-01-21 10:00:00;88;13;37;86;22;0;0;0
2020-01-21 10:15:00;76;15;32;81;19;3;0;0
2020-01-21 10:30:00;93;20;25;90;16;0;0;0
2020-01-21 10:45:00;71;20;33;91;31;1;0;0
2020-01-21 11:00:00;101;16;33;89;16;3;0;0
2020-01-21 11:15:00;83;18;33;83;19;12;0;1
2020-01-21 11:30:00;85;17;46;92;15;5;0;0
2020-01-21 11:45:00;89;11;35;105;23;8;0;0
2020-01-21 12:00:00;76;15;37;87;15;5;0;0
2020-01-21 12:15:00;81;11;40;89;23;5;0;0
2020-01-21 12:30:00;113;10;35;105;13;3;0;0
2020-01-21 12:45:00;84;17;44;90;24;2;0;0
2020-01-21 13:00:00;100;15;42;119;22;20;0;0
2020-01-21 13:15:00;103;18;27;119;19;21;0;0
2020-01-21 13:30:00;105;16;54;111;17;9;0;0
2020-01-21 13:45:00;100;9;50;108;8;13;0;0
2020-01-21 14:00:00;95;11;35;80;18;7;0;0
2020-01-21 14:15:00;93;16;62;109;20;15;0;0
2020-01-21 14:30:00;120;18;71;118;18;9;0;0
2020-01-21 14:45:00;73;13;61;128;25;4;0;0
2020-01-21 15:00:00;106;18;44;129;14;8;1;0
2020-01-21 15:15:00;82;11;56;146;19;3;0;0
2020-01-21 15:30:00;127;22;61;141;23;9;0;0
2020-01-21 15:45:00;127;17;53;150;20;1;0;0
2020-01-21 16:00:00;11;0;6;12;4;0;0;0
2020-01-21 16:15:00;
2020-01-21 16:30:00;102;17;56;150;20;2;0;0
2020-01-21 16:45:00;126;14;72;170;19;7;0;0
2020-01-21 17:00:00;164;21;50;177;24;17;1;1
2020-01-21 17:15:00;110;27;54;194;27;6;0;0
2020-01-21 17:30:00;110;13;57;124;14;8;0;0
2020-01-21 17:45:00;122;9;53;158;21;0;0;0
2020-01-21 18:00:00;84;19;59;131;15;5;0;0
2020-01-21 18:15:00;85;17;46;140;18;16;0;0
2020-01-21 18:30:00;96;11;41;106;8;11;0;0
2020-01-21 18:45:00;79;15;38;105;14;6;0;0
2020-01-21 19:00:00;63;12;28;93;15;2;0;0
2020-01-21 19:15:00;62;13;26;75;12;5;0;1
2020-01-21 19:30:00;44;9;23;66;8;5;0;0
2020-01-21 19:45:00;38;10;20;50;6;2;0;0
2020-01-21 20:00:00;42;11;29;63;10;3;0;0
2020-01-21 20:15:00;26;5;2;46;8;0;0;0
2020-01-21 20:30:00;38;8;7;45;5;0;0;0
2020-01-21 20:45:00;32;8;11;36;21;5;0;0
2020-01-21 21:00:00;35;5;8;50;12;0;0;0
2020-01-21 21:15:00;25;4;8;44;4;0;0;0
2020-01-21 21:30:00;18;3;4;49;9;0;0;0
2020-01-21 21:45:00;31;5;8;46;5;0;0;0
2020-01-21 22:00:00;19;2;14;33;2;3;0;0
2020-01-21 22:15:00;22;3;9;30;7;0;0;0
2020-01-21 22:30:00;15;1;7;27;0;0;0;0
2020-01-21 22:45:00;37;2;4;14;1;0;0;0
2020-01-21 23:00:00;9;2;1;13;1;0;0;0
2020-01-21 23:15:00;5;0;2;11;0;0;0;0
2020-01-21 23:30:00;5;3;2;6;7;0;0;0
