DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-12-27 00:00:00;4;0;0;6;0;10;1;0;0
2019-12-27 00:15:00;7;3;0;6;0;14;1;0;0
2019-12-27 00:30:00;5;1;0;12;0;12;1;0;0
2019-12-27 00:45:00;9;1;0;5;0;13;0;0;0
2019-12-27 01:00:00;2;0;0;4;0;12;1;0;0
2019-12-27 01:15:00;9;2;0;10;0;14;1;0;0
2019-12-27 01:30:00;6;0;0;3;0;12;1;0;0
2019-12-27 01:45:00;11;3;0;3;0;14;1;0;0
2019-12-27 02:00:00;3;1;0;7;0;12;0;0;0
2019-12-27 02:15:00;8;1;0;4;0;14;1;0;0
2019-12-27 02:30:00;6;2;0;3;0;12;1;0;0
2019-12-27 02:45:00;5;0;0;3;0;13;1;0;0
2019-12-27 03:00:00;3;1;1;1;0;12;1;0;0
2019-12-27 03:15:00;2;1;0;3;0;14;1;0;0
2019-12-27 03:30:00;5;1;0;5;0;12;0;0;0
2019-12-27 03:45:00;1;1;0;4;0;14;1;0;0
2019-12-27 04:00:00;3;0;0;5;0;12;1;0;0
2019-12-27 04:15:00;3;0;0;7;0;13;1;0;0
2019-12-27 04:30:00;5;1;0;9;0;12;0;0;0
2019-12-27 04:45:00;8;2;0;4;0;14;1;0;0
2019-12-27 05:00:00;5;3;1;13;0;10;1;0;0
2019-12-27 05:15:00;13;3;1;16;0;10;1;0;0
2019-12-27 05:30:00;25;3;1;19;0;10;0;0;0
2019-12-27 05:45:00;39;3;1;33;0;10;1;0;0
2019-12-27 06:00:00;23;5;0;29;0;10;0;0;0
2019-12-27 06:15:00;14;11;1;42;0;10;1;0;0
2019-12-27 06:30:00;19;3;0;46;0;10;1;0;0
2019-12-27 06:45:00;14;8;0;41;0;10;0;0;0
2019-12-27 07:00:00;19;6;1;41;0;10;1;0;0
2019-12-27 07:15:00;26;7;1;49;0;10;1;0;0
2019-12-27 07:30:00;17;3;0;45;0;10;0;0;0
2019-12-27 07:45:00;19;6;4;61;0;10;1;0;0
2019-12-27 08:00:00;23;5;7;51;1;10;0;0;0
2019-12-27 08:15:00;21;6;3;64;0;10;1;0;0
2019-12-27 08:30:00;34;6;5;55;0;10;1;0;0
2019-12-27 08:45:00;48;6;8;79;0;10;0;0;0
2019-12-27 09:00:00;33;4;7;63;0;13;1;0;0
2019-12-27 09:15:00;53;9;3;93;0;13;1;0;0
2019-12-27 09:30:00;49;10;10;102;0;13;0;0;0
2019-12-27 09:45:00;64;6;13;118;2;13;1;0;0
