DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-12-24 00:00:00;4;1;1;0;0;2;0
2020-12-24 00:15:00;8;1;5;1;0;0;3
2020-12-24 00:30:00;7;1;5;0;2;2;1
2020-12-24 00:45:00;6;2;2;0;2;1;2
2020-12-24 01:00:00;2;0;2;0;1;4;0
2020-12-24 01:15:00;7;1;4;1;1;2;2
2020-12-24 01:30:00;3;1;3;3;3;3;1
2020-12-24 01:45:00;4;0;2;2;4;4;2
2020-12-24 02:00:00;2;1;4;0;3;3;2
2020-12-24 02:15:00;7;2;5;1;2;2;1
2020-12-24 02:30:00;7;0;4;0;1;6;3
2020-12-24 02:45:00;4;0;5;1;1;4;3
2020-12-24 03:00:00;2;1;0;0;0;1;3
2020-12-24 03:15:00;5;1;7;0;0;4;3
2020-12-24 03:30:00;6;1;2;0;2;5;5
2020-12-24 03:45:00;6;1;2;0;0;5;4
2020-12-24 04:00:00;0;0;4;0;0;0;0
2020-12-24 04:15:00;2;2;9;3;2;1;0
2020-12-24 04:30:00;10;4;11;2;6;3;3
2020-12-24 04:45:00;7;3;15;2;0;2;1
2020-12-24 05:00:00;6;4;13;3;1;6;0
2020-12-24 05:15:00;12;11;24;2;0;1;1
2020-12-24 05:30:00;22;12;23;5;3;0;0
2020-12-24 05:45:00;17;15;23;6;0;1;1
2020-12-24 06:00:00;18;10;18;4;0;0;0
2020-12-24 06:15:00;20;6;25;8;1;0;1
2020-12-24 06:30:00;22;14;31;1;1;0;1
2020-12-24 06:45:00;31;28;27;13;3;1;0
2020-12-24 07:00:00;14;22;23;10;1;0;1
2020-12-24 07:15:00;34;31;44;13;5;3;0
2020-12-24 07:30:00;31;20;38;11;4;3;0
2020-12-24 07:45:00;31;27;51;12;1;2;0
2020-12-24 08:00:00;32;14;42;9;2;3;0
2020-12-24 08:15:00;40;35;59;14;3;0;0
2020-12-24 08:30:00;34;32;63;19;2;4;2
2020-12-24 08:45:00;49;41;60;18;2;0;0
2020-12-24 09:00:00;50;37;81;26;1;0;0
2020-12-24 09:15:00;60;43;89;27;6;0;1
2020-12-24 09:30:00;56;56;82;28;2;1;3
2020-12-24 09:45:00;67;59;116;34;4;2;0
2020-12-24 10:00:00;74;60;96;59;8;0;0
2020-12-24 10:15:00;86;76;111;54;0;1;0
2020-12-24 10:30:00;79;90;121;49;3;1;0
2020-12-24 10:45:00;96;88;149;52;6;0;0
2020-12-24 11:00:00;84;71;129;65;5;1;1
2020-12-24 11:15:00;92;82;142;51;3;0;1
2020-12-24 11:30:00;87;86;124;51;8;0;2
2020-12-24 11:45:00;100;90;130;51;9;0;2
2020-12-24 12:00:00;96;78;147;57;3;3;2
2020-12-24 12:15:00;91;76;136;68;3;2;0
2020-12-24 12:30:00;79;66;116;62;4;3;1
2020-12-24 12:45:00;101;75;145;66;5;4;0
2020-12-24 13:00:00;111;60;123;45;4;0;0
2020-12-24 13:15:00;101;73;131;55;4;1;1
2020-12-24 13:30:00;87;83;111;34;0;0;0
2020-12-24 13:45:00;81;79;154;70;3;0;0
2020-12-24 14:00:00;95;66;126;55;2;0;0
2020-12-24 14:15:00;105;72;129;63;6;0;0
2020-12-24 14:30:00;99;74;113;42;3;0;1
2020-12-24 14:45:00;111;92;148;51;9;0;1
2020-12-24 15:00:00;91;63;112;43;4;1;2
2020-12-24 15:15:00;100;77;127;50;5;0;0
2020-12-24 15:30:00;81;68;101;49;5;1;0
2020-12-24 15:45:00;119;64;129;56;3;0;0
2020-12-24 16:00:00;87;65;90;36;0;0;0
2020-12-24 16:15:00;74;60;118;40;3;0;0
2020-12-24 16:30:00;66;55;93;40;2;0;0
2020-12-24 16:45:00;89;70;98;34;2;0;0
2020-12-24 17:00:00;65;50;94;26;0;0;0
2020-12-24 17:15:00;67;52;74;24;1;0;0
2020-12-24 17:30:00;52;49;65;28;0;0;0
2020-12-24 17:45:00;49;43;71;20;1;1;0
2020-12-24 18:00:00;30;25;54;8;1;0;0
2020-12-24 18:15:00;37;26;50;16;2;0;0
2020-12-24 18:30:00;33;35;44;15;4;0;0
2020-12-24 18:45:00;40;31;49;11;3;0;0
2020-12-24 19:00:00;34;26;47;11;2;0;0
2020-12-24 19:15:00;32;33;53;15;0;0;0
2020-12-24 19:30:00;35;23;56;17;2;0;0
2020-12-24 19:45:00;49;32;69;29;1;0;0
2020-12-24 20:00:00;61;36;79;21;4;0;0
2020-12-24 20:15:00;85;63;120;45;2;0;0
2020-12-24 20:30:00;126;73;133;61;3;0;0
2020-12-24 20:45:00;129;93;147;65;5;0;0
2020-12-24 21:00:00;25;20;55;9;1;0;0
2020-12-24 21:15:00;14;12;14;3;1;0;0
2020-12-24 21:30:00;4;4;10;1;0;0;0
2020-12-24 21:45:00;6;2;12;3;0;0;0
2020-12-24 22:00:00;5;6;5;0;0;0;0
2020-12-24 22:15:00;4;6;11;1;0;0;0
2020-12-24 22:30:00;4;2;3;1;0;0;0
2020-12-24 22:45:00;9;4;6;2;0;0;0
2020-12-24 23:00:00;2;1;6;3;0;0;0
2020-12-24 23:15:00;2;2;1;0;0;0;0
2020-12-24 23:30:00;3;1;2;2;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
