DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-03-06 00:00:00;11;9;0;0;0;7;9;0;3
2020-03-06 00:15:00;13;11;0;0;0;18;11;0;0
2020-03-06 00:30:00;9;6;0;0;0;8;5;0;0
2020-03-06 00:45:00;12;3;0;0;0;20;8;0;0
2020-03-06 01:00:00;12;9;0;0;0;5;1;0;0
2020-03-06 01:15:00;7;8;0;0;0;12;3;0;0
2020-03-06 01:30:00;6;2;0;0;0;11;4;0;1
2020-03-06 01:45:00;8;6;0;0;0;9;4;0;0
2020-03-06 02:00:00;10;7;0;0;0;9;3;0;0
2020-03-06 02:15:00;7;3;0;0;0;12;5;0;0
2020-03-06 02:30:00;9;1;0;0;0;12;2;0;0
2020-03-06 02:45:00;11;5;0;0;0;9;3;0;0
2020-03-06 03:00:00;9;2;0;0;0;8;3;0;0
2020-03-06 03:15:00;6;5;0;0;1;6;3;0;0
2020-03-06 03:30:00;2;4;0;0;0;11;6;0;0
2020-03-06 03:45:00;11;3;0;0;0;11;2;0;0
2020-03-06 04:00:00;12;5;0;0;0;6;3;0;0
2020-03-06 04:15:00;16;5;1;0;2;17;8;0;0
2020-03-06 04:30:00;23;11;2;0;0;29;9;0;0
2020-03-06 04:45:00;25;26;1;1;0;42;14;0;0
2020-03-06 05:00:00;32;26;0;0;1;114;61;0;0
2020-03-06 05:15:00;46;42;4;1;2;196;151;0;10
2020-03-06 05:30:00;62;64;0;0;3;170;145;0;5
2020-03-06 05:45:00;163;160;6;1;4;227;185;0;5
2020-03-06 06:00:00;183;164;0;0;1;171;130;0;8
2020-03-06 06:15:00;139;142;8;2;2;225;191;0;14
2020-03-06 06:30:00;87;102;3;6;9;211;226;12;10
2020-03-06 06:45:00;92;99;7;2;6;232;227;12;4
2020-03-06 07:00:00;87;91;5;13;15;227;232;9;2
2020-03-06 07:15:00;96;82;11;8;13;242;274;0;22
2020-03-06 07:30:00;130;125;6;9;14;265;283;7;20
2020-03-06 07:45:00;119;134;6;12;17;223;236;5;9
2020-03-06 08:00:00;117;118;11;8;16;196;192;6;3
2020-03-06 08:15:00;109;110;8;16;13;175;199;18;3
2020-03-06 08:30:00;111;100;8;15;9;168;185;8;8
2020-03-06 08:45:00;95;114;8;12;8;154;187;0;3
2020-03-06 09:00:00;109;111;15;14;12;125;160;28;1
2020-03-06 09:15:00;98;96;7;17;18;111;130;5;1
2020-03-06 09:30:00;119;104;15;15;19;110;150;11;0
2020-03-06 09:45:00;120;110;15;19;24;130;152;2;37
2020-03-06 10:00:00;120;106;15;17;17;112;120;4;1
2020-03-06 10:15:00;122;113;19;18;16;102;140;18;1
2020-03-06 10:30:00;132;138;14;24;16;112;132;0;0
2020-03-06 10:45:00;108;117;8;33;11;117;131;1;1
2020-03-06 11:00:00;112;121;12;18;10;99;111;2;0
2020-03-06 11:15:00;132;140;8;20;13;113;139;1;0
2020-03-06 11:30:00;153;125;14;23;14;124;143;16;1
2020-03-06 11:45:00;155;169;12;23;12;136;167;4;1
