DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-04-13 00:00:00;3;6;0;0;0;0;0;0
2020-04-13 00:15:00;4;4;2;2;0;0;0;0
2020-04-13 00:30:00;1;0;0;0;0;0;0;0
2020-04-13 00:45:00;3;2;1;0;0;0;0;0
2020-04-13 01:00:00;1;1;0;0;0;0;0;0
2020-04-13 01:15:00;0;2;1;0;0;0;0;0
2020-04-13 01:30:00;1;0;1;0;0;0;0;0
2020-04-13 01:45:00;1;2;0;0;0;0;0;0
2020-04-13 02:00:00;4;2;1;0;0;0;0;0
2020-04-13 02:15:00;4;0;0;1;0;0;0;0
2020-04-13 02:30:00;0;0;0;1;0;0;0;0
2020-04-13 02:45:00;0;2;2;1;0;0;0;0
2020-04-13 03:00:00;1;0;2;2;0;0;0;0
2020-04-13 03:15:00;0;0;0;0;0;0;0;0
2020-04-13 03:30:00;0;0;0;0;0;0;0;0
2020-04-13 03:45:00;2;1;0;0;0;0;0;0
2020-04-13 04:00:00;2;4;3;0;0;0;0;0
2020-04-13 04:15:00;4;1;0;0;0;0;0;0
2020-04-13 04:30:00;0;3;0;1;0;0;0;0
2020-04-13 04:45:00;0;1;0;0;0;0;0;0
2020-04-13 05:00:00;0;0;1;1;0;0;0;0
2020-04-13 05:15:00;5;5;0;0;0;0;0;0
2020-04-13 05:30:00;6;3;2;1;0;0;0;0
2020-04-13 05:45:00;0;9;0;0;0;0;0;0
2020-04-13 06:00:00;3;0;2;1;0;0;0;0
2020-04-13 06:15:00;3;3;2;0;0;0;0;0
2020-04-13 06:30:00;5;4;0;1;0;0;0;0
2020-04-13 06:45:00;5;4;1;1;0;0;0;0
2020-04-13 07:00:00;6;5;2;0;0;0;0;0
2020-04-13 07:15:00;3;3;0;0;0;0;0;0
2020-04-13 07:30:00;5;0;0;0;0;0;0;0
2020-04-13 07:45:00;1;5;0;0;0;0;0;0
2020-04-13 08:00:00;8;5;1;2;0;0;0;0
2020-04-13 08:15:00;1;2;0;0;0;0;0;0
2020-04-13 08:30:00;4;6;0;0;0;0;0;0
2020-04-13 08:45:00;0;5;0;2;0;0;0;0
2020-04-13 09:00:00;8;4;3;1;0;0;0;0
2020-04-13 09:15:00;4;13;1;1;0;0;0;0
2020-04-13 09:30:00;5;2;0;0;0;0;0;0
2020-04-13 09:45:00;4;10;2;1;0;0;0;0
2020-04-13 10:00:00;10;10;0;0;0;0;0;0
2020-04-13 10:15:00;7;8;2;0;0;0;0;0
2020-04-13 10:30:00;10;4;1;1;0;0;0;0
2020-04-13 10:45:00;4;10;1;1;0;0;0;0
2020-04-13 11:00:00;17;4;1;2;0;0;0;0
2020-04-13 11:15:00;7;10;2;2;0;0;0;0
2020-04-13 11:30:00;13;5;2;3;0;0;0;0
2020-04-13 11:45:00;12;18;0;0;0;0;0;0
2020-04-13 12:00:00;15;8;1;2;0;0;0;0
2020-04-13 12:15:00;11;15;2;1;0;0;0;0
2020-04-13 12:30:00;10;8;0;2;0;0;0;0
2020-04-13 12:45:00;8;9;0;1;0;0;0;0
2020-04-13 13:00:00;13;6;0;0;0;0;0;0
2020-04-13 13:15:00;12;18;0;0;0;0;0;0
2020-04-13 13:30:00;14;7;0;1;0;0;0;0
2020-04-13 13:45:00;15;17;0;0;0;0;0;0
2020-04-13 14:00:00;20;8;0;1;0;0;0;0
2020-04-13 14:15:00;22;16;2;0;0;0;0;0
2020-04-13 14:30:00;21;14;0;2;0;0;0;0
2020-04-13 14:45:00;12;16;6;1;0;0;0;0
2020-04-13 15:00:00;25;8;2;1;0;0;0;0
2020-04-13 15:15:00;7;16;1;2;0;0;0;0
2020-04-13 15:30:00;27;10;3;0;0;0;0;0
2020-04-13 15:45:00;19;19;0;0;0;0;0;0
2020-04-13 16:00:00;27;24;1;0;0;0;0;0
2020-04-13 16:15:00;16;17;2;0;0;0;0;0
2020-04-13 16:30:00;16;10;0;0;0;0;0;0
2020-04-13 16:45:00;10;13;0;0;0;0;0;0
2020-04-13 17:00:00;14;12;0;2;0;0;0;0
2020-04-13 17:15:00;12;15;3;0;0;0;0;0
2020-04-13 17:30:00;11;6;2;3;0;0;0;0
2020-04-13 17:45:00;18;16;3;1;0;0;0;0
2020-04-13 18:00:00;21;11;2;1;0;0;0;0
2020-04-13 18:15:00;18;20;2;2;0;0;0;0
2020-04-13 18:30:00;22;11;1;0;0;0;0;0
2020-04-13 18:45:00;16;18;0;0;0;0;0;0
2020-04-13 19:00:00;11;13;1;2;0;0;0;0
2020-04-13 19:15:00;17;13;2;0;0;0;0;0
2020-04-13 19:30:00;19;13;3;3;0;0;0;0
2020-04-13 19:45:00;9;9;2;1;0;0;0;0
2020-04-13 20:00:00;20;7;0;0;0;0;0;0
2020-04-13 20:15:00;7;12;4;0;0;0;0;0
2020-04-13 20:30:00;20;8;3;2;0;0;0;0
2020-04-13 20:45:00;6;10;3;0;0;0;0;0
2020-04-13 21:00:00;16;6;1;1;0;0;0;0
2020-04-13 21:15:00;9;11;0;1;0;0;0;0
2020-04-13 21:30:00;3;5;1;0;0;0;0;0
2020-04-13 21:45:00;5;8;1;0;0;0;0;0
2020-04-13 22:00:00;7;6;0;0;0;0;0;0
2020-04-13 22:15:00;4;3;0;0;0;0;0;0
2020-04-13 22:30:00;3;2;1;1;0;0;0;0
2020-04-13 22:45:00;2;5;0;0;0;0;0;0
2020-04-13 23:00:00;3;2;0;0;0;0;0;0
2020-04-13 23:15:00;1;1;0;0;0;0;0;0
2020-04-13 23:30:00;3;1;0;0;0;0;0;0
2020-04-13 23:45:00;3;5;0;0;0;0;0;0
