DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-08-21 00:00:00;1;0;0;548;0
2019-08-21 00:15:00;4;2;2;1044;4
2019-08-21 00:30:00;1;0;2;1033;2
2019-08-21 00:45:00;2;0;0;1047;1
2019-08-21 01:00:00;0;0;2;846;6
2019-08-21 01:15:00;0;0;3;512;0
2019-08-21 01:30:00;2;0;0;254;1
2019-08-21 01:45:00;2;0;1;282;0
2019-08-21 02:00:00;0;0;0;257;3
2019-08-21 02:15:00;0;0;0;771;1
2019-08-21 02:30:00;3;0;0;0;0
2019-08-21 02:45:00;0;0;0;0;0
2019-08-21 03:00:00;1;0;0;254;2
2019-08-21 03:15:00;0;0;0;0;0
2019-08-21 03:30:00;2;0;0;313;1
2019-08-21 03:45:00;0;0;0;799;0
2019-08-21 04:00:00;2;0;0;339;0
2019-08-21 04:15:00;0;0;1;561;0
2019-08-21 04:30:00;2;2;0;3;2
2019-08-21 04:45:00;0;0;2;1;1
2019-08-21 05:00:00;3;0;1;2;4
2019-08-21 05:15:00;3;2;1;2;3
2019-08-21 05:30:00;3;1;9;3;10
2019-08-21 05:45:00;10;0;9;7;10
2019-08-21 06:00:00;13;7;6;6;5
2019-08-21 06:15:00;24;3;15;7;19
2019-08-21 06:30:00;22;2;12;13;23
2019-08-21 06:45:00;37;11;20;12;26
2019-08-21 07:00:00;30;8;12;9;22
2019-08-21 07:15:00;39;13;22;10;41
2019-08-21 07:30:00;35;16;24;21;39
2019-08-21 07:45:00;47;10;30;17;57
2019-08-21 08:00:00;46;15;30;26;37
2019-08-21 08:15:00;36;16;15;17;34
2019-08-21 08:30:00;24;16;28;23;36
2019-08-21 08:45:00;32;16;21;24;32
2019-08-21 09:00:00;43;15;21;21;27
2019-08-21 09:15:00;27;10;20;25;51
2019-08-21 09:30:00;30;20;25;24;43
2019-08-21 09:45:00;24;16;17;22;55
2019-08-21 10:00:00;38;20;22;32;47
2019-08-21 10:15:00;32;16;22;22;46
2019-08-21 10:30:00;40;20;25;28;57
2019-08-21 10:45:00;46;22;18;29;47
2019-08-21 11:00:00;40;12;21;36;50
2019-08-21 11:15:00;35;20;19;41;63
2019-08-21 11:30:00;34;10;29;30;62
2019-08-21 11:45:00;31;15;27;40;59
2019-08-21 12:00:00;36;8;36;34;44
2019-08-21 12:15:00;35;11;25;26;61
2019-08-21 12:30:00;30;17;27;28;45
2019-08-21 12:45:00;38;14;27;23;43
2019-08-21 13:00:00;38;9;32;34;46
2019-08-21 13:15:00;35;8;29;22;62
2019-08-21 13:30:00;30;11;25;25;52
2019-08-21 13:45:00;43;12;27;23;50
2019-08-21 14:00:00;42;10;37;34;48
2019-08-21 14:15:00;29;16;22;28;58
2019-08-21 14:30:00;34;13;32;32;65
2019-08-21 14:45:00;32;19;23;27;78
2019-08-21 15:00:00;43;9;26;775;44
2019-08-21 15:15:00;26;13;23;267;66
2019-08-21 15:30:00;41;8;21;255;49
2019-08-21 15:45:00;35;4;23;19;63
2019-08-21 16:00:00;60;8;20;18;72
2019-08-21 16:15:00;44;8;31;535;80
2019-08-21 16:30:00;43;12;32;261;72
2019-08-21 16:45:00;41;12;35;17;76
2019-08-21 17:00:00;32;7;23;18;95
2019-08-21 17:15:00;53;11;24;520;77
2019-08-21 17:30:00;40;5;24;20;63
2019-08-21 17:45:00;44;12;26;25;65
2019-08-21 18:00:00;38;8;22;272;60
2019-08-21 18:15:00;36;11;28;9;81
2019-08-21 18:30:00;35;6;26;18;54
2019-08-21 18:45:00;35;7;22;10;42
2019-08-21 19:00:00;36;6;13;26;51
2019-08-21 19:15:00;25;11;15;521;55
2019-08-21 19:30:00;34;8;13;261;48
2019-08-21 19:45:00;24;3;20;268;38
2019-08-21 20:00:00;27;9;16;5;28
2019-08-21 20:15:00;22;5;14;12;24
2019-08-21 20:30:00;24;3;15;17;25
2019-08-21 20:45:00;21;0;4;6;18
2019-08-21 21:00:00;34;4;11;15;27
2019-08-21 21:15:00;13;1;5;273;25
2019-08-21 21:30:00;21;2;13;258;17
2019-08-21 21:45:00;10;0;8;12;29
2019-08-21 22:00:00;23;4;11;6;12
2019-08-21 22:15:00;10;0;4;14;17
2019-08-21 22:30:00;13;0;7;5;4
2019-08-21 22:45:00;10;0;2;3;11
2019-08-21 23:00:00;9;2;7;5;7
2019-08-21 23:15:00;3;0;3;6;10
2019-08-21 23:30:00;3;1;11;20;5
2019-08-21 23:45:00;3;0;3;8;9
