DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-09-18 00:00:00;10;12;11;4;3;14;4;0;3
2020-09-18 00:15:00;10;11;16;3;1;6;6;2;3
2020-09-18 00:30:00;10;11;6;2;0;4;4;0;0
2020-09-18 00:45:00;9;9;8;4;3;10;6;1;1
2020-09-18 01:00:00;9;5;4;2;0;8;6;1;1
2020-09-18 01:15:00;39;39;40;34;0;38;35;33;35
2020-09-18 01:30:00;18;12;18;15;0;21;18;13;15
2020-09-18 01:45:00;12;8;10;4;2;9;10;1;3
2020-09-18 02:00:00;4;5;6;3;2;5;7;1;1
2020-09-18 02:15:00;8;4;3;0;0;9;8;1;1
2020-09-18 02:30:00;6;3;6;2;1;13;7;0;1
2020-09-18 02:45:00;10;7;4;3;1;7;5;3;4
2020-09-18 03:00:00;9;9;12;7;1;13;13;5;5
2020-09-18 03:15:00;6;4;3;0;0;8;2;0;0
2020-09-18 03:30:00;8;6;3;3;1;9;5;0;1
2020-09-18 03:45:00;15;8;3;1;0;5;1;1;1
2020-09-18 04:00:00;4;2;4;1;0;11;6;1;1
2020-09-18 04:15:00;6;2;4;2;0;14;4;0;0
2020-09-18 04:30:00;14;2;4;1;1;14;8;1;1
2020-09-18 04:45:00;13;12;10;6;0;23;10;4;4
2020-09-18 05:00:00;30;17;14;11;0;36;18;10;10
2020-09-18 05:15:00;37;16;26;11;1;42;27;7;9
2020-09-18 05:30:00;52;42;46;32;4;66;49;26;29
2020-09-18 05:45:00;36;32;48;13;4;82;55;6;10
2020-09-18 06:00:00;35;27;24;10;4;57;43;3;7
2020-09-18 06:15:00;66;50;78;21;5;81;84;12;22
2020-09-18 06:30:00;55;63;56;9;9;61;58;5;10
2020-09-18 06:45:00;80;98;74;28;12;74;69;11;17
2020-09-18 07:00:00;91;114;62;15;12;68;66;8;14
2020-09-18 07:15:00;122;168;125;22;12;92;84;11;18
2020-09-18 07:30:00;101;137;78;21;13;101;80;13;17
2020-09-18 07:45:00;96;92;91;21;14;103;93;16;27
2020-09-18 08:00:00;72;94;70;22;12;87;76;15;17
